gene_id	gene_short_name	locus	ECT105_R1	ECT105_R2	ECT115_R1	ECT115_R2	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000032291	Crabp1	chr9:54764747-54773110	2398.84424596843	1646.27025562876	630.512317291827	632.494793126167	1327.0304030038	-1.67881543634705	0.295551010794649	-5.68028995006045	1.34466595148897e-08	1.03966407449241e-05
ENSMUSG00000020811	Wscd1	chr11:71749919-71789647	349.745730544282	182.220753485626	27.7875312972264	45.6225752418875	151.344147642256	-2.86855983969436	0.505911279208116	-5.67008477095907	1.42726881672091e-08	1.04222340705442e-05
ENSMUSG00000020159	Gabrp	chr11:33550780-33578959	416.951772884164	697.465642651881	1697.0242327949	2648.18311744956	1364.90619144512	1.96098519275262	0.356987747747932	5.49314424689237	3.94840032285323e-08	2.7314617812412e-05
ENSMUSG00000059898	Dsc3	chr18:19960929-20002351	82.2931130692428	83.7796567750007	371.82363307241	311.063013012869	212.239853982381	2.040646519883	0.37234492822428	5.48052723482734	4.24060230363476e-08	2.78692383394876e-05
ENSMUSG00000014198	Zfp385c	chr11:100627542-100692455	16.4586226138486	8.37796567750007	107.18047786073	159.679013346606	72.9240198746712	3.44892862319859	0.636567338466519	5.41801065619705	6.02658250690144e-08	3.77206668908155e-05
ENSMUSG00000029120	Ppp2r2c	chr5:36868512-36955078	1079.41133309157	575.98514032813	29.1107470732848	150.34712295622	458.713585862301	-3.21661422734173	0.599656684325333	-5.36409300758601	8.13569775991041e-08	4.86070960710284e-05
ENSMUSG00000024421	Lama3	chr18:12333818-12583013	97.380183798604	103.677325259063	606.694433322775	324.542410243427	283.073588155967	2.21297333245662	0.415110982210847	5.33104019717933	9.76517987257863e-08	5.58058801065972e-05
ENSMUSG00000055609	Hba-x	chr11:32276399-32278116	392.263838963391	1071.33236101032	66.1607888029199	154.494629796392	421.062904643256	-2.73803522103632	0.526999627353115	-5.19551642719037	2.04152306779686e-07	0.000111807413346341
ENSMUSG00000025219	Fgf8	chr19:45736797-45742915	24692.0485764263	14167.1399606526	3126.75887882599	6476.33193092793	12115.5698367082	-2.01690368680512	0.393743603300126	-5.12237829364243	3.01705830917952e-07	0.000158624857663423
ENSMUSG00000056632	Dsg3	chr18:20510303-20541310	60.3482829174447	60.7402511618755	286.476215516643	231.223506339566	159.697063983882	2.0974503833715	0.410086244289245	5.11465676447345	3.14311963156878e-07	0.000158896786297462
ENSMUSG00000052889	Prkcb	chr7:122289296-122634402	312.713829663123	202.118421969689	23.156276081022	57.0282190523593	148.754186691548	-2.7014765425977	0.529914539789418	-5.09794757409607	3.43355873861744e-07	0.000167150726149584
ENSMUSG00000049690	Nckap5	chr1:125913619-126830799	60.3482829174447	85.8741481943757	273.905665644088	341.132437604113	190.315133590005	2.06475187495913	0.406485940453231	5.07951609016769	3.78397477157309e-07	0.000173803757068407
ENSMUSG00000050473	Slc35d3	chr10:19847915-19851459	315.456933432097	154.992365033751	1.9848236640876	26.9587944611153	124.848229147763	-4.0719572437562	0.802042189700932	-5.07698634316801	3.83468423233703e-07	0.000173803757068407
ENSMUSG00000042793	Lgr6	chr1:134983300-135105276	1353.72170998904	1068.19062388126	302.354804829344	480.073916749861	801.085263862377	-1.63259044175949	0.334245198987684	-4.88440954934897	1.0373925020169e-06	0.000439854420855168
ENSMUSG00000031558	Slit2	chr5:47983137-48307733	471.813848263659	856.646990524382	2610.04311827519	1836.30865348597	1443.7031526373	1.74157837961715	0.357792521010282	4.86756507570237	1.12981634047759e-06	0.000464072061851171
ENSMUSG00000022836	Mylk	chr16:34784920-35002420	297.626758933761	347.685575616253	50.2821994902191	99.5401641641181	198.783674551088	-2.11963517803632	0.442774913415575	-4.78716185992881	1.6915640654053e-06	0.00065393876693198
ENSMUSG00000006313	Upk1a	chr7:30603091-30612847	371.69056069608	302.65401009969	41.0196890578103	99.5401641641181	203.726106004425	-2.27579008169762	0.479784428210252	-4.74335961712438	2.10202628327181e-06	0.000789400956209276
ENSMUSG00000031557	Plekha2	chr8:25039143-25102376	1323.54756853032	795.906739362507	228.254721370074	380.533752585743	682.060695462161	-1.80203344240685	0.381803516061034	-4.71979268550995	2.360851289299e-06	0.000861973037404058
ENSMUSG00000026639	Lamb3	chr1:193207724-193343878	501.987989722381	412.614809616878	1576.61159717358	1033.76607991277	881.245119106402	1.51489755574715	0.322996703025983	4.69013318574118	2.7302727431172e-06	0.00096991094420358
ENSMUSG00000032033	Barx2	chr9:31846043-31913462	207.104334557594	181.173507775939	39.6964732817519	51.8438355021448	119.954537779358	-2.09144057660669	0.447226851185543	-4.67646468690898	2.91862831569067e-06	0.00100953817319574
ENSMUSG00000027748	Trpc4	chr3:54156056-54318471	8.22931130692428	7.33071996781256	102.549222644526	67.3969861527883	46.3765600180127	3.45774373136011	0.741821626096179	4.66115250583408	3.14443611222083e-06	0.0010597555963854
ENSMUSG00000044317	Gpr4	chr7:19212537-19224174	23.3163820362855	28.2756341615627	132.983185493869	147.236492826091	82.9529236294521	2.4347667748234	0.523804571410243	4.64823506268428	3.34787270020535e-06	0.00110011096928748
ENSMUSG00000022952	Runx1	chr16:92601465-92826149	74.0638017623185	144.519907936876	418.797793122483	396.086903236387	258.367101514516	1.89075341701245	0.413631466411492	4.57110633631408	4.85156000196378e-06	0.00155533913819054
ENSMUSG00000069911	Fam196b	chr11:34314821-34422640	201.618127019645	303.701255809377	690.718635102484	746.551231230886	485.647312290598	1.50438695658463	0.332604359797229	4.52305242631749	6.09541344519091e-06	0.00190757415056165
ENSMUSG00000042988	Notum	chr11:120653787-120661175	2655.32444836757	2261.00348721533	615.295335867155	1104.27369619569	1658.97424191143	-1.51702618174815	0.337306629049969	-4.49746921968561	6.87671127137428e-06	0.00210203471978939
ENSMUSG00000047261	Gap43	chr16:42248441-42340651	574.680239600212	261.811427421877	118.427811957227	79.8395066733031	258.689746413155	-2.06985122611531	0.464215793814079	-4.45881259038829	8.24149396155184e-06	0.00246195901433267
ENSMUSG00000052187	Hbb-y	chr7:103851748-103853216	456.726777534298	1403.30925098126	137.614440710073	254.03479396051	562.921315796536	-2.25203579884718	0.507292726266409	-4.439322076273	9.02426832574605e-06	0.00263588850830236
ENSMUSG00000039579	Grin3a	chr4:49661610-49845549	20.5732782673107	20.9449141937502	124.382282949489	108.872054554504	68.6931324912636	2.49072999165698	0.564669050501447	4.41095538961294	1.0291552140776e-05	0.00293623891808119
ENSMUSG00000030825	Hsd17b14	chr7:45554892-45567752	61.7198348019321	55.504022613438	5.29286310423359	4.14750684017159	31.6660568399438	-3.61681199402071	0.829703706380917	-4.35916094649845	1.30562066647532e-05	0.00357522459169825
ENSMUSG00000048440	Cyp4f16	chr17:32536557-32551798	268.824169359526	144.519907936876	25.8027076331388	53.9175889222306	123.266093462943	-2.38779152402018	0.548667488800943	-4.35198289083695	1.3491179231369e-05	0.00361893999626763
ENSMUSG00000038210	Hoxa11	chr6:52242105-52245810	368.947456927105	258.669690292815	107.18047786073	66.3601094427454	200.289433630849	-1.84496330668202	0.425566977406651	-4.33530655485766	1.45557129919619e-05	0.00377265590998909
ENSMUSG00000038156	Spon1	chr7:113765997-114043370	600.739725405472	556.087471844067	74.1000834592703	212.559725558794	360.871751566901	-2.02104049261007	0.472438589533159	-4.27789037006304	1.88672895977707e-05	0.00476907027832882
ENSMUSG00000026394	Atp6v1g3	chr1:138273737-138289462	1.37155188448738	5.23622854843754	156.80106946292	20.7375342008579	46.0365960241758	4.70175352627672	1.10491001808677	4.25532708484092	2.08743634194653e-05	0.00507391899189652
ENSMUSG00000031613	Hpgd	chr8:56294584-56321043	9.60086319141166	5.23622854843754	134.306401269927	42.5119451117588	47.9138595303838	3.60322668188204	0.848670445614298	4.24573130889917	2.17881604253937e-05	0.00511399251127456
ENSMUSG00000031073	Fgf15	chr7:144896530-144900953	920.311314491032	124.622239452814	1.3232157760584	8.29501368034317	263.637945850062	-6.79462291265249	1.61152873805389	-4.21625922778008	2.48388219053885e-05	0.00572774517762152
ENSMUSG00000025330	Padi4	chr4:140745864-140774236	5.48620753794952	146.614399356251	0.661607888029199	2.07375342008579	38.7089920505789	-5.88966150763421	1.4000161336391	-4.20685259699477	2.58951922984279e-05	0.00576892216221247
ENSMUSG00000036030	Prtg	chr9:72806873-72917291	606.225932943422	587.504843134692	64.1759651388323	215.670355688923	368.394274226467	-2.10128105631751	0.502518964128864	-4.1814960355977	2.89597301495832e-05	0.00624010972272331
ENSMUSG00000022949	Clic6	chr16:92485735-92541243	606.225932943422	481.733026456254	111.811733076935	223.965369369266	355.934015461469	-1.70206242144547	0.408650286933719	-4.16508314289165	3.11239119043066e-05	0.006598269323713
ENSMUSG00000004231	Pax2	chr19:44756044-44837871	79.550009300268	18.8504227743752	0.661607888029199	2.07375342008579	25.2839483456895	-5.26505581886362	1.27220200382004	-4.13853759312928	3.49526607038055e-05	0.00706796572755107
ENSMUSG00000035305	Ror1	chr4:100095790-100444765	896.994932454747	683.851448425943	157.462677350949	335.948054053899	518.564278071384	-1.68428343447399	0.406851363151672	-4.13980039645608	3.47608144277706e-05	0.00706796572755107
ENSMUSG00000032243	Itga11	chr9:62677825-62783982	9.60086319141166	25.1338970325002	402.919203809782	36.2906848515014	118.486162221299	3.64889215088159	0.883271987207531	4.13110820192269	3.6101859116555e-05	0.00718973994284847
ENSMUSG00000004044	Cavin1	chr11:100956732-100970887	152.242259178099	131.952959420626	512.0845053346	323.505533533384	279.946314366677	1.55968618390557	0.382675656657613	4.07573922399003	4.58683996226539e-05	0.00886609183294357
ENSMUSG00000000686	Abhd15	chr11:77515120-77538607	128.925877141814	61.787496871563	7.27768676832119	17.6269040707292	53.9044912131068	-2.96598983697055	0.728924115125526	-4.06899672465875	4.72160109844817e-05	0.0088936496568017
ENSMUSG00000050751	Pgbd5	chr8:124369048-124439658	466.327640725709	299.512272970627	21.1714524169344	110.94580797459	224.489293521965	-2.5490885158016	0.62688738885011	-4.06626223647177	4.77731771606885e-05	0.0088936496568017
ENSMUSG00000059974	Ntm	chr9:28994749-29963129	181.044848752334	172.795542098439	25.1410997451096	55.9913423423164	108.74320823455	-2.14287343841094	0.527157428071884	-4.0649592025074	4.80408647012265e-05	0.0088936496568017
ENSMUSG00000041120	Nbl1	chr4:139082283-139092993	41.1465565346214	10.4724570968751	369.177201520293	76.7288765431744	124.381272923741	3.13147693571603	0.773721192954322	4.04729373349465	5.18132054840063e-05	0.00945878851224693
ENSMUSG00000022123	Scel	chr14:103513341-103612797	34.2887971121845	41.8898283875003	123.72067506146	194.932821488065	98.7080305123024	2.05680037271805	0.512967181903364	4.00961395831659	6.08180963031564e-05	0.0108026088893066
ENSMUSG00000024621	Csf1r	chr18:61105571-61132149	2.74310376897476	3.14173712906253	127.028714501606	15.5531506506435	37.1166765125717	4.59891233336536	1.15588416732595	3.97869653669933	6.92941176187545e-05	0.0119842352892225
ENSMUSG00000086596	Susd5	chr9:114057139-114098728	50.7474197260331	96.3466052912508	303.016412717373	222.928492659223	168.25973259847	1.83083559881477	0.461445180599341	3.96761235307911	7.25962904568353e-05	0.0123922810618785
ENSMUSG00000027217	Tspan18	chr2:93201759-93334487	58.9767310329573	80.6379196459382	692.041850878542	126.498958625233	239.538865045668	2.55147598480991	0.644556427134738	3.95849901947615	7.54222506592927e-05	0.0124358032814722
ENSMUSG00000033965	Slc16a2	chrX:103697413-103821983	330.544004161459	387.480912584378	1688.42333025052	654.269204037068	765.179362758355	1.70665052093534	0.431145985462937	3.9584052234717	7.54518696161701e-05	0.0124358032814722
ENSMUSG00000051022	Hs3st1	chr5:39613934-39755475	149.499155409124	167.559313550001	49.6205916021899	25.9219177510724	98.150244578097	-2.05391260793571	0.518972302907427	-3.95765360969964	7.56896121818151e-05	0.0124358032814722
ENSMUSG00000038370	Pcp4l1	chr1:171173261-171196268	333.287107930433	125.669485162501	31.7571786254016	62.2126026025738	138.231593580227	-2.29628083372789	0.582290789864693	-3.94352937346215	8.02911519415107e-05	0.0130289740878916
ENSMUSG00000026879	Gsn	chr2:35256379-35307892	120.696565834889	139.283679388439	814.439310163944	248.850410410295	330.817491449392	2.03326292955694	0.516130905838811	3.93943262562916	8.16745340491779e-05	0.0130918301895414
ENSMUSG00000032564	Cpne4	chr9:104547285-105034544	43.8896603035962	39.7953369681253	0	3.11063013012869	21.6989068504625	-4.94938432049925	1.2586110537947	-3.93241764846804	8.40957932972044e-05	0.0133175314108247
ENSMUSG00000031535	Dkk4	chr8:22624042-22627547	69.9491461088564	38.7480912584378	0.661607888029199	6.22126026025738	28.8950263788952	-4.08802141834451	1.0433473594562	-3.91817871708152	8.92205476152358e-05	0.0139608914030317
ENSMUSG00000052133	Sema5b	chr16:35541361-35664261	2.74310376897476	9.42521138718758	216.345779385548	14.5162739406006	60.7575921205777	4.21900007069308	1.08090514815189	3.90321026586527	9.49251677192498e-05	0.0146787812294332
ENSMUSG00000031762	Mt2	chr8:94172663-94173568	337.401763583895	282.756341615627	72.1152597951827	127.535835335276	204.952300082495	-1.6430155252254	0.421426757183999	-3.89869769115785	9.67114256628766e-05	0.0147811044059634
ENSMUSG00000021950	Anxa8	chr14:34085980-34100571	74.0638017623185	72.2599539684381	464.448737396498	156.568383216477	191.835219085933	2.0890197559688	0.536422695260843	3.89435378932465	9.84608584946174e-05	0.014875511770727
ENSMUSG00000029286	Enam	chr5:88487974-88506049	1.37155188448738	0	93.2867122121171	20.7375342008579	28.8489495743656	6.56407138764668	1.68828309314949	3.88801582760709	0.000101067037612853	0.0150957402543561
ENSMUSG00000027833	Shox2	chr3:66971726-66981771	231.792268478367	54.4567769037504	20.5098445289052	21.7744109109008	82.1333252054809	-2.75609112754086	0.712340034293341	-3.86906673057477	0.000109252740385987	0.0158851328653227
ENSMUSG00000036466	Megf11	chr9:64385625-64709205	419.694876653138	304.748501519065	129.013538165694	36.2906848515014	222.43690029735	-2.11873455817549	0.547837088775784	-3.86745366749464	0.000109977715363996	0.0158851328653227
ENSMUSG00000020638	Cmpk2	chr12:26469203-26479837	28.802589574235	32.4646170003128	152.831422134745	105.761424424375	79.9650132834171	2.0776634599551	0.538654077103561	3.85713865033207	0.000114722094729593	0.0162140560551158
ENSMUSG00000000627	Sema4f	chr6:82911884-82939769	34.2887971121845	27.2283884518752	221.638642489782	86.0607669335604	92.3041487468505	2.33173086173585	0.609132620959596	3.82795270110895	0.000129213578984837	0.017691492522674
ENSMUSG00000001657	Hoxc8	chr15:102990606-102993821	1338.63463925968	1122.64740078501	267.951194651826	597.240984984709	831.618554920307	-1.51125375110739	0.395355743575586	-3.82251624180202	0.000132096774749687	0.0177800785202036
ENSMUSG00000023913	Pla2g7	chr17:43568097-43612201	80.9215611847554	72.2599539684381	189.88146386438	292.399232232097	158.865552812418	1.65357659870376	0.432687461277301	3.82164205503522	0.00013256601452982	0.0177800785202036
ENSMUSG00000020682	Mmp28	chr11:83440767-83463071	57.60517914847	35.6063541293753	2.6464315521168	5.18438355021448	25.2605870950441	-3.61352276674384	0.951158453033927	-3.79907549075312	0.0001452368523715	0.0189009226492178
ENSMUSG00000063972	Nr6a1	chr2:38723369-38927688	392.263838963391	409.473072487816	44.3277284979563	156.568383216477	250.65825579141	-2.00768043190003	0.533644439477366	-3.76220622455335	0.000168421083207054	0.0214924924045972
ENSMUSG00000031906	Smpd3	chr8:106252547-106337988	3021.5288015257	2351.06661824846	480.988934597228	1295.05901084358	1787.16084130374	-1.59842874841971	0.425142099880226	-3.75975173681935	0.000170082056674351	0.0214957553166122
ENSMUSG00000037280	Galnt6	chr15:100691812-100729376	267.452617475039	201.071176260002	76.0849071233579	86.0607669335604	157.66736694799	-1.53148841376805	0.408424088364251	-3.74975046134449	0.000177010625265395	0.02215835865227
ENSMUSG00000032548	Slco2a1	chr9:103008001-103090451	10.972415075899	12.5669485162501	99.902791092409	54.9544656322735	44.5991550792079	2.71816740634356	0.726901019766721	3.73939137850691	0.000184466335147597	0.0222566535657631
ENSMUSG00000036596	Cpz	chr5:35502217-35525698	1307.08894591647	923.670715944383	181.280561320001	505.995834500934	729.509014420447	-1.70194177734289	0.454626161770568	-3.74360721062461	0.00018139715013805	0.0222566535657631
ENSMUSG00000022715	Tmem114	chr16:8409274-8425136	63.0913866864195	27.2283884518752	2.6464315521168	4.14750684017159	24.2784283826458	-3.75733431406459	1.00551011659041	-3.73674441666023	0.000186418237416363	0.0222752846600061
ENSMUSG00000028255	Clca1	chr3:145003816-145032776	735.151810085236	459.740866552816	111.150125188905	262.329807640853	392.093152366953	-1.6826939792269	0.456088766182716	-3.68940018696445	0.000224783396081306	0.0256917648529798
ENSMUSG00000032419	Tbx18	chr9:87702799-87731260	23.3163820362855	39.7953369681253	307.647667933578	69.4707395728741	110.057531627716	2.57554591959503	0.69883482321155	3.68548594610512	0.000228266678903168	0.0258649760991659
ENSMUSG00000032036	Kirrel3	chr9:34485893-35036716	1641.74760573139	1131.02536646251	263.98154732365	663.601094427454	925.088903486252	-1.58224536784946	0.430589597179647	-3.67460193700251	0.0002382205226841	0.0267621414543573
ENSMUSG00000025491	Ifitm1	chr7:140967220-140969825	48.0043159570583	52.3622854843754	281.18335241241	117.167068234847	124.679255522173	1.99165547097808	0.542840173228095	3.66895371640301	0.000243545161446113	0.02699884878354
ENSMUSG00000040280	Ndufa4l2	chr10:127514966-127517154	106.981046990016	62.8347425812505	7.93929465635039	19.700657490815	49.3639354296079	-2.64726096831319	0.722135255769717	-3.66587969104417	0.000246489794128484	0.02699884878354
ENSMUSG00000058354	Krt6a	chr15:101689909-101694307	4.11465565346214	10.4724570968751	60.8679256986863	61.1757258925309	34.1576910853886	3.03107078527407	0.82648553998458	3.66742143526264	0.000245008795857824	0.02699884878354
ENSMUSG00000030137	Tuba8	chr6:121210695-121226854	131.668980910788	52.3622854843754	7.27768676832119	19.700657490815	52.752402663575	-2.79673001651082	0.766922719921304	-3.64669078626044	0.0002656392641076	0.028619364651068
ENSMUSG00000009075	Cabp7	chr11:4736891-4746778	61.7198348019321	56.5512683231255	7.27768676832119	10.368767100429	33.9793892484519	-2.76126467763619	0.75822479009795	-3.64174940426239	0.000270791606359846	0.0286708119808408
ENSMUSG00000062432	Cyp26c1	chr19:37685580-37693398	61.7198348019321	82.7324110653132	207.083268953139	213.596602268837	141.283029272305	1.53678543412306	0.422196276453664	3.6399786540792	0.000272660643457479	0.0286708119808408
ENSMUSG00000020953	Coch	chr12:51593340-51605771	9.60086319141166	13.6141942259376	137.614440710073	39.4013149816301	50.0577032772632	2.92749883157207	0.807267201337589	3.62643103388989	0.000287365523354666	0.0290548649151825
ENSMUSG00000028125	Abca4	chr3:122044442-122180061	1190.50703573505	1251.45862307657	213.037739945402	596.204108274666	812.801876757921	-1.59685297543863	0.43965671758202	-3.63204498323338	0.000281184090471143	0.0290548649151825
ENSMUSG00000050663	Trhde	chr10:114398822-114801364	267.452617475039	346.638329906565	30.4339628493432	116.130191524804	190.163775438938	-2.08107332279577	0.57368483236932	-3.6275550709628	0.000286117760790224	0.0290548649151825
ENSMUSG00000057615	Ldoc1	chrX:61709496-61710955	69.9491461088564	55.504022613438	8.60090254437959	11.4056438104719	36.3649287692865	-2.65983766798978	0.734124102132065	-3.62314445236847	0.00029104317449648	0.0292020724090208
ENSMUSG00000040009	Gnaz	chr10:74967176-75016907	181.044848752334	153.945119324064	29.1107470732848	62.2126026025738	106.578329438064	-1.88992070063074	0.525808467937333	-3.59431392964173	0.000325247486668078	0.031669218165616
ENSMUSG00000021943	Gdf10	chr14:33923586-33937983	1.37155188448738	1.04724570968751	107.18047786073	5.18438355021448	28.6959147512799	5.56021083614784	1.550036602837	3.58714808796843	0.000334314476328292	0.0323105108592579
ENSMUSG00000026576	Atp1b1	chr1:164437108-164458355	193.388815712721	146.614399356251	26.464315521168	62.2126026025738	107.170033298178	-1.95424417866982	0.546927871497107	-3.57312962186488	0.000352740040262067	0.0335972107913377
ENSMUSG00000028943	Espn	chr4:152120330-152152371	334.658659814921	194.787702001877	69.4688282430659	103.68767100429	175.650715266038	-1.61610661344642	0.453192048372469	-3.56605244785358	0.000362398875159153	0.0342688547848339
ENSMUSG00000029541	Cyp2w1	chr5:139352616-139357033	0	0	41.0196890578103	10.368767100429	12.8471140395598	6.87246958505045	1.93528289121202	3.55114470150997	0.000383559475692345	0.0355035616091562
ENSMUSG00000024619	Cdx1	chr18:61018861-61036199	65.8344904553942	23.0394056131252	4.63125521620439	2.07375342008579	23.8947261762024	-3.67603896471273	1.04330513514035	-3.52345525857898	0.000425959006984002	0.0386124495710188
ENSMUSG00000039058	Ak5	chr3:152462814-152668360	141.2698441022	74.3544453878131	19.848236640876	29.0325478812011	66.1262685030226	-2.14810532462145	0.612859966087484	-3.50505081664091	0.000456520137134394	0.040819732533976
ENSMUSG00000022996	Wnt10b	chr15:98770711-98778150	994.37511625335	1546.78191320845	244.133310682774	626.27353286591	852.890968252621	-1.54904416459386	0.442619253552985	-3.49972160532874	0.00046574429529184	0.0412537150098143
ENSMUSG00000006574	Slc4a1	chr11:102348823-102365280	34.2887971121845	99.4883424203133	6.61607888029199	11.4056438104719	37.9497155558154	-2.91953268400279	0.835130026066732	-3.49590194685385	0.000472462279628502	0.0414002946895802
ENSMUSG00000069919	Hba-a1	chr11:32283510-32284465	100.123287567579	209.449141937502	40.3580811697811	43.5488218218017	98.3698331241658	-1.8890377175759	0.54111983768185	-3.49097849686773	0.00048125498508406	0.0416158916049006
