gene_id	gene_short_name	locus	MES095_R1	MES095_R2	MES105_R1	MES105_R2	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000028864	Hgf	chr5:16553549-16620152	752.228966362018	787.582887213622	20.6503702570889	42.6988733617031	400.790274298608	4.66514672063424	0.394296059235853	11.8315834291504	2.68037209923739e-32	9.89339449050096e-30
ENSMUSG00000036030	Prtg	chr9:72806873-72917291	4960.4706715613	7943.37043673647	550.232446205015	507.049121170224	3490.28066891825	3.60839724748042	0.306966449976419	11.755021591961	6.65437388706085e-32	2.39318584974142e-29
ENSMUSG00000030905	Crym	chr7:120186379-120202111	812.149165888404	650.0875592774	42.6330224662481	32.0241550212773	384.223475663332	4.26912617423679	0.365471653131047	11.6811417182772	1.59143449048677e-31	5.58036504089185e-29
ENSMUSG00000000861	Bcl11a	chr11:24078055-24174123	169.620257120847	97.6940487967893	1817.89872359986	2233.68481273409	1079.7244605629	-3.91431020735006	0.335686169155672	-11.6606240203326	2.02552426839012e-31	6.92926911913165e-29
ENSMUSG00000021359	Tfap2a	chr13:40715301-40738376	91.2630731248036	60.3049683930798	1058.49801091982	1258.28242437769	617.087119203847	-3.92442523844267	0.337866929956003	-11.6152984814279	3.44582918740462e-31	1.15074286148898e-28
ENSMUSG00000035305	Ror1	chr4:100095790-100444765	884.053405320067	857.536650549595	52.6251371067751	24.018116265958	454.558327310599	4.45301961970674	0.384949988354312	11.5677873864699	6.0010315926035e-31	1.95745277018271e-28
ENSMUSG00000075588	Hoxb2	chr11:96351630-96354012	679.402877706871	617.522876345137	37.9700356340023	36.027174398937	342.730741021237	4.12725409584347	0.359132461561216	11.4922891623373	1.44238312291036e-30	4.59792401862289e-28
ENSMUSG00000056427	Slit3	chr11:35121223-35708507	446.175024165707	414.898182544389	4074.78435040687	3527.99441151072	2115.96299215692	-3.14211470906922	0.274575338752971	-11.4435430484749	2.53324573564186e-30	7.89584548624727e-28
ENSMUSG00000045636	Mtus1	chr8:40990913-41133726	72.8260886551463	66.3354652323878	925.935956688827	898.010680388318	490.77704774117	-3.71005157780348	0.325486255914671	-11.3984892153975	4.25437756518579e-30	1.29721521150643e-27
ENSMUSG00000024619	Cdx1	chr18:61018861-61036199	1012.19044738419	773.109694799283	51.9589961307399	21.3494366808515	464.652143748765	4.54985639983121	0.404028478168397	11.2612269819625	2.03899782487524e-29	6.08489010461706e-27
ENSMUSG00000025969	Nrp2	chr1:62703284-62818695	2290.79532035492	1718.69159920278	16457.6789539239	17350.4203225695	9454.39654901277	-3.07545888455376	0.27500439034785	-11.1833083125096	4.92202341218086e-29	1.43825625790102e-26
ENSMUSG00000018474	Chd3	chr11:69343272-69369406	625.013773521382	796.025582788654	5730.8108168302	7023.96466800016	3543.9537102851	-3.16670246349134	0.283218004941324	-11.18114811997	5.04332548189342e-29	1.44362618793953e-26
ENSMUSG00000038692	Hoxb4	chr11:96318266-96321638	403.769959885495	431.783573694452	13.9889604967377	12.009058132979	215.387888052416	4.98546568744153	0.446147494033227	11.1744787410377	5.43686293523724e-29	1.52514879059275e-26
ENSMUSG00000051920	Rspo2	chr15:43020793-43170826	759.603760149881	774.315794167145	61.2849697952317	44.0332131542563	409.809434316628	3.8424064931625	0.347000245922134	11.0732097118592	1.69228612145466e-28	4.65411865480845e-26
ENSMUSG00000001815	Evx2	chr2:74652990-74659557	3.68739689393146	4.82439747144639	388.360189028479	1286.30356002131	420.793885853791	-7.63561507746513	0.690907715711058	-11.0515701356828	2.15413916076843e-28	5.81037612864192e-26
ENSMUSG00000025407	Gli1	chr10:127329881-127341974	81.1227316664921	71.1598627038342	879.306088366368	1665.25606110642	674.211185960779	-4.05825829078772	0.373112254769709	-10.876775659091	1.4873124375719e-27	3.93604608478932e-25
ENSMUSG00000031737	Irx5	chr8:92357624-92376286	406.535507555943	445.050666740929	5.99526878431615	0	214.395360770297	6.81064305408863	0.628922947020944	10.8290579733956	2.50721337519881e-27	6.51225459269232e-25
ENSMUSG00000029844	Hoxa1	chr6:52155589-52158317	387.176673862803	533.095920594826	16.6535244008782	5.33735917021288	235.56586950718	5.26013180474194	0.487053565893821	10.7999041031324	3.44563247004763e-27	8.78698927725236e-25
ENSMUSG00000061048	Cdh3	chr8:106510890-106557297	599.201995263862	402.837188865773	4948.76131096496	4184.4895894469	2533.82252113537	-3.18658995124056	0.300364577213748	-10.6090737489757	2.70416443814374e-26	6.77296614453643e-24
ENSMUSG00000027994	Mcub	chr3:129914959-129970206	35.0302704923489	13.2670930464776	726.093663878289	505.714781377671	320.026452198697	-4.64245826720817	0.443051733461471	-10.4783661062278	1.08603768175498e-25	2.67241482882375e-23
ENSMUSG00000022636	Alcam	chr16:52248995-52454074	964.254287763077	1382.18987556939	103.91799226148	114.753222159577	641.278844438381	3.42690334659899	0.328391676986203	10.4354147402553	1.70865962002443e-25	4.13201031559702e-23
ENSMUSG00000030849	Fgfr2	chr7:130162450-130266263	1159.68632314144	1706.63060552416	141.888027895482	150.780396558514	789.7463382799	3.29317322598234	0.321651039209141	10.2383416328435	1.3350505818181e-24	3.17379990857299e-22
ENSMUSG00000072825	Cep170b	chr12:112720454-112746592	191.744638484436	162.823414661316	1499.48333705507	1405.05980155854	814.777797939841	-3.03235616915773	0.296876084252657	-10.214215054713	1.71259618148304e-24	4.00347900691353e-22
ENSMUSG00000021994	Wnt5a	chr14:28504749-28527448	1296.12000821691	1601.6999605202	9220.0572493022	10760.1160871492	5719.49832629712	-2.7858357839087	0.273544693668557	-10.1842069994024	2.33253838957854e-24	5.36330876266042e-22
ENSMUSG00000001493	Meox1	chr11:101877509-101894374	414.832150567289	274.990655872444	11.3243965925972	9.34037854787255	177.621895395051	5.03663294169741	0.497997658220056	10.113768325135	4.80016447811256e-24	1.06868423761916e-21
ENSMUSG00000041757	Plekha6	chr1:133164209-133303435	292.226203844068	478.821449041054	13.3228195207025	14.6777377180854	199.762052530977	4.79324670653273	0.47387300590603	10.1150448470222	4.73799982459727e-24	1.06868423761916e-21
ENSMUSG00000048582	Gja3	chr14:57034459-57058100	66.3731440907663	63.9232664966646	638.829196017687	971.399368978745	435.131243895966	-3.62426063421668	0.358665769709925	-10.1048411649315	5.25807052104307e-24	1.15233901762735e-21
ENSMUSG00000049001	Ndnf	chr6:65671589-65712326	306.975791419794	489.676343351808	13.9889604967377	18.6807570957451	207.330463091021	4.63907469821198	0.461324729902685	10.0559852908613	8.64522503275573e-24	1.86550655860664e-21
ENSMUSG00000036602	Alx1	chr10:102998706-103030215	644.372607214523	714.010825774065	67.946379555583	57.3766110797885	370.92660590599	3.4277087430483	0.341165474578305	10.0470563361814	9.46526014313818e-24	2.01151119344934e-21
ENSMUSG00000025216	Lbx1	chr19:45232683-45235812	595.514598369931	248.456469779489	1.99842292810538	6.67169896276611	213.160297510073	6.80866402737542	0.682732746650271	9.972663623916	2.00770913813158e-23	4.20300423454233e-21
ENSMUSG00000071192	Wfikkn1	chr17:25877629-25880305	446.175024165707	255.693065986658	10.658255616562	10.6747183404258	180.800266027338	5.04218228308432	0.508430227010947	9.91715679991574	3.5060099038201e-23	7.23166101632069e-21
ENSMUSG00000028364	Tnc	chr4:63959784-64047015	909.865183577588	742.957210602743	54.6235600348804	89.4007661010658	449.211680079069	3.54534655436564	0.357800967190745	9.90871148896478	3.81534790034026e-23	7.75566226814095e-21
ENSMUSG00000031665	Sall1	chr8:89027234-89044162	604.733090604759	1097.55042475405	8501.29113616029	7058.65750260654	4315.55803853141	-3.1937612873952	0.325820611445866	-9.80220764187545	1.101514374385e-22	2.20712008787486e-20
ENSMUSG00000026879	Gsn	chr2:35256379-35307892	87.5756762308722	84.4269557503117	754.071584871764	1474.44547077131	600.129921906064	-3.692750307585	0.376944296860638	-9.79654112912674	1.1650698112093e-22	2.30158720732698e-20
ENSMUSG00000040289	Hey1	chr3:8663358-8667256	541.125494184442	416.104281912251	3158.84050835857	3431.92194644689	1886.99805772554	-2.78194436251501	0.284380974548194	-9.78245597102543	1.33920730617954e-22	2.60885023284364e-20
ENSMUSG00000001661	Hoxc6	chr15:103009572-103011881	702.449108293943	715.216925141927	61.9511107712668	24.018116265958	375.908815118274	3.99213315180608	0.409307566720808	9.75338223964267	1.78422622293967e-22	3.42815849355504e-20
ENSMUSG00000070407	Hs3st3b1	chr11:63885791-63922290	731.948283445395	1347.2129939014	69.9448024836884	94.7381252712787	560.961051275441	3.66935877077935	0.377128708569938	9.72972538922709	2.25200084943903e-22	4.26845458300429e-20
ENSMUSG00000039252	Lgi2	chr5:52533516-52566462	523.610358938267	815.323172674439	47.9621502745292	62.7139702500014	362.402413034309	3.61091073609883	0.376909004045633	9.58032495201851	9.67400828028053e-22	1.80916853518953e-19
ENSMUSG00000019987	Arg1	chr10:24915220-24927484	351.224554146972	262.929662193828	11.9905375686323	14.6777377180854	160.205622906879	4.55193920291329	0.477178842514051	9.53927290432884	1.43837210253269e-21	2.65455356712152e-19
ENSMUSG00000032243	Itga11	chr9:62677825-62783982	18.4369844696573	21.7097886215087	305.092567024088	444.335150920223	197.393622758869	-4.22595853789456	0.445579890960461	-9.48417696495546	2.4430331272328e-21	4.45012761591782e-19
ENSMUSG00000028073	Pear1	chr3:87749096-87824306	227.696758200268	160.411215925592	1573.42498539497	1423.74055865429	846.318379543779	-2.94569151713615	0.31063455624926	-9.48281978896279	2.4750267872227e-21	4.45060586122893e-19
ENSMUSG00000029755	Dlx5	chr6:6877804-6882085	7.37479378786292	7.23659620716958	247.804443085067	305.563812494688	141.994911393697	-5.2395374205035	0.555570513255944	-9.43091344030658	4.06533030706145e-21	7.21776239073973e-19
ENSMUSG00000020601	Trib2	chr12:15791726-15816922	221.243813635888	290.669947654645	1656.02646642333	2281.72104526601	1112.41531824497	-2.94476610302789	0.312675282846624	-9.41796894279097	4.59897676700035e-21	8.06315601674337e-19
ENSMUSG00000026208	Des	chr1:75360328-75368579	548.500287972305	361.829810358479	34.6393307538266	17.3464173031919	240.578961596951	4.07857236293897	0.438565225902107	9.29980792378045	1.40699628096597e-20	2.43636170825045e-18
ENSMUSG00000028681	Ptch2	chr4:117096074-117115383	78.3571839960435	55.4805709216334	621.509530640774	669.838575861717	356.296465355042	-3.26197758985778	0.351523824718004	-9.27953487213725	1.7022000689497e-20	2.91159245940104e-18
ENSMUSG00000061353	Cxcl12	chr6:117168534-117181367	556.79693098365	338.913922369109	31.9747668496861	32.0241550212773	239.927443805931	3.80864227747232	0.415479717764998	9.16685487792344	4.87020778510406e-20	8.23006438480356e-18
ENSMUSG00000062393	Dgkk	chrX:6779305-6948363	96.7941684657008	89.2513532217581	670.137821891338	1002.08918420747	464.568131946567	-3.16444863453005	0.346868417596562	-9.12290792126995	7.31351018663077e-20	1.22118206997242e-17
ENSMUSG00000038721	Hoxb7	chr11:96286622-96290162	273.789219374411	247.250370411627	13.3228195207025	10.6747183404258	136.259281911792	4.41328633544164	0.488094692144671	9.04186504477197	1.54021162723863e-19	2.54153038631165e-17
ENSMUSG00000025932	Eya1	chr1:14168953-14310235	274.711068597894	241.219873572319	7.3275507363864	14.6777377180854	134.484057656171	4.64215858934337	0.517565754306558	8.96921512043045	2.98634799505051e-19	4.87052523006727e-17
ENSMUSG00000006362	Cbfa2t3	chr8:122625140-122699109	174.229503238261	180.914905179239	1065.15942068017	1212.91487143088	658.304675132137	-2.68113785460095	0.300909904147192	-8.91010172031244	5.09857639454209e-19	8.21984281722383e-17
ENSMUSG00000033207	Mamdc2	chr19:23302608-23448322	25.8117782575202	33.7707823001247	462.301837368378	324.244569590433	211.532241879114	-3.73484876499948	0.420057325439834	-8.89128349586282	6.04070392688697e-19	9.62805832710416e-17
ENSMUSG00000022346	Myc	chr15:61985390-61990374	1621.53278410636	2277.11560652269	319.747668496861	254.858900377665	1118.31373987589	2.75798048198606	0.310297791964296	8.88817308214492	6.21218588956075e-19	9.79012576258192e-17
ENSMUSG00000006445	Epha2	chr4:141301239-141329384	273.789219374411	266.547960297413	1646.0343517828	1462.43641263833	912.201986023238	-2.52450681918035	0.287923327685351	-8.767982919186	1.81895419466166e-18	2.83473905936938e-16
ENSMUSG00000059325	Hopx	chr5:77086987-77115121	195.432035378367	250.868668515212	8.65983268845665	5.33735917021288	115.074473938062	4.92517290698648	0.56289301244571	8.74974959377651	2.13826689740231e-18	3.29575071461152e-16
ENSMUSG00000031557	Plekha2	chr8:25039143-25102376	660.044044013731	447.462865476652	48.6282912505643	66.7169896276611	305.713047592152	3.28164383584296	0.380291790476911	8.62927866974871	6.17401000669447e-18	9.33304314638976e-16
ENSMUSG00000047759	Hs3st3a1	chr11:64435331-64522841	220.321964412405	212.273488743641	8.65983268845665	9.34037854787255	112.648916098094	4.59771391706753	0.532820313553482	8.62901394731835	6.18831464861149e-18	9.33304314638976e-16
ENSMUSG00000043557	Mdga1	chr17:29827955-29970087	61.7638979733519	42.2134778751559	472.293952008905	488.368364074479	266.159922982973	-3.19787049171312	0.374282097443979	-8.54401135814883	1.29641291981788e-17	1.93441357588996e-15
ENSMUSG00000058145	Adamts17	chr7:66839734-67153171	164.08916177995	125.434334257606	1143.09791487628	863.317845781934	573.984814173942	-2.79081411233855	0.328222293387741	-8.50281704979027	1.85044411459897e-17	2.73203464751212e-15
ENSMUSG00000048251	Bcl11b	chr12:107910402-108003602	20.280682916623	16.8853911500624	277.780787006648	269.536638095751	146.120874792271	-3.87279799355301	0.456174391337528	-8.48973126746059	2.07115466482804e-17	3.0260432634248e-15
ENSMUSG00000052534	Pbx1	chr1:168119363-168432270	7430.10474127189	8464.40536365268	1782.59325187	1481.11716973408	4789.55513163216	2.28312495085336	0.270407828213381	8.44326499694282	3.08594426540256e-17	4.46221178005529e-15
ENSMUSG00000063804	Lin28b	chr10:45376619-45470201	5378.99021902252	8246.10137806974	1197.72147491116	1227.59260914896	4012.60142028809	2.48998659558844	0.296845495516059	8.38815691395168	4.93822810349259e-17	7.06771299791705e-15
ENSMUSG00000098557	Kctd12	chr14:102976580-102982637	3487.35561243568	4630.21547322067	610.851275024212	825.956331590444	2388.59467306775	2.50033244851548	0.29862082046863	8.37293409277916	5.62010412181029e-17	7.96238185984961e-15
ENSMUSG00000027962	Vcam1	chr3:116109948-116129688	594.592749146448	338.913922369109	3234.78057962658	2880.8396121224	1762.28171581613	-2.70961590405327	0.324035214279264	-8.36210320560418	6.16099109938638e-17	8.64140611599933e-15
ENSMUSG00000024900	Cpt1a	chr19:3323300-3385732	47.0143103976261	36.1829810358479	412.341264165744	377.618161292562	218.289179222945	-3.24046617944002	0.388329438565345	-8.34463179359177	7.14361013907769e-17	9.92042334759443e-15
ENSMUSG00000025921	Rdh10	chr1:16105773-16133734	843.492039486821	938.345308196322	85.9321859085314	150.780396558514	504.637482537547	2.92984264503509	0.352613693859876	8.30893041323396	9.65685277998645e-17	1.32791193227539e-14
ENSMUSG00000073940	Hbb-bt	chr7:103812523-103813996	27.6554767044859	25.3280867250935	278.446927982683	336.253627723412	166.921029783919	-3.53095027784226	0.427340470323327	-8.26261616450868	1.4251393386481e-16	1.94068003532799e-14
ENSMUSG00000004872	Pax3	chr1:78101266-78197134	355.833800264386	223.128383054395	3.33070488017564	18.6807570957451	150.243411323675	4.88265970553316	0.592747053150108	8.23734117206429	1.76079839608646e-16	2.37470752918352e-14
ENSMUSG00000039239	Tgfb2	chr1:186622791-186705989	1389.22677978868	1470.23512942329	295.100452383561	233.509463696814	847.017956323085	2.43053984392083	0.296533192344365	8.19651865851911	2.47448888685418e-16	3.30544582162065e-14
ENSMUSG00000041420	Meis3	chr7:16175089-16186504	303.288394525863	218.303985582949	17.9858063529484	20.0150968882983	139.898320837515	3.7909801348773	0.464851923931143	8.15524243251028	3.48480138480185e-16	4.61111549275762e-14
ENSMUSG00000026712	Mrc1	chr2:14229391-14332057	6.45294456438005	7.23659620716958	173.862794745168	217.497386186175	101.262430425723	-4.84146928908686	0.594908558899027	-8.13817387002596	4.01284293758761e-16	5.26019953669195e-14
ENSMUSG00000036040	Adamtsl2	chr2:27079378-27108981	58.0765010794205	43.4195772430175	378.368074387952	535.070256813842	253.733602381058	-3.15999256827098	0.389604475740729	-8.11077070473356	5.02996944848429e-16	6.53243995226302e-14
ENSMUSG00000025789	St8sia2	chr7:73939118-74013690	156.714367992087	157.999017189869	871.312396653947	890.004641632999	519.007605867225	-2.48451721008513	0.306545670987268	-8.10488434589024	5.27957144080432e-16	6.79369440630472e-14
ENSMUSG00000042448	Hoxd1	chr2:74762979-74765142	143.808478863327	212.273488743641	3.99684585621076	4.00301937765966	91.0204582102096	5.47430602281281	0.677650839677088	8.07835791278796	6.56447009574196e-16	8.3702961420797e-14
ENSMUSG00000039145	Camk1d	chr2:5293456-5714515	17.5151352461744	13.2670930464776	243.141456252821	224.169085148941	124.523192423604	-3.91280745353676	0.486297645128047	-8.04611639134399	8.54627176163186e-16	1.07990997953737e-13
ENSMUSG00000055254	Ntrk2	chr13:58806568-59133970	205.572376836679	142.319725407668	2.66456390414051	4.00301937765966	88.6399213815369	5.78181708884354	0.72486779628512	7.9763746140673	1.50694104349165e-15	1.88717456035839e-13
ENSMUSG00000034330	Plcg2	chr8:117498290-117635142	1340.36877094409	1373.74717999436	293.768170431491	218.831725978728	806.678961837166	2.39853717639249	0.302598698941327	7.92646229076339	2.2547706886599e-15	2.79870917514547e-13
ENSMUSG00000031673	Cdh11	chr8:102632094-102785642	3467.99677874254	3180.48403305103	13965.6455625764	13412.783594745	8506.72749227875	-2.04188178711153	0.25819333942162	-7.90834415669111	2.60834900961807e-15	3.20918449200903e-13
ENSMUSG00000033676	Gabrb3	chr7:57419691-57828802	289.46065617362	337.707823001247	35.3054717298617	30.6898152287241	173.290941533363	3.23698130325496	0.409552177362548	7.90370917840214	2.70724243682414e-15	3.3018941233822e-13
ENSMUSG00000089809	Rasgef1b	chr5:99217425-99729062	105.090811477047	125.434334257606	651.485874562355	727.215186941506	402.306551809628	-2.58234448084341	0.327631431786735	-7.88185818057998	3.22547994469307e-15	3.90005014691939e-13
ENSMUSG00000050315	Synpo2	chr3:123076518-123236147	8.29664301134578	13.2670930464776	169.865948888957	257.527579962772	112.239316227388	-4.3273526089966	0.549552710693665	-7.8743176492287	3.42607490681422e-15	4.10719031136549e-13
ENSMUSG00000028278	Rragd	chr4:32983036-33022180	230.462305870716	224.334482422257	1039.1799226148	1470.44245139365	741.104790575355	-2.46247503378414	0.314055806468501	-7.8408836361735	4.47386885185067e-15	5.31783767085233e-13
ENSMUSG00000027820	Mme	chr3:63241536-63386030	82.9664301134578	71.1598627038342	492.944322265994	527.064218058522	293.533708285452	-2.72263001668653	0.348363448648286	-7.81548703588404	5.47509128126076e-15	6.34658101743499e-13
ENSMUSG00000029859	Epha1	chr6:42358486-42373268	85.7319777839064	112.167241211128	726.093663878289	564.425732250013	372.104653780834	-2.71132158869509	0.346878364044504	-7.81634679396503	5.43784306522712e-15	6.34658101743499e-13
ENSMUSG00000032698	Lmo2	chr2:103957985-103981878	635.154114979694	568.072802262812	2547.98923333436	2776.76110830325	1631.99431472003	-2.14507044993511	0.274439427966293	-7.81618904335632	5.44465872653514e-15	6.34658101743499e-13
