gene_id	gene_short_name	locus	ECT095_R1	ECT095_R2	ECT105_R1	ECT105_R2	ECT115_R1	ECT115_R2	ECT125_R1	ECT125_R2	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000006411	Nectin4	chr1:171370098-171388598	198.032613774986	141.494280382233	1131.45529162467	1469.82711889478	1464.75512225426	1682.42515864259	1952.69969409302	1685.92458379299	1215.82673293244	-2.95125662367782	0.273477487622276	148.404192279492	5.82102757998724e-32	2.39438267790142e-30
ENSMUSG00000031910	Has3	chr8:106870241-106884566	130.021413084587	128.860862490963	460.212584369994	656.206687919478	1200.58266191823	1098.47229934654	1020.89135466724	984.328638984729	709.94706284772	-2.11070711852942	0.276220492854731	134.01086516278	7.38968051824401e-29	2.53301826653142e-27
ENSMUSG00000025219	Fgf8	chr19:45736797-45742915	6789.11809244749	4061.64385204358	21464.2672445933	12828.2717834894	3487.37164119578	5560.01457189505	825.502607904287	977.347584807532	6999.19217229705	-1.66049306417957	0.340013129727229	132.782465205972	1.35956197615654e-28	4.41499862783465e-27
ENSMUSG00000026413	Pkp1	chr1:135871394-135919207	128.021083652516	197.081319103825	585.399945403282	807.930777611843	1229.36122603305	1142.09072938542	2108.89191414973	1671.9624754386	983.842433847283	-2.08593746951945	0.296799425449664	132.097437250164	1.91004835437031e-28	5.89249917323242e-27
ENSMUSG00000024987	Cyp26a1	chr19:37697807-37701528	144.023719109081	126.334178912708	492.403620064268	634.3963500262	1165.16289069999	1310.33324524968	1032.76909003277	1516.63401999597	802.757139261334	-2.06583161647685	0.295776452423429	128.811002763464	9.75654024686061e-28	2.73626606014227e-26
ENSMUSG00000031906	Smpd3	chr8:106252547-106337988	548.090264387334	285.515244342721	2626.55006053652	2128.87863349599	536.461951576245	1111.82487997069	116.401806582187	75.0463324048641	928.596146662069	-2.5173493920579	0.392991326608836	121.926388096582	2.96844674585372e-26	7.63138184246561e-25
ENSMUSG00000022512	Cldn1	chr16:26356641-26371841	134.022071948728	130.12420428009	432.790591000797	503.534322666536	568.192163292584	564.369074380637	1067.80840936108	897.06546176977	537.238287337528	-1.8282271823492	0.262880919419765	117.958592794973	2.12352765313085e-25	5.24086624792693e-24
ENSMUSG00000039601	Rcan2	chr17:43801350-44039516	148.024377973222	88.4339252388959	938.309077459029	850.60317783782	516.538330265986	559.918214172588	184.698784933981	224.266365442443	438.849031665495	-2.94226969201511	0.301686630264572	115.953190163056	5.73937006940822e-25	1.31155234549069e-23
ENSMUSG00000020911	Krt19	chr11:100140809-100146120	2250.37061107938	2023.87354618159	813.12171642574	694.137710342569	287.785641148192	379.213289725791	377.118097855555	179.762145062814	875.672844727704	1.50383765561027	0.331967459816536	102.753949183314	3.97437892810577e-22	8.17397266213753e-21
ENSMUSG00000062432	Cyp26c1	chr19:37685580-37693398	20.0032943207056	5.05336715650834	53.6517261571236	74.9137692856051	230.966424818934	183.375440571627	368.209796331408	234.737946708238	146.363970668769	-2.49983006442748	0.557504585357197	96.0156004935038	1.11697322171203e-20	2.08840144786765e-19
ENSMUSG00000020607	Fam84a	chr12:14146829-14152054	60.0098829621169	66.9571148237355	163.33969963391	208.620623327002	213.256539209814	283.964881273538	1080.28003149489	507.871691391057	323.037558014508	-1.54724306886486	0.405653097209764	88.6365929683247	4.29906837864471e-19	6.80134664006099e-18
ENSMUSG00000038068	Rnf144b	chr13:47122655-47247991	798.131443396155	1085.21059686017	267.066370204349	353.706784095326	198.498301202214	227.884042652119	183.511011397428	226.011628986742	417.502522349312	1.60142146416174	0.286927902792027	87.73767036172	6.70514247095316e-19	1.00904217184832e-17
ENSMUSG00000022382	Wnt7b	chr15:85535436-85582473	922.151868184529	766.84846600014	2865.0021767904	2093.79243775463	4922.61028743484	3551.78644602325	8294.81649251739	4925.13372201224	3542.76773708968	-1.55481235290286	0.309832223707975	86.790993471046	1.07071228862827e-18	1.53634763275265e-17
ENSMUSG00000054146	Krt15	chr11:100131757-100135928	162.026683997716	150.337672906123	45.3059020882377	52.1551558317504	78.9565733406578	57.8611827046395	1529.2584283119	261.789531644875	292.211391353237	1.67797097370393	0.576358917291592	74.1589567308595	5.48720499899987e-16	6.51077977765945e-15
ENSMUSG00000004864	Mapk13	chr17:28769306-28778698	830.136714309284	996.77667162127	273.027673110696	269.310259203948	222.111482014374	191.386988946115	418.690171634908	284.477957720764	435.73973982017	1.7536878833603	0.281764034884794	73.0734367366298	9.3745506908204e-16	1.07112921782152e-14
ENSMUSG00000006777	Krt23	chr11:99477973-99493137	324.053367995431	348.682333799075	135.917706264713	80.6034226490688	76.7428376395179	86.3466880361543	48.6987149986701	28.7968484809362	141.230239982946	1.64225309738864	0.378624345709709	70.6560563210912	3.08864646563591e-15	3.28568080913338e-14
ENSMUSG00000032036	Kirrel3	chr9:34485893-35036716	336.055344587855	282.988560764467	1427.13591577949	1024.13760542346	294.426848251612	569.710106630296	206.67259536021	229.50215607534	546.328641609091	-1.98753929996268	0.339223398527806	67.4249735602448	1.51882273695673e-14	1.53625185033164e-13
ENSMUSG00000022101	Fgf17	chr14:70636202-70642268	80.0131772828225	59.377064088973	429.213809256989	348.017130731862	113.638432658517	214.531462027971	61.7642239007524	36.6505344302824	167.900729297271	-2.49066725494358	0.418006908558183	65.6431538262253	3.65406342772851e-14	3.47241852751006e-13
ENSMUSG00000056602	Fry	chr5:150118644-150497753	206.033931503268	296.885320444865	641.436192722945	800.344573127225	1050.78654614109	1520.4138470696	1167.58138643153	1771.44249746365	931.865536863022	-1.51273809775749	0.321027408490834	65.6408906421005	3.65813945361675e-14	3.47241852751006e-13
ENSMUSG00000022996	Wnt10b	chr15:98770711-98778150	112.018448195952	140.230938593106	864.388921420325	1400.60300297264	272.289491240212	537.663913132342	579.039599069554	424.971673036846	541.400748457623	-3.16098225814497	0.381242970463158	64.7348646176721	5.71573120063827e-14	5.3433426527179e-13
ENSMUSG00000057092	Fxyd3	chr7:31068171-31076704	142.02338967701	89.697267028023	512.672049945848	592.6722253608	489.235589951926	519.860472300145	324.856062247226	327.236914556093	374.781746383384	-2.2767891886083	0.294506823263207	64.5509615526066	6.25757921843859e-14	5.76257668324867e-13
ENSMUSG00000027070	Lrp2	chr2:69424339-69586065	196.032284342915	339.838941275186	42.9213809256989	47.413778028864	28.7785641148192	39.1675698308329	26.1310178041645	58.466328734022	97.3437331320628	2.57221050438589	0.473929845163853	62.8930834058263	1.41556438087755e-13	1.23014538450908e-12
ENSMUSG00000027560	Dok5	chr2:170731806-170879769	400.065886414113	521.760158909486	154.993875565024	163.103396419292	159.388970482076	190.496816904505	93.8341093876815	121.295816328792	225.617378801371	1.53799178922342	0.302284227086234	57.8971317386969	1.65341540078688e-12	1.30789397728911e-11
ENSMUSG00000021070	Bdkrb2	chr12:105563225-105595237	36.0059297772701	21.4768104151604	88.2272830139366	109.051689466387	95.1906351490174	135.306150324695	254.777423590604	236.483210252537	122.064891498701	-1.82461709275631	0.432064672746429	57.3781480614562	2.13396429213898e-12	1.64581996031219e-11
ENSMUSG00000020000	Moxd1	chr10:24223516-24302790	288.047438218161	342.36562485344	1101.64877709294	1122.7582637235	367.48012638923	506.507891675998	428.192359927331	286.223221265063	555.402962893208	-1.81576658507707	0.293803342468076	54.5755013302462	8.45802700825435e-12	6.2874730892686e-11
ENSMUSG00000009734	Pou6f2	chr13:18121097-18382041	72.0118595545403	58.1137222998459	282.565757760851	454.223993516517	154.223587179416	344.496580103007	32.0698854869291	62.8294875947699	182.566859186985	-2.5099671272339	0.471114808526031	54.5290412357729	8.65324991727239e-12	6.3560180939965e-11
ENSMUSG00000042793	Lgr6	chr1:134983300-135105276	250.04117900882	324.678839805661	1176.76119371291	967.241071788826	337.225738473651	412.149655265355	877.764643512616	585.53591911237	616.424780085026	-1.89359970966716	0.296119462394857	52.0085490830915	2.98254104053986e-11	2.02222837583856e-10
ENSMUSG00000031273	Col4a6	chrX:141165402-141474076	1448.23850881909	1484.42660222432	450.674499719838	395.430908760726	411.016928511649	294.646945772856	1114.72546405493	587.281182656669	773.305130065009	1.79392351349484	0.324281891022342	51.8606841471979	3.20700162174633e-11	2.15078260936683e-10
ENSMUSG00000055976	Cldn23	chr8:35824711-35826559	30.0049414810584	20.2134686260334	139.494488008521	159.310294176983	112.162608857757	151.329247073672	200.139840909169	160.564246075523	121.65239190109	-2.60997889389081	0.430601654519423	48.93903154186	1.34403011618937e-10	8.37643011806912e-10
ENSMUSG00000021974	Fgf9	chr14:58070546-58112720	168.027672293927	150.337672906123	524.594655758542	834.482493308007	515.062506465226	603.53664421147	380.681418465214	520.961167973301	462.210528922726	-2.09870132843404	0.318569795268355	43.5216222429595	1.90698835191168e-09	1.05054626172277e-08
ENSMUSG00000047281	Sfn	chr4:133600555-133602168	1352.2226960797	1172.38118030993	4906.15229192364	3694.48158400908	5395.61181557841	3826.84960688069	6225.71499184218	3554.22920796525	3765.95542182361	-1.7688968614717	0.311523056718199	42.7883764853874	2.72923458439129e-09	1.43926302441831e-08
ENSMUSG00000048216	Gpr85	chr6:13834457-13839942	64.010541826258	54.3236969324646	224.14498927865	279.741290370298	171.195560888155	187.826300779676	143.720597922905	142.238978860382	158.400244607348	-2.1030624984165	0.338763756780952	39.2129237792601	1.56443014678014e-08	7.78430161744633e-08
ENSMUSG00000021950	Anxa8	chr14:34085980-34100571	30.0049414810584	12.6334178912708	64.3820713885484	65.4310136798323	518.014154066746	134.415978283086	1411.07496142488	561.102229492181	349.63234596345	-1.6303374856526	0.914456886224662	38.487755610109	2.22825683547252e-08	1.07408942772386e-07
ENSMUSG00000047642	D930020B18Rik	chr10:121641587-121693915	20.0032943207056	17.6867850477792	63.1898108072789	138.448231844283	127.658758765736	151.329247073672	125.903994874611	253.935845695528	112.269496053699	-2.43494885075555	0.550570987328027	37.5047037765452	3.59822685344391e-08	1.66925260795105e-07
ENSMUSG00000044071	Fam19a2	chr10:123264075-123741204	64.010541826258	90.9606088171501	270.643151948157	302.499903824152	239.083455723113	202.959225487043	237.554707310586	266.152690505623	209.23303568026	-1.86769766704442	0.32147309303259	36.4865439583644	5.90883970967436e-08	2.67117531538817e-07
ENSMUSG00000058914	C1qtnf3	chr15:10952331-10980150	16.0026354565645	26.5301775716688	193.146214165645	177.327529827951	84.8598685436976	201.178881403823	54.6375826814348	94.2442313921549	105.990890130368	-3.08824297162339	0.539331011747956	35.5304276813347	9.41131811785572e-08	4.06068760749439e-07
ENSMUSG00000032265	Fam46a	chr9:85320438-85327348	464.076428240371	352.472359166457	1893.30980305583	2092.84416219406	273.765315040972	1029.92905214258	483.423829377043	616.950662909755	900.846451515883	-2.28923875681036	0.449086469621978	33.9373141018792	2.04248416235601e-07	8.63159402858672e-07
ENSMUSG00000012777	Acp4	chr7:44252147-44257378	24.0039531848468	20.2134686260334	69.151113713626	102.413760542346	106.997225555097	81.8958278281051	9.50218829242344	23.5610578480387	54.7173244488146	-1.97061662437039	0.563615396643367	33.54528134831	2.47116775093336e-07	1.02329563914489e-06
ENSMUSG00000079679	Vwde	chr6:13156298-13224965	482.079393129006	884.339252388959	1633.3969963391	2590.68883149713	1427.12161533488	1786.57528751094	741.170686809029	892.702302909022	1304.75929573976	-1.62439228483356	0.332981845987298	32.1176876311746	4.94294110735976e-07	1.95995292390156e-06
ENSMUSG00000050917	Fgf4	chr7:144847366-144865243	96.015812739387	32.8468865173042	3270.370774422	1364.56853167071	39.1093307201389	417.490687515014	26.7249045724409	13.0894765822437	657.527050592405	-5.17410622725857	1.22681741733859	31.4123994826421	6.95974725972591e-07	2.7351363434719e-06
ENSMUSG00000052415	Tchh	chr3:93442329-93449077	160.026354565645	170.551141532156	44.1136415069683	39.8275735442458	61.2466877315383	44.5086020804919	102.148524143552	77.6642277213128	87.5108441032388	1.98156221498972	0.39928865979976	31.320288724953	7.27770777092348e-07	2.84199094598721e-06
ENSMUSG00000042751	Nmnat2	chr1:152954997-153119261	774.127490211308	1038.46695066246	302.834187642431	256.034401355866	689.209714954901	531.432708841073	510.74262071776	750.463324048641	606.663924804305	1.7007165605566	0.298771622351144	31.1332387373629	7.96870072810091e-07	3.07293021827391e-06
ENSMUSG00000031179	3830417A13Rik	chrX:64173547-64178778	36.0059297772701	30.32020293905	101.3421494079	89.1379026942643	156.437322880556	109.49116111801	145.502258227734	136.130556455335	100.545935437515	-1.53349704655269	0.420602240428625	29.3755248877279	1.86729407265919e-06	6.85785977875428e-06
ENSMUSG00000034957	Cebpa	chr7:35119292-35121928	60.0098829621169	69.4837984019897	234.875334510075	147.930987450056	225.063129615894	124.624085825377	416.908511330079	224.266365442443	187.895261942254	-1.555544661168	0.443443202444037	26.2230651353633	8.5648429246208e-06	2.90357587059947e-05
ENSMUSG00000024211	Grm8	chr6:27275118-28134545	50.0082358017641	75.8005073476251	196.722995909453	168.793049782756	80.4323971414178	91.6877202858133	65.3275445104112	48.8673792403766	97.2049787524521	-1.51737495320796	0.392470691660405	26.0954618883925	9.10839426374108e-06	3.05428220691753e-05
ENSMUSG00000006143	Upk3bl	chr5:136057190-136064326	94.0154833073165	166.761116164775	497.172662389346	332.844721762625	402.899897607469	376.542773600961	409.781870110761	301.930593163755	322.743639763376	-1.65144963533337	0.351839981224304	24.884914296729	1.63200681173553e-05	5.11141219716153e-05
ENSMUSG00000064247	Plcxd1	chr5:110099968-110103815	114.018777628022	114.964102810565	40.5368597631601	25.6034401355866	38.3714188197589	27.595333289905	21.9738104262292	38.3957979745816	52.682442605976	1.80115510169897	0.500962386315407	24.1307143697636	2.34584692465082e-05	7.20748284160814e-05
ENSMUSG00000032172	Olfm2	chr9:20667689-20746349	196.032284342915	212.24142057335	51.2672049945848	57.8448091952141	156.437322880556	89.0172041609838	112.244599204252	116.060025695894	123.893108880969	1.9027875660424	0.385310841192928	23.8848510107443	2.64015779879857e-05	7.90765709640155e-05
ENSMUSG00000063297	Luzp2	chr7:54835614-55268885	26.0042826169173	15.160101469525	91.8040647577449	145.086160768324	92.9768994478774	118.392881534108	13.6593956703587	56.7210651897228	69.9756064318223	-2.55686931326097	0.640125402533389	22.2902775714672	5.67597668603781e-05	0.000162133222929876
ENSMUSG00000004951	Hspb1	chr5:135887918-135889563	780.12847850752	521.760158909486	2510.90078415339	1544.74088818039	1511.2435719782	1254.25240662826	1513.81737233671	871.759140377433	1313.57535013392	-1.64175957458762	0.344240144200176	22.1216639189159	6.15371400670348e-05	0.000174969656319634
ENSMUSG00000028255	Clca1	chr3:145003816-145032776	106.01745989974	10.1067343130167	639.051671560406	416.292971093426	123.969199263837	225.213526527289	19.5982633531234	11.3442130379446	193.949254881098	-3.19743104584942	1.07049655248724	20.8178181893174	0.000114857037065685	0.000309461973229378
ENSMUSG00000037185	Krt80	chr15:101347443-101370162	22.0036237527762	13.8967596803979	66.7665925510872	64.4827381192551	92.2389875474974	77.4449676200559	92.0524490828521	54.9758016454237	60.4827399999182	-1.90876976020235	0.537500185300628	20.1932039611311	0.000154789813105651	0.00040297601133412
ENSMUSG00000027220	Syt13	chr2:92915097-92956058	70.0115301224697	64.4304312454813	228.914031603727	163.103396419292	132.824142068396	173.583548113918	157.97388036154	157.073718986925	143.489334865219	-1.54566936807323	0.360168517757813	19.0293863713725	0.000269600353545834	0.000666811130708722
ENSMUSG00000027568	Ntsr1	chr2:180499975-180544980	126.020754220445	107.384052075802	29.8065145317353	18.0172356509683	53.8675687277385	43.6184300388821	102.148524143552	40.1410615188808	65.1255176135006	2.29576558588823	0.544905938887596	18.3787176593059	0.000367415961612927	0.000889002542412454
ENSMUSG00000047094	Ofcc1	chr13:40001881-40361450	94.0154833073165	60.6404058781001	10.7303452314247	23.706889014432	42.7988902220388	64.9825590375182	26.1310178041645	20.94316253159	42.9935941283231	2.13580635936911	0.580877685794865	18.2395224540812	0.000392544717418825	0.000946094104091465
ENSMUSG00000046876	Atxn1	chr13:45549754-45964977	108.01778933181	224.874838464621	386.29242833129	657.154963480055	262.696636535273	457.548429387457	201.921501213998	408.391669366004	338.362282013814	-1.63834983687243	0.453481963275181	12.8789905759077	0.00490573898527403	0.00976400307714217
