gene_id	gene_short_name	locus	ECT095_R1	ECT095_R2	ECT105_R1	ECT105_R2	ECT115_R1	ECT115_R2	ECT125_R1	ECT125_R2	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000048251	Bcl11b	chr12:107910402-108003602	218.035908095691	248.878332458036	1291.21820951478	1472.67194557652	1737.78252539485	2112.37825474015	1959.23244854406	1971.27517328591	1376.43409970125	-2.56090708331319	0.238633382908449	167.283692896279	4.90961869785137e-36	2.75384976052209e-34
ENSMUSG00000021508	Cxcl14	chr13:56288642-56296551	808.133090556507	967.719810471347	2676.62500494983	1858.62009873147	7545.88709328567	4762.42042261263	19906.4905858588	11698.5015374373	6278.04970548795	-1.35137585816865	0.329110395227123	161.526932096268	8.58220803104292e-35	4.41268529596123e-33
ENSMUSG00000038580	Sct	chr7:141278330-141279133	830.136714309284	755.478389897997	525.786916339812	436.206757865549	208.829067807534	296.427289856076	43.9476208524584	55.8484334175733	394.082648793285	0.721005398064065	0.282319973082511	160.344284352665	1.54465492122142e-34	7.33116989533549e-33
ENSMUSG00000053024	Cntn2	chr1:132511781-132543256	1848.3043952332	1700.45804816506	2377.36759905121	1554.22364378616	462.670761538247	567.039590505467	235.773047005757	246.954791518332	1124.09898460043	-0.147607440096969	0.266099549842051	151.527998737612	1.23349645670456e-32	5.43619509847652e-31
ENSMUSG00000006411	Nectin4	chr1:171370098-171388598	198.032613774986	141.494280382233	1131.45529162467	1469.82711889478	1464.75512225426	1682.42515864259	1952.69969409302	1685.92458379299	1215.82673293244	-2.95125662367782	0.273477487622276	148.404192279492	5.82102757998724e-32	2.39438267790142e-30
ENSMUSG00000036596	Cpz	chr5:35502217-35525698	2482.40882519957	1884.90594937761	1136.22433394975	836.379044429161	202.187860704114	434.403956305601	45.1353943890114	92.4989678478557	889.268041525334	1.146560182456	0.390387758000691	138.90365670362	6.51395260122778e-30	2.51194297184846e-28
ENSMUSG00000029120	Ppp2r2c	chr5:36868512-36955078	1134.18678798401	1575.38721104147	938.309077459029	521.551558317504	32.4681236167191	129.074946033426	23.7554707310586	27.9242167087866	547.832173986501	0.893482769063969	0.470936897519561	137.7244958812	1.16969080362687e-29	4.24528956375164e-28
ENSMUSG00000031910	Has3	chr8:106870241-106884566	130.021413084587	128.860862490963	460.212584369994	656.206687919478	1200.58266191823	1098.47229934654	1020.89135466724	984.328638984729	709.94706284772	-2.11070711852942	0.276220492854731	134.01086516278	7.38968051824401e-29	2.53301826653142e-27
ENSMUSG00000025219	Fgf8	chr19:45736797-45742915	6789.11809244749	4061.64385204358	21464.2672445933	12828.2717834894	3487.37164119578	5560.01457189505	825.502607904287	977.347584807532	6999.19217229705	-1.66049306417957	0.340013129727229	132.782465205972	1.35956197615654e-28	4.41499862783465e-27
ENSMUSG00000026413	Pkp1	chr1:135871394-135919207	128.021083652516	197.081319103825	585.399945403282	807.930777611843	1229.36122603305	1142.09072938542	2108.89191414973	1671.9624754386	983.842433847283	-2.08593746951945	0.296799425449664	132.097437250164	1.91004835437031e-28	5.89249917323242e-27
ENSMUSG00000022949	Clic6	chr16:92485735-92541243	648.106735990862	713.788110856803	526.979176921081	436.206757865549	124.707111164217	192.277160987725	61.1703371324759	76.7915959491632	347.503373358484	0.501443023571281	0.295892751260864	129.117395948163	8.38052997746272e-28	2.46227952194976e-26
ENSMUSG00000024987	Cyp26a1	chr19:37697807-37701528	144.023719109081	126.334178912708	492.403620064268	634.3963500262	1165.16289069999	1310.33324524968	1032.76909003277	1516.63401999597	802.757139261334	-2.06583161647685	0.295776452423429	128.811002763464	9.75654024686061e-28	2.73626606014227e-26
ENSMUSG00000028943	Espn	chr4:152120330-152152371	762.125513618884	552.080361848536	290.911581829737	176.379254267374	77.4807495398978	89.0172041609838	71.2664121931758	54.9758016454237	259.279609888002	1.49271039658337	0.336437584161633	123.229306424074	1.55551971446589e-26	4.17285071228457e-25
ENSMUSG00000031906	Smpd3	chr8:106252547-106337988	548.090264387334	285.515244342721	2626.55006053652	2128.87863349599	536.461951576245	1111.82487997069	116.401806582187	75.0463324048641	928.596146662069	-2.5173493920579	0.392991326608836	121.926388096582	2.96844674585372e-26	7.63138184246561e-25
ENSMUSG00000022512	Cldn1	chr16:26356641-26371841	134.022071948728	130.12420428009	432.790591000797	503.534322666536	568.192163292584	564.369074380637	1067.80840936108	897.06546176977	537.238287337528	-1.8282271823492	0.262880919419765	117.958592794973	2.12352765313085e-25	5.24086624792693e-24
ENSMUSG00000029189	Sel1l3	chr5:53107082-53213452	1106.18217593502	1102.89738190794	621.167762841365	579.396367512718	247.200486627293	312.450386605053	176.38437017811	113.442130379446	532.390132748369	0.879989945181687	0.276736067078758	116.638078053443	4.08695723888117e-25	9.69866390919109e-24
ENSMUSG00000039601	Rcan2	chr17:43801350-44039516	148.024377973222	88.4339252388959	938.309077459029	850.60317783782	516.538330265986	559.918214172588	184.698784933981	224.266365442443	438.849031665495	-2.94226969201511	0.301686630264572	115.953190163056	5.73937006940822e-25	1.31155234549069e-23
ENSMUSG00000015619	Gata3	chr2:9857077-9890034	532.08762893077	716.314794435057	222.95272869738	242.758543507784	72.315366237238	120.173225617328	74.8297328028346	81.1547548099111	257.823346879788	1.4245271417295	0.320679307119427	111.306469815181	5.74325323362165e-24	1.26556687326591e-22
ENSMUSG00000034917	Tjp3	chr10:81273206-81291581	938.154503641094	924.766189641026	468.55840843888	384.051602033798	228.752689117794	263.490924316512	154.410559751881	189.361094556459	443.943246437181	1.12877817500622	0.254242557659932	106.5330082102	6.11440310190284e-23	1.3008919703014e-21
ENSMUSG00000020911	Krt19	chr11:100140809-100146120	2250.37061107938	2023.87354618159	813.12171642574	694.137710342569	287.785641148192	379.213289725791	377.118097855555	179.762145062814	875.672844727704	1.50383765561027	0.331967459816536	102.753949183314	3.97437892810577e-22	8.17397266213753e-21
ENSMUSG00000030800	Prss8	chr7:127925715-127930104	1552.25563928676	1480.63657685694	659.320101441986	505.43087378769	273.027403140592	360.519676851984	378.899758160385	303.675856708055	689.220735779299	1.38159470090188	0.265231642841853	101.09897079673	9.01954441429171e-22	1.79518029148967e-20
ENSMUSG00000001657	Hoxc8	chr15:102990606-102993821	1508.2483917812	1471.79318433305	1163.64632731895	1016.55140093884	298.854319653892	512.739095967267	64.7336577421347	152.710560126177	773.65961723269	0.45097393521363	0.369944330985638	96.6913840287833	7.99448603682795e-21	1.54143683897589e-19
ENSMUSG00000062432	Cyp26c1	chr19:37685580-37693398	20.0032943207056	5.05336715650834	53.6517261571236	74.9137692856051	230.966424818934	183.375440571627	368.209796331408	234.737946708238	146.363970668769	-2.49983006442748	0.557504585357197	96.0156004935038	1.11697322171203e-20	2.08840144786765e-19
ENSMUSG00000041559	Fmod	chr1:134037253-134048277	314.051720835078	232.454889199384	411.329900537948	342.327477368398	1199.10683811747	597.305439920201	3092.96228918383	1856.08777936216	1005.70329181556	-0.46733061463561	0.370215530694764	95.0999464252488	1.75725987542733e-20	3.18890983276078e-19
ENSMUSG00000020758	Itgb4	chr11:115974708-116008412	468.077087104512	360.052409901219	627.129065747712	718.792874917578	1731.14131829143	1282.73791195978	2232.42036195123	1919.78989872908	1167.51761607532	-0.70602873825919	0.26505702090425	93.5762403069964	3.73481702265076e-20	6.58394886564434e-19
ENSMUSG00000047986	Palm3	chr8:84021470-84030295	1606.26453395266	1521.06351410901	574.669600171857	543.361896210782	487.021854250786	416.600515473404	309.415006272038	427.589568353295	735.748311099229	1.48394639728058	0.250223219654523	92.8426830063661	5.36890673088252e-20	9.20170959154032e-19
ENSMUSG00000006345	Ggt1	chr10:75561603-75586200	280.046120489879	360.052409901219	154.993875565024	109.051689466387	53.1296568273585	77.4449676200559	30.8821119503762	24.4336896201883	136.254315180061	1.28443833127525	0.363175937994801	91.1103283504344	1.26490534258241e-19	2.10931512533337e-18
ENSMUSG00000026483	Fam129a	chr1:151571185-151721939	1376.22664926455	1584.23060356536	643.820713885484	549.999825134823	325.419148067571	395.236386474768	383.05696553832	265.280058733473	690.408793833044	1.31162718767456	0.26900496118513	90.2742901272453	1.91268039090115e-19	3.10558895048949e-18
ENSMUSG00000020607	Fam84a	chr12:14146829-14152054	60.0098829621169	66.9571148237355	163.33969963391	208.620623327002	213.256539209814	283.964881273538	1080.28003149489	507.871691391057	323.037558014508	-1.54724306886486	0.405653097209764	88.6365929683247	4.29906837864471e-19	6.80134664006099e-18
ENSMUSG00000021613	Hapln1	chr13:89539795-89611652	4830.79557845041	6422.8296559221	2669.47144146222	2804.05083262702	1157.04585979581	2002.88709362214	323.074401942397	671.053832783029	2610.15108707564	1.04004230066833	0.356545791317567	87.8770410768558	6.25865644513259e-19	9.65397756661703e-18
ENSMUSG00000038068	Rnf144b	chr13:47122655-47247991	798.131443396155	1085.21059686017	267.066370204349	353.706784095326	198.498301202214	227.884042652119	183.511011397428	226.011628986742	417.502522349312	1.60142146416174	0.286927902792027	87.73767036172	6.70514247095316e-19	1.00904217184832e-17
ENSMUSG00000032420	Nt5e	chr9:88327196-88372092	64.010541826258	89.697267028023	85.8427618513978	150.775814131788	301.805967255412	237.675935109827	576.664051996448	609.096976960408	264.446164519945	-0.613154702709731	0.365371101182166	87.2070157602977	8.71665768789149e-19	1.28051852224501e-17
ENSMUSG00000022382	Wnt7b	chr15:85535436-85582473	922.151868184529	766.84846600014	2865.0021767904	2093.79243775463	4922.61028743484	3551.78644602325	8294.81649251739	4925.13372201224	3542.76773708968	-1.55481235290286	0.309832223707975	86.790993471046	1.07071228862827e-18	1.53634763275265e-17
ENSMUSG00000027579	Srms	chr2:181205561-181213185	758.124854754743	725.158186958947	526.979176921081	633.448074465623	236.131808121593	411.259483223745	102.148524143552	77.6642277213128	433.864292038825	0.353213003776915	0.313840326668823	85.7517759289212	1.78969437480013e-18	2.50963961193564e-17
ENSMUSG00000018634	Crhr1	chr11:104132854-104175523	526.086640634558	543.236969324646	955.000725596801	974.827276273444	337.963650374031	500.276687384729	102.742410911828	157.073718986925	512.15100993587	-0.851447441752992	0.295489931008299	85.2854363294689	2.25364691110824e-18	3.09000032034174e-17
ENSMUSG00000034903	Cobll1	chr2:65088338-65239096	1968.32416115743	2439.5129948044	814.31397700701	867.672137928211	346.81859317859	591.074235628932	367.022022794856	502.635900758159	987.171752907199	1.39034720276528	0.301811255373666	84.0453293084765	4.15971568757895e-18	5.57944473747003e-17
ENSMUSG00000040488	Ltbp4	chr7:27305135-27337692	406.066874710324	251.40501603629	557.977952034086	460.861922440558	1568.06278830746	948.033224314477	2863.12810986084	1893.61094556459	1118.64335415858	-0.637900170672567	0.344001273641178	83.3090179772444	5.9852865967352e-18	7.85728048975664e-17
ENSMUSG00000049382	Krt8	chr15:101996697-102004482	3624.59693091186	2842.51902553594	4331.48269175178	2735.77499226545	1460.32765085198	2319.78834043524	445.415076207349	558.484334175733	2289.79863026692	-0.12821063903074	0.311983097647449	79.3099690699765	4.31557736087761e-17	5.54731506596143e-16
ENSMUSG00000003032	Klf4	chr4:55527142-55532466	84.0138361469636	116.227444599692	162.14743905264	197.241316600074	566.716339491824	437.96464447204	500.052658888784	461.622207467129	315.748235839893	-0.830073129677929	0.313916484016244	78.3051921631557	7.08798117059229e-17	8.92507016786825e-16
ENSMUSG00000025328	Padi3	chr4:140785364-140810648	1172.19304719335	1222.91485187502	1270.9497796332	960.603142864785	519.489977867506	567.929762547077	303.476138589274	334.21796873329	793.971833662937	0.103183674221895	0.239527373718226	77.7698225482595	9.23259217314179e-17	1.1393018741657e-15
ENSMUSG00000054889	Dsp	chr13:38151293-38198577	6293.03639329399	5697.67146896315	10063.8715664951	9569.99695734591	17171.2099218421	13362.3725166053	20930.9452611357	20564.4403424771	12956.6930535198	-0.711605828215808	0.214201701423239	75.2357943041083	3.22528942638905e-16	3.90196779623931e-15
ENSMUSG00000054146	Krt15	chr11:100131757-100135928	162.026683997716	150.337672906123	45.3059020882377	52.1551558317504	78.9565733406578	57.8611827046395	1529.2584283119	261.789531644875	292.211391353237	1.67797097370393	0.576358917291592	74.1589567308595	5.48720499899987e-16	6.51077977765945e-15
ENSMUSG00000078234	Klhdc7a	chr4:139960219-139968026	254.041837872961	276.671851818832	119.226058126941	102.413760542346	50.1780092258386	63.2022149542985	10.0960750606999	28.7968484809362	113.078332010357	1.26215915431957	0.418310299842391	74.0258445998811	5.85971002115612e-16	6.82158694915722e-15
ENSMUSG00000004864	Mapk13	chr17:28769306-28778698	830.136714309284	996.77667162127	273.027673110696	269.310259203948	222.111482014374	191.386988946115	418.690171634908	284.477957720764	435.73973982017	1.7536878833603	0.281764034884794	73.0734367366298	9.3745506908204e-16	1.07112921782152e-14
ENSMUSG00000021069	Pygl	chr12:70190810-70231488	2562.42200248239	2743.97836598403	1762.16113911619	1485.9478034246	951.168439589794	1061.97524564054	697.22306595657	851.688609617992	1514.57058397651	0.708786880397585	0.226308039082386	72.7376136135346	1.10636812871342e-15	1.24114388257487e-14
ENSMUSG00000042988	Notum	chr11:120653787-120661175	840.138361469636	1043.52031781897	2308.21648533759	2047.32693528635	686.258067353381	948.033224314477	524.995903156395	381.340084429367	1097.47867239577	-1.20751010286461	0.273248454129871	72.5479284610875	1.21489081797919e-15	1.33854934766636e-14
ENSMUSG00000023043	Krt18	chr15:102028179-102032027	2972.48953605686	2687.12798547331	3676.93163263487	2559.39573799808	1435.23864623906	1872.03180350549	738.201252967646	735.628583922098	2084.63064734968	-0.139968984292626	0.256148267334767	71.2895532309287	2.25991394899487e-15	2.44625773075409e-14
ENSMUSG00000006777	Krt23	chr11:99477973-99493137	324.053367995431	348.682333799075	135.917706264713	80.6034226490688	76.7428376395179	86.3466880361543	48.6987149986701	28.7968484809362	141.230239982946	1.64225309738864	0.378624345709709	70.6560563210912	3.08864646563591e-15	3.28568080913338e-14
ENSMUSG00000005087	Cd44	chr2:102811140-102901665	1948.32086683673	1625.92088260656	2106.72444710305	2493.01644875767	972.567884700813	1353.06150324695	419.284058403184	559.356965947882	1434.78163220036	-0.364882557723258	0.267005907986101	69.3507034826135	5.87873285942477e-15	6.14775961739844e-14
ENSMUSG00000024713	Pcsk5	chr19:17432831-17837632	1278.21050709309	1414.94280382234	1886.15623956821	1844.39596532281	881.066809053695	1115.38556813713	374.148664014173	508.744323163206	1162.88136002183	-0.469389907844	0.248753358744131	67.6653989877294	1.34911935515875e-14	1.38734440355491e-13
ENSMUSG00000032036	Kirrel3	chr9:34485893-35036716	336.055344587855	282.988560764467	1427.13591577949	1024.13760542346	294.426848251612	569.710106630296	206.67259536021	229.50215607534	546.328641609091	-1.98753929996268	0.339223398527806	67.4249735602448	1.51882273695673e-14	1.53625185033164e-13
ENSMUSG00000020782	Llgl2	chr11:115824048-115855780	2578.42463793896	2541.84367972369	1342.48541450936	1063.96517896771	896.562958961675	913.316514691694	936.559433571986	772.27911835238	1380.67961708968	1.08992099940659	0.229317144135424	66.6548787401075	2.21976970293678e-14	2.20902888179354e-13
ENSMUSG00000042808	Gpx2	chr12:76792334-76795554	414.068192438607	258.985066771052	963.346549665686	591.723949800223	633.128410526022	758.426579451582	139.563390544969	101.225285569352	482.558428095937	-1.21358594931945	0.339652359108898	65.9936971922764	3.07453491856937e-14	3.0110921345354e-13
ENSMUSG00000022101	Fgf17	chr14:70636202-70642268	80.0131772828225	59.377064088973	429.213809256989	348.017130731862	113.638432658517	214.531462027971	61.7642239007524	36.6505344302824	167.900729297271	-2.49066725494358	0.418006908558183	65.6431538262253	3.65406342772851e-14	3.47241852751006e-13
ENSMUSG00000056602	Fry	chr5:150118644-150497753	206.033931503268	296.885320444865	641.436192722945	800.344573127225	1050.78654614109	1520.4138470696	1167.58138643153	1771.44249746365	931.865536863022	-1.51273809775749	0.321027408490834	65.6408906421005	3.65813945361675e-14	3.47241852751006e-13
ENSMUSG00000022996	Wnt10b	chr15:98770711-98778150	112.018448195952	140.230938593106	864.388921420325	1400.60300297264	272.289491240212	537.663913132342	579.039599069554	424.971673036846	541.400748457623	-3.16098225814497	0.381242970463158	64.7348646176721	5.71573120063827e-14	5.3433426527179e-13
ENSMUSG00000057092	Fxyd3	chr7:31068171-31076704	142.02338967701	89.697267028023	512.672049945848	592.6722253608	489.235589951926	519.860472300145	324.856062247226	327.236914556093	374.781746383384	-2.2767891886083	0.294506823263207	64.5509615526066	6.25757921843859e-14	5.76257668324867e-13
ENSMUSG00000028351	Brinp1	chr4:68761513-68954397	106.01745989974	106.120710286675	268.258630785618	244.655094628938	327.632883768711	273.28281677422	636.646615592371	476.456947593672	304.883894916243	-1.27284505074268	0.303102437641715	64.2315720581498	7.32345156185353e-14	6.64495531421122e-13
ENSMUSG00000014198	Zfp385c	chr11:100627542-100692455	18.0029648886351	24.0034939934146	14.307126975233	7.58620448461824	119.541727861557	137.086494407915	20.7860368896763	19.1978989872908	45.0639935610425	0.9865052127954	0.61729129937636	63.5564863609622	1.02113492345199e-13	9.13101808362143e-13
ENSMUSG00000037989	Wnk2	chr13:49036302-49148014	3708.61076705882	4027.53362373715	3102.26203246302	2439.91301736534	1667.68089485875	1520.4138470696	1120.07044496941	1343.85292911036	2366.29219457906	0.481691119509833	0.228538492032279	63.3840714870125	1.1116048525828e-13	9.79800277205126e-13
ENSMUSG00000027070	Lrp2	chr2:69424339-69586065	196.032284342915	339.838941275186	42.9213809256989	47.413778028864	28.7785641148192	39.1675698308329	26.1310178041645	58.466328734022	97.3437331320628	2.57221050438589	0.473929845163853	62.8930834058263	1.41556438087755e-13	1.23014538450908e-12
ENSMUSG00000034584	Exph5	chr9:53301669-53377514	88.0144950111048	89.697267028023	219.375946953572	237.06889014432	238.345543822733	313.340558646663	425.816812854226	552.375911770685	270.504428278916	-1.36059504182431	0.317298498352353	61.4797240272478	2.83826407958736e-13	2.43223463486862e-12
ENSMUSG00000030091	Nup210	chr6:91013067-91116829	3910.64403969795	4171.55458769763	1617.89760878259	1492.58573234864	1585.77267391658	1345.04995487247	1803.04022848735	1337.74450670531	2158.03616656356	1.37794008898041	0.235351702287943	60.874408230699	3.82308450661188e-13	3.23129197339662e-12
ENSMUSG00000060487	Samd5	chr10:9622935-9675208	2158.35545720414	2474.88656489996	776.161638406388	863.879035685902	790.303645306958	887.501525485008	1994.27176787237	1499.18138455298	1430.56762742671	1.49845293386235	0.23991868097809	59.4782715479437	7.59805759098959e-13	6.33513720762241e-12
ENSMUSG00000029112	Nkx1-1	chr5:33430733-33433976	446.073463351736	247.614990668909	438.751893907144	189.655112115456	164.554353784735	149.548902990453	34.445432560035	30.5421120252354	212.648282675463	0.140086727126928	0.42096242404909	58.7515786961287	1.08622192870009e-12	8.93598573343944e-12
ENSMUSG00000028776	Tinagl1	chr4:130165601-130175122	874.143961814836	851.492365871655	376.754343681135	309.137832748193	358.62518358467	277.733676982269	277.345120785109	265.280058733473	448.814068025168	1.33238074573169	0.257047590559571	58.0926836134788	1.50185011054063e-12	1.20343054312152e-11
ENSMUSG00000053522	Lgals7	chr7:28863852-28866284	42.0069180734818	30.32020293905	95.3808465015531	61.6379114375232	392.569131002149	158.450623406551	789.869401807699	270.51584936637	230.093860566797	-1.12914974036975	0.561224847775512	58.1160881602676	1.48466667220205e-12	1.20343054312152e-11
ENSMUSG00000027560	Dok5	chr2:170731806-170879769	400.065886414113	521.760158909486	154.993875565024	163.103396419292	159.388970482076	190.496816904505	93.8341093876815	121.295816328792	225.617378801371	1.53799178922342	0.302284227086234	57.8971317386969	1.65341540078688e-12	1.30789397728911e-11
ENSMUSG00000027376	Prom2	chr2:127526472-127541467	1420.2338967701	1436.4196142375	1039.65122686693	995.689338606144	469.311968641667	630.241805459765	460.856132182537	510.489586707506	870.361696184018	0.489272057247982	0.237418063772668	57.4602792197078	2.04952350803958e-12	1.60070380311445e-11
ENSMUSG00000021070	Bdkrb2	chr12:105563225-105595237	36.0059297772701	21.4768104151604	88.2272830139366	109.051689466387	95.1906351490174	135.306150324695	254.777423590604	236.483210252537	122.064891498701	-1.82461709275631	0.432064672746429	57.3781480614562	2.13396429213898e-12	1.64581996031219e-11
ENSMUSG00000039405	Prss23	chr7:89507782-89527187	344.056662316137	411.84942325543	194.338474746914	179.224080949106	225.063129615894	209.190429778312	865.29302137881	562.847493036481	373.982839384635	1.02067996177283	0.300046883404754	57.140316240408	2.39861030298389e-12	1.82708957647044e-11
ENSMUSG00000061527	Krt5	chr15:101707069-101712898	6511.07230138968	4428.01297089043	14278.5127212825	11072.0654453003	20526.4953328699	16308.8419743338	38714.2906504062	21070.5667703238	16613.7322708496	-1.21286204171527	0.321676405574513	55.7099962680746	4.84429361757427e-12	3.64503556346747e-11
ENSMUSG00000020000	Moxd1	chr10:24223516-24302790	288.047438218161	342.36562485344	1101.64877709294	1122.7582637235	367.48012638923	506.507891675998	428.192359927331	286.223221265063	555.402962893208	-1.81576658507707	0.293803342468076	54.5755013302462	8.45802700825435e-12	6.2874730892686e-11
ENSMUSG00000009734	Pou6f2	chr13:18121097-18382041	72.0118595545403	58.1137222998459	282.565757760851	454.223993516517	154.223587179416	344.496580103007	32.0698854869291	62.8294875947699	182.566859186985	-2.5099671272339	0.471114808526031	54.5290412357729	8.65324991727239e-12	6.3560180939965e-11
ENSMUSG00000024942	Capn1	chr19:5988545-6015825	426.07016903103	363.8424352686	417.291203444295	373.620570867448	1326.02768498282	930.229783482281	1409.29330112005	946.805472782297	774.147577622353	-0.0036966402352962	0.297245933769978	53.8788823647218	1.19081962137663e-11	8.64394948693391e-11
ENSMUSG00000006313	Upk1a	chr7:30603091-30612847	334.055015155784	133.914229647471	323.102617524011	274.051637006834	45.7505378235587	85.4565159945444	39.7904134745232	35.7779026581329	158.987358660607	-0.361284903034824	0.44550821199306	53.3547820924886	1.5403001826187e-11	1.10507582869272e-10
ENSMUSG00000072944	Nup62cl	chrX:140006804-140062712	326.053697427502	397.952663575032	123.995100452019	148.879263010633	101.831842252437	157.560451364941	59.982563595923	75.9189641770136	174.021818231938	1.40841017635055	0.34064990499738	53.3297583099408	1.55934052247968e-11	1.10587712916087e-10
ENSMUSG00000069911	Fam196b	chr11:34314821-34422640	332.054685723713	459.856411242259	175.262305446604	274.999912567411	770.380023996699	640.923869959083	886.079058268486	990.437061389776	566.249166074254	0.815607979207084	0.303741855257966	52.472704733254	2.3749568656887e-11	1.66516862060219e-10
ENSMUSG00000037280	Galnt6	chr15:100691812-100729376	188.030966614633	188.237926579936	232.490813347536	182.068907630838	84.8598685436976	73.8842794536166	49.8864885352231	33.1600073416841	129.077407255895	-0.137912840106782	0.344060061648949	52.2244932517529	2.68263636113422e-11	1.85976026384249e-10
ENSMUSG00000033170	Card10	chr15:78775137-78803042	2178.35875152484	2097.14736995096	1756.19983620985	1442.32712763804	1010.20139162019	1201.73225617328	751.860648638005	625.67698063125	1382.9380452983	0.418922690282934	0.232666959356737	52.0265772454817	2.9562705840199e-11	2.02222837583856e-10
ENSMUSG00000042793	Lgr6	chr1:134983300-135105276	250.04117900882	324.678839805661	1176.76119371291	967.241071788826	337.225738473651	412.149655265355	877.764643512616	585.53591911237	616.424780085026	-1.89359970966716	0.296119462394857	52.0085490830915	2.98254104053986e-11	2.02222837583856e-10
ENSMUSG00000031273	Col4a6	chrX:141165402-141474076	1448.23850881909	1484.42660222432	450.674499719838	395.430908760726	411.016928511649	294.646945772856	1114.72546405493	587.281182656669	773.305130065009	1.79392351349484	0.324281891022342	51.8606841471979	3.20700162174633e-11	2.15078260936683e-10
ENSMUSG00000037188	Grhl3	chr4:135541887-135573630	728.119913273685	668.307806448228	1625.05117227021	1714.48221352372	1509.02983627706	1667.29223393523	2038.81327549311	1864.81409708366	1476.98881853811	-1.25949323267101	0.212210835557342	51.4951994015899	3.83692826876026e-11	2.54557499120976e-10
ENSMUSG00000012123	Crybg2	chr4:134060814-134092504	76.0125184186814	84.6438998715147	144.263530333599	203.879245524115	303.281791056172	248.357999609145	525.589789924672	346.434813543384	241.55794853516	-1.1137076240289	0.3568156525766	50.9744673876939	4.95374525347454e-11	3.25155406531254e-10
ENSMUSG00000026640	Plxna2	chr1:194619824-194816869	5024.82753336125	5244.13176666653	1941.00022630661	2758.53360571931	1930.37753139403	2290.41266306211	1082.06169179972	1674.58037075505	2743.24067363308	1.12741526545662	0.280397358393396	50.6522503827374	5.80198323417656e-11	3.76823542682836e-10
ENSMUSG00000026638	Irf6	chr1:193153110-193172023	1178.19403548956	1164.80112957517	2459.6335791588	3015.51628263575	2939.84101111384	3431.61322040593	3045.45134772171	3094.35226404242	2541.1753587679	-1.22494500056659	0.218669192996196	49.8836406849574	8.45828815592814e-11	5.43621228354965e-10
