gene_id	gene_short_name	locus	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
ENSMUSG00000057454	Lypd3	chr7:24636549-24641118	0.0049385615354091	0.00284284004384417	3.00721261091155e-05	0.00595544359484904	0.00121466900176382	2.50187806910889e-05	4.11881534161058e-06	0.000206408435326897
ENSMUSG00000036596	Cpz	chr5:35502217-35525698	0.00509736084353988	0.00292685505174224	0.000410856214565725	0.000263777491021345	0.00456803368842491	2.41479217492742e-05	0.000466848951663748	0.00067708514602595
ENSMUSG00000063972	Nr6a1	chr2:38723369-38927688	0.00540361595675349	0.00101339629954473	0.00224591467657161	2.5143830128165e-07	6.17817591965873e-08	0.000947284016389854	0.000140406802849689	0.000200043590867775
ENSMUSG00000006205	Htra1	chr7:130936202-130985660	0.00572543464512057	0.000575180512024231	7.11243884521148e-06	0.00127361219722853	3.37188178799279e-05	3.99179460872466e-05	0.000142540314954559	0.00202403418838666
ENSMUSG00000064294	Aox3	chr1:58113135-58200698	0.00122183229614022	0.0174684284159823	0.000807413638517574	0.000205095639586304	1.96622378354883e-05	0.000209625729050369	0.00205106184656783	0.000164637345880253
ENSMUSG00000004044	Cavin1	chr11:100956732-100970887	0.00531581735478437	0.00153126784761246	4.91112654013932e-05	0.000849926011011561	1.98721224987051e-05	9.17755854370288e-06	0.00102136454590162	0.00118489289264905
ENSMUSG00000024247	Pkdcc	chr17:83215291-83225070	0.00564736646899622	5.32532445581329e-05	0.000250909171332998	4.64209049726719e-05	0.00183848401254923	0.000352468502483275	0.00296891293210726	0.000795645125333662
ENSMUSG00000029120	Ppp2r2c	chr5:36868512-36955078	0.00473398968690615	0.00166955368447072	0.00135787609928023	0.00514845581430541	0.00100217406478976	0.000748640467450644	0.000584896632510607	0.00197408870704152
ENSMUSG00000025219	Fgf8	chr19:45736797-45742915	0.00124195592843745	0.0162217079520308	9.22928559980952e-06	0.00285348159900734	0.000866812683967366	7.82180512548754e-05	0.000725497501216479	0.00509313520394562
ENSMUSG00000052187	Hbb-y	chr7:103851748-103853216	0.00285173992451515	1.79978473047813e-05	0.00607601113290729	4.02253595065023e-05	0.0768296903619323	0.0174091279394759	0.00282488375119242	0.0172837536721446
ENSMUSG00000026042	Col5a2	chr1:45374320-45503282	0.00402196588570462	0.00544955235137756	0.000322703775594515	0.000717974994089556	0.0014275990061446	0.00111965092442081	0.00416197002534196	0.00290729326624496
ENSMUSG00000024421	Lama3	chr18:12333818-12583013	0.00493802514817429	0.00235630144648864	2.25716942566567e-05	1.41556037273833e-07	9.22188524406498e-06	0.000914024717837268	0.000151811886803669	0.000205407020971753
ENSMUSG00000031613	Hpgd	chr8:56294584-56321043	0.00402071348943776	0.00499080120381289	4.72463758640591e-05	0.000103261162338898	9.97514690476034e-06	0.00979770077896107	0.000516079873652206	4.56830076322741e-05
ENSMUSG00000053522	Lgals7	chr7:28863852-28866284	0.00493095875837122	0.000805899782221444	0.00126219909419201	0.00148684432245711	2.00912910274971e-05	0.00289599039916544	0.000115899087125644	0.000109603141649031
ENSMUSG00000042607	Asb4	chr6:5383385-5433022	0.00258265162012957	0.00512249785654039	0.00691938501236005	0.00682359662343503	0.00218473696559321	2.41183638519232e-05	0.000723204043048499	0.00266840378851579
ENSMUSG00000031906	Smpd3	chr8:106252547-106337988	0.000194840155492918	0.0185230786428493	5.55429893021068e-05	0.00275047038148728	0.000660204458993896	0.00521928927172792	0.00164689060067563	0.000849404441757378
ENSMUSG00000032231	Anxa2	chr9:69453619-69491795	0.00500376991518366	0.000702570044543693	6.07205030296355e-05	0.0013154856640374	2.81031302740734e-07	0.00010980151845999	0.000153906509673585	0.00375739815503145
ENSMUSG00000040856	Dlk1	chr12:109452848-109463336	0.00469994447486385	0.000120739312996025	0.0009336185117997	0.00207799354001123	0.0106469425223203	0.000187891519701597	0.00273855693876508	0.00095634378540484
ENSMUSG00000049436	Upk1b	chr16:38773183-38800328	0.00517303589024818	4.53643525249688e-05	0.000164286464409558	1.55880400521605e-05	0.000361801957742201	0.00239389617291993	0.000150239370089225	3.53026217490609e-06
ENSMUSG00000025407	Gli1	chr10:127329881-127341974	0.000475543986217942	0.0165502059491471	0.000255583901419723	0.00452286555419909	0.000829867407363755	0.00731955881148269	1.11088462198625e-05	0.00129982031135906
ENSMUSG00000021281	Tnfaip2	chr12:111442468-111455018	0.00403185444409373	0.0036250918307193	0.00109694497096569	0.00102487572370487	8.56070870967987e-05	0.00170410095975864	0.000951222746627096	0.000310533543035103
ENSMUSG00000075334	Rprm	chr2:54084092-54085552	0.00139999315880417	7.42401707479614e-05	0.0213532400905079	0.0125164483474006	0.00335215610869493	0.00240510387246212	0.00300190725284234	0.000104148726198834
ENSMUSG00000025927	Tfap2b	chr1:19208913-19238576	0.00496670873220366	0.000255858946757134	0.000218462114968609	9.81750997863166e-05	0.00166425341060295	0.00334500487293849	8.24166403341734e-05	0.000711008171674319
ENSMUSG00000040280	Ndufa4l2	chr10:127514966-127517154	0.00471621037658053	5.67733872168175e-05	0.000139445888377469	0.00417925674095694	0.00061485242206869	0.000493028534247189	0.00931637757656717	0.000247205381574859
ENSMUSG00000006411	Nectin4	chr1:171370098-171388598	0.00428400412911389	0.00279103292704292	0.000326016963660424	0.00043697976667693	2.70081200715647e-05	2.37490750008129e-06	0.00238061117049386	0.00323463734260536
ENSMUSG00000038203	Hoxa13	chr6:52257693-52260880	0.00208592962737106	0.00383906360215477	0.00843337270193875	0.00960397717694349	0.00445887442649135	0.00282724118424302	0.000125893461966778	0.000478412037506276
ENSMUSG00000054146	Krt15	chr11:100131757-100135928	0.0012500327299337	0.00978588770900179	0.00100175195503691	0.00820387117481641	0.00676848776650743	0.00927509669211282	0.0144749640136336	6.39151917626346e-05
ENSMUSG00000024987	Cyp26a1	chr19:37697807-37701528	0.00448775550388101	0.00108260362814542	0.000193859128151102	0.000534600705154248	0.00238210822233753	0.000220538819802437	7.82808408592455e-05	0.000730958897817792
ENSMUSG00000025650	Col7a1	chr9:108953585-108984875	0.0045797814616472	0.000430373563961556	0.000709524026117931	0.000306293119245567	0.000250604324169412	1.13362538064525e-05	0.00226847388563085	0.00118935472691831
ENSMUSG00000000861	Bcl11a	chr11:24078055-24174123	0.00442239609521948	0.00105184965591088	0.0003507127230886	6.56985333668559e-05	0.000955233695474895	0.000517274185596466	8.52486758999573e-06	0.00148242955255383
ENSMUSG00000063804	Lin28b	chr10:45376619-45470201	0.00444588480597764	0.000281343446958115	0.00174929005447698	0.000194939364831294	8.44165900285262e-05	0.000385785123534533	5.36726928128426e-05	0.00044976015300784
ENSMUSG00000039238	Zfp750	chr11:121510977-121519333	0.0036956315359824	0.00292546889867539	0.000709345321994116	0.00249642656783352	0.000408109368644377	0.00034349497144254	0.000135936384026815	0.00168638164486101
ENSMUSG00000042499	Hoxd11	chr2:74682322-74684168	0.000379876759765486	0.00888178661829164	0.0137322258097769	0.000726705939599201	0.000480695663026969	0.0029383453781196	0.0192516722542955	5.62783661728022e-05
ENSMUSG00000058145	Adamts17	chr7:66839734-67153171	0.00385568500730981	2.40568676900767e-06	1.8251952014205e-06	0.00718926693358631	0.00804545781346589	0.0106655552231958	0.000591182028154366	4.00801909372881e-05
ENSMUSG00000000739	Sult5a1	chr8:123140191-123158270	0.00339484292242122	0.00326230626473558	0.000107094890784659	4.05171898778442e-05	0.000357001963127815	0.00313108440133095	0.0330767268370301	0.000718155088953392
ENSMUSG00000059898	Dsc3	chr18:19960929-20002351	0.00408191124746125	0.0016053750132678	2.28672435091199e-06	0.0010032679219187	1.04897072885796e-06	0.00227711105221835	0.000335109418911319	0.000265593764907256
ENSMUSG00000004885	Crabp2	chr3:87948665-87953376	0.0039574476017522	1.93928672357954e-05	0.00424996014829447	5.26142983357158e-06	0.00336497065979639	6.65421926217853e-06	0.000195338388676676	0.00221569604246374
ENSMUSG00000047261	Gap43	chr16:42248441-42340651	0.00335466558952073	0.00327704855519142	0.00116667580792724	0.00189981321397128	0.00107342954694961	0.00152146088216938	0.00174233533957976	0.00246597758777846
ENSMUSG00000050315	Synpo2	chr3:123076518-123236147	0.00411170311614798	0.00101675683448861	0.00025452190271105	0.000619355497911833	0.000991721155554377	0.00107621990919343	0.000704278547214614	0.0015862589553393
ENSMUSG00000063415	Cyp26b1	chr6:84571413-84593908	0.00288305881235378	0.00415889398599272	0.00369615988961463	0.00032460318457574	0.000213098371102021	0.00123886098374023	0.000102290583713165	0.00144089406976144
ENSMUSG00000032291	Crabp1	chr9:54764747-54773110	0.00375914663884154	0.00215861713927346	0.00037410699822257	0.00104966718344044	9.46423579453583e-05	3.56136763670748e-07	0.000757788272518852	8.1730069431538e-06
ENSMUSG00000029026	Trp73	chr4:154056252-154140208	0.00430280636302929	0.000123399504963607	0.000408990676007982	0.00030282108827178	0.000347600820766423	6.90329966926619e-05	4.64105782991488e-06	0.000204215007672928
ENSMUSG00000000120	Ngfr	chr11:95568817-95587735	0.00282315444907739	0.00034622234266406	0.0102883116587969	0.000826677397006299	0.000326696824994942	0.00134161719529324	0.00386951182849224	0.000646067510698279
ENSMUSG00000033737	Fndc3c1	chrX:106420040-106485401	0.00376833838502068	0.000541839755789518	0.000357595147373383	0.00468913502874964	0.000107665092038658	3.97873202600311e-05	0.0018203082862156	0.000108250561773379
ENSMUSG00000041559	Fmod	chr1:134037253-134048277	0.00378079733128939	0.00161806412210505	4.44776563240648e-05	0.00109217397480648	5.15783048229333e-06	0.000302556254847289	0.00124768586517177	0.000527735577882959
ENSMUSG00000038418	Egr1	chr18:34859822-34864984	6.65231130454694e-07	0.000119964770544021	0.0285838479699147	0.00797316872612336	0.000670131862308478	0.000431890700237693	0.00345225078484702	3.54384770555206e-05
ENSMUSG00000000938	Hoxa10	chr6:52231196-52240854	0.000408382794863996	0.00972488171295643	0.00801474631071815	0.00279530120928071	0.00385871354223838	0.00121507817024637	0.00134656139551301	0.00011743840177091
ENSMUSG00000022382	Wnt7b	chr15:85535436-85582473	0.00407886496004506	0.000111071370585064	5.73310953377504e-05	0.00163708957437208	1.80798857858944e-05	0.000124852495342526	8.11113495435208e-05	0.00154554817146694
ENSMUSG00000001657	Hoxc8	chr15:102990606-102993821	0.00295281204625619	0.00430429463037961	0.000421258314496945	5.24321600314271e-07	0.0017652079067197	0.00115013024994385	1.829621503031e-05	0.000224865618501092
ENSMUSG00000026413	Pkp1	chr1:135871394-135919207	0.00404951615943346	0.000194663085937398	0.000418407681854702	1.19832018725478e-05	0.000843935319784658	0.000137773732987392	7.96197579516e-06	0.000215462338556779
ENSMUSG00000038580	Sct	chr7:141278330-141279133	0.00300089840845574	0.00388677695258011	8.53721363334067e-06	3.04542447927081e-05	0.00191350627319373	0.00426150742416189	0.000381369352557552	0.00421728595104634
ENSMUSG00000019929	Dcn	chr10:97479608-97518143	0.00214719137811268	0.00600034708558614	0.000683787455676583	0.00261814210320767	0.00184473223937527	0.000108072022222673	0.0059153458753125	0.000301753805652739
ENSMUSG00000045573	Penk	chr4:4133530-4138819	0.00393157263345288	0.000127144343328342	0.000103386698724361	0.000208465629248476	2.93238270086783e-05	0.00310949370138863	0.000246057774468486	0.000504166444238778
ENSMUSG00000078202	Nrarp	chr2:25180757-25183339	0.00317588547803289	0.002654051508822	5.17486766118187e-07	0.0017211056987315	0.000192331775280229	6.76757326306453e-05	0.000559107789587334	0.00346348002857314
ENSMUSG00000068859	Sp9	chr2:73271924-73277471	0.00388919119139542	6.2847785980949e-05	4.23518420472762e-07	4.15150329044108e-05	0.000349944448012975	0.00180750693391217	0.00298110056652912	0.00169361374176141
ENSMUSG00000022636	Alcam	chr16:52248995-52454074	0.00377936078310251	0.000494970458209317	1.92652749655649e-05	0.000238715013002545	4.76889342885173e-06	0.000570749199987601	0.00183080206968263	0.0064335317394853
ENSMUSG00000042190	Cmklr1	chr5:113612353-113650426	0.00363193030783491	0.000914747063271518	6.95416489227059e-07	0.000107405617340567	0.000175208443565783	1.93099669716744e-06	0.000268986250905204	1.5124507147503e-05
ENSMUSG00000046814	Gchfr	chr2:119167772-119172390	0.00300681751933115	5.43059090819753e-06	0.00541631141169456	0.000966472360402486	0.000134466728777567	0.00200873199822853	0.000475392129947432	0.000725807471574631
ENSMUSG00000001021	S100a3	chr3:90584658-90602702	0.00335788763823668	0.000339879045613154	0.000146025098353479	0.00454578546042672	0.000146596016433374	0.00057731525093783	1.07757122128393e-06	0.000115129425071893
ENSMUSG00000074207	Adh1	chr3:138277493-138290698	0.00314400562974639	0.00191256856051012	8.66290338266207e-05	0.00101806451211243	8.54773807651789e-06	0.000251988754184201	6.35892749119442e-05	0.000361524700697552
ENSMUSG00000069919	Hba-a1	chr11:32283510-32284465	0.00150011206915123	0.000170934784738431	0.00146377419853115	0.00118848157118467	0.0677157482532986	0.0238677001243248	0.00193896630426923	0.00346896584399393
ENSMUSG00000028766	Alpl	chr4:137741732-137796384	0.00212316121466407	0.00499661351751785	0.000125866160006488	0.00358775894211246	1.13007620751345e-06	0.000120901298635484	0.00306280285699965	1.73797834469845e-06
ENSMUSG00000048251	Bcl11b	chr12:107910402-108003602	0.00319181937345966	0.00192965300832079	6.14163464861528e-10	0.000284491542144958	7.21165716433009e-06	3.71787824691722e-05	0.000319541120994007	0.00037694841960271
ENSMUSG00000033965	Slc16a2	chrX:103697413-103821983	0.00341800395954221	9.56501386762158e-05	0.0016303820963309	0.000737360851523606	0.000115508481602967	0.00013459464729861	1.39303394520918e-05	0.00119694991683534
ENSMUSG00000052396	Mogat2	chr7:99219083-99238619	0.00281468392930767	3.34899453618087e-05	0.00573289816365566	9.36003544627216e-05	4.05856099730989e-05	0.00198492142743772	0.0120869798827601	1.39630829219733e-05
ENSMUSG00000056632	Dsg3	chr18:20510303-20541310	0.00344154508969748	0.000757111289001151	1.87939903236394e-05	0.000222480712346638	0.000753456173035418	0.000756873335358048	0.00101488846760486	0.000166015912752282
ENSMUSG00000022996	Wnt10b	chr15:98770711-98778150	0.0012488361956457	0.00590661543799556	0.00282851601975124	0.00383638665893688	0.0092689839185151	7.17775371782485e-05	0.00625726966025951	0.00147351139428444
ENSMUSG00000013766	Ly6g6e	chr17:35076901-35078804	0.00330173566772474	0.000762037581890541	0.00045499268425811	0.000773804993977113	8.41089901020384e-05	0.000486404809990853	0.00278013921542011	0.000119474670238496
ENSMUSG00000016763	Scube1	chr15:83605002-83725021	2.1438208055221e-05	0.0136968485318219	4.20469426653152e-05	6.11413066761687e-06	0.000176882722391626	4.71744621110691e-08	0.000767270269584405	3.94360421970929e-07
ENSMUSG00000015312	Gadd45b	chr10:80930072-80932204	0.00318401990157316	0.00126442471037116	0.00012385750912701	0.000803625587493274	0.000265805922453498	5.52117087847967e-06	0.00010081546846888	9.26395205801519e-05
ENSMUSG00000034227	Foxj1	chr11:116330703-116335399	0.00350210160784683	5.21931754625531e-05	2.28774298786775e-05	0.000664489919371571	0.000844752843058951	0.000142944638733019	7.01485561812944e-05	4.73485412748596e-06
ENSMUSG00000035245	Eogt	chr6:97110023-97149182	0.0029869574757698	0.00153062596708274	0.00048810419118675	0.00105485912566989	1.0984238162199e-05	0.000267801710899038	0.000203849275181098	0.000937192779109352
ENSMUSG00000025161	Slc16a3	chr11:120948479-120960868	0.00334155151564313	1.67079758827508e-06	0.00083013667954135	0.000345087205386789	0.000150244815391734	0.00249900164372295	0.00164499702538716	0.0031686740148853
ENSMUSG00000007379	Dennd2c	chr3:103102603-103169769	0.00332432536150759	8.75803743185174e-06	0.00134646171282126	1.92698601461409e-05	2.15055264831819e-05	0.000384820211703215	0.000799344119564201	0.000191581311208804
ENSMUSG00000075590	Nrbp2	chr15:76085517-76091627	0.0027399475321952	0.000115502999614189	0.00430276420441747	0.00192831861669424	9.27880711048408e-05	0.0014046747082676	9.55262200373253e-05	0.000181643753072566
ENSMUSG00000028255	Clca1	chr3:145003816-145032776	1.42684178119799e-05	0.0122297028420996	0.000114506324088722	0.00316995475663867	0.000801895429646905	0.000170863137093697	0.0023018978925521	0.000121339081704301
ENSMUSG00000091243	Vgll3	chr16:65815256-65866368	0.00324849589192675	0.00021728935023842	0.000306999315538591	0.00140770285534757	0.000547845595391665	0.000296381747015339	0.00100947516266585	0.000777944893934984
ENSMUSG00000043342	Hoxd9	chr2:74697726-74700208	0.0026781263801436	0.000164513918577706	0.00441498358961232	5.62442544618209e-05	0.000556360397868317	0.00147289637216293	0.0141363447963476	0.000408330980359737
ENSMUSG00000062432	Cyp26c1	chr19:37685580-37693398	0.00329081063994954	0.000129640958898443	2.12121535033813e-05	2.54271252970669e-05	0.000588205627698251	0.00432244292686462	0.00200128079779187	0.000691292418969364
ENSMUSG00000039601	Rcan2	chr17:43801350-44039516	0.000647580506247779	0.00984152538809202	0.0001958789981472	0.00255681958281922	2.30546763913771e-05	7.62778575634666e-05	0.00013921763931793	0.000289546219192402
ENSMUSG00000041120	Nbl1	chr4:139082283-139092993	0.00193547472839876	0.00243353399584385	0.00588742468826412	3.00442161145491e-05	6.12902687783683e-05	0.0032463443352956	0.00385043826831217	6.30576092954332e-05
ENSMUSG00000032085	Tagln	chr9:45929618-45936058	0.00179388788808114	0.00594969897154604	3.07011968968037e-07	8.35294696851892e-06	1.9170028187689e-05	0.000274960940980459	0.00433253766781243	0.000609810490167782
ENSMUSG00000027004	Frzb	chr2:80411969-80447625	0.00170947004495481	0.00607084257601227	3.96243707108495e-09	5.21747722050045e-06	0.00083305053087696	0.000299074657336001	0.00458456001566216	0.000837919908052685
ENSMUSG00000057615	Ldoc1	chrX:61709496-61710955	0.00314527729994704	0.000322407290350048	0.000141784891077132	0.00102662203512881	0.000528472415095102	0.000111306976491748	0.00203585643969329	0.00147403171674356
ENSMUSG00000026879	Gsn	chr2:35256379-35307892	0.00264829638645155	1.70005079750762e-07	0.00498231678413796	3.15276341378515e-05	1.63685828768811e-05	0.00365671451573124	0.000511733844436104	0.000996761023437608
ENSMUSG00000027377	Mall	chr2:127704385-127729932	0.00327744092369346	8.52313988186346e-06	2.8739620563035e-05	0.000258520815550798	4.87782648187692e-05	0.00152480180957354	0.00145009194477596	1.99165230232762e-05
ENSMUSG00000025491	Ifitm1	chr7:140967220-140969825	0.00265457620851888	0.00151668146489441	0.00155886069769573	0.00068817423653525	4.21076075460993e-05	0.00172896215617035	1.83682984839382e-05	0.00052927934715494
ENSMUSG00000060600	Eno3	chr11:70657201-70662513	0.0032413793337171	5.52286740837164e-05	3.25189446823818e-09	0.000169604465393992	0.000539897465402899	0.00201430165424719	3.73356107113174e-05	7.92480447116177e-05
ENSMUSG00000061527	Krt5	chr15:101707069-101712898	0.00307751472470069	7.27740514968705e-05	1.37288575343353e-05	0.00242191659674463	0.000147927789767299	0.000407855271418595	0.00138696314497372	0.00232919215994875
ENSMUSG00000078252	Krtap17-1	chr11:99993233-99993994	0.00149454550352805	0.00544689670032865	0.00120218661301114	0.000791603631300251	0.00410354179540369	0.00390730360508441	0.00202402312993733	0.000425007499979851
ENSMUSG00000040488	Ltbp4	chr7:27305135-27337692	0.00305680012288639	0.000664120394703598	3.22277368831627e-05	0.000281574469832978	0.00118853936529102	1.21398509615371e-06	0.000528680353151687	0.000661544455574275
ENSMUSG00000027547	Sall4	chr2:168748331-168767201	0.00287895132324593	3.48851746775976e-05	0.00209978455703005	0.00149106430422576	0.000912583208417011	9.76928216712129e-06	0.00011164716145688	0.000295331127857228
ENSMUSG00000032744	Heyl	chr4:123233555-123249875	0.00138161670107745	0.00683451829791541	0.000504622173930101	1.6402018415535e-05	0.000469035457860706	0.000801254626868004	0.000178069743051182	0.00120351432455611
ENSMUSG00000030268	Bcat1	chr6:144993834-145076184	0.00220692457904403	8.7624742146783e-05	0.00593476182236319	0.0029810967187989	5.25088932304112e-06	0.00158328230718244	0.00123581912894499	0.00185227321988708
ENSMUSG00000038526	Car14	chr3:95897767-95904691	0.00193643275588545	0.000460884167798144	0.00723463839040752	0.00325045562233204	0.000699389675170995	9.98690194884886e-06	2.73885652143613e-05	0.000387053811479336
ENSMUSG00000001493	Meox1	chr11:101877509-101894374	0.00310093445841862	0.000163144662032609	0.000244591240504008	0.000248882414725857	0.00125714538428016	7.89080553197052e-05	1.42882679009673e-06	0.00107253176351072
ENSMUSG00000029413	Naaa	chr5:92257658-92278170	0.0030811371355273	1.29626995735237e-05	0.000504170338985863	0.00018975784005282	0.000195200831918447	0.000167941619753194	0.00350696662152718	0.000808872845158631
