gene_id	gene_short_name	locus	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
ENSMUSG00000036596	Cpz	chr5:35502217-35525698	-0.0713958041031816	-0.054100416373095	0.0202695884162882	-0.0162412281254019	-0.0675872302171417	0.00491405349475096	-0.0216066876606237	0.026020859824878
ENSMUSG00000063972	Nr6a1	chr2:38723369-38927688	-0.0735092916355034	0.0318338860264456	0.0473910822473133	0.00050143623850062	0.000248559367549459	0.0307779794071972	-0.011849337654472	-0.014143676709674
ENSMUSG00000006205	Htra1	chr7:130936202-130985660	0.0756666019133975	0.0239829212570994	0.00266691560519104	-0.0356877037259128	0.00580679066954612	0.00631806505880135	0.0119390248745264	0.0449892674799964
ENSMUSG00000064294	Aox3	chr1:58113135-58200698	0.0349547177951735	-0.132168182313227	0.0284150248727249	0.0143211605530524	-0.00443421220009691	0.0144784574126655	-0.0452886503063166	0.0128311085211003
ENSMUSG00000004044	Cavin1	chr11:100956732-100970887	0.0729096520001595	0.0391314176540087	-0.00700794302212805	-0.0291534905459288	0.00445781588882999	-0.00302944855439119	-0.0319587945001312	-0.0344222732057173
ENSMUSG00000024247	Pkdcc	chr17:83215291-83225070	-0.0751489618623985	0.00729748206973699	0.0158401127310697	-0.00681328885140443	-0.0428775467179412	-0.0187741445206772	-0.0544877319413027	-0.0282071821586925
ENSMUSG00000029120	Ppp2r2c	chr5:36868512-36955078	-0.0688039947016607	-0.040860172349988	0.0368493704054795	-0.0717527408138909	0.0316571329211879	0.0273612950616495	0.0241846362906414	-0.0444307180567849
ENSMUSG00000025219	Fgf8	chr19:45736797-45742915	-0.0352413950977746	-0.127364468954378	-0.00303797393007404	-0.0534179894699093	-0.0294416827638531	0.00884409697226774	-0.0269350608170184	0.0713662049148308
ENSMUSG00000052187	Hbb-y	chr7:103851748-103853216	-0.0534016846598976	-0.00424238698196914	0.0779487724913439	-0.00634234652999206	0.277181691967439	-0.131943654411555	0.0531496354756307	-0.131467690601701
ENSMUSG00000026042	Col5a2	chr1:45374320-45503282	0.0634189710236978	-0.0738210833798689	-0.0179639576818282	-0.0267950554037411	0.0377835811715168	0.0334611853409411	-0.0645133321519046	-0.0539193218266417
ENSMUSG00000024421	Lama3	chr18:12333818-12583013	0.0702710833001334	0.0485417495202701	-0.00475096771791356	-0.000376239335096469	-0.00303675571030417	0.0302328417095924	-0.012321196646579	0.0143320278038997
ENSMUSG00000031613	Hpgd	chr8:56294584-56321043	0.0634090962673161	0.0706456028625483	-0.00687359992027897	0.0101617499643958	-0.00315834559615637	0.0989833358649882	0.0227173914359067	-0.00675892059668362
ENSMUSG00000053522	Lgals7	chr7:28863852-28866284	0.0702207858000124	0.0283883740679427	-0.0355274414247918	-0.0385596203619423	0.00448233098147573	-0.0538144069851693	0.0107656438323792	0.0104691519068657
ENSMUSG00000042607	Asb4	chr6:5383385-5433022	-0.0508197955537955	-0.0715716274548818	-0.0831828408529069	0.0826050641512676	0.0467411699211007	-0.00491104508754737	-0.0268924532731489	-0.0516565948211435
ENSMUSG00000031906	Smpd3	chr8:106252547-106337988	-0.0139585155189554	-0.136099517423279	-0.00745271690741751	-0.0524449271282484	-0.0256944441269683	-0.0722446487411208	-0.0405818999145633	0.0291445439449201
ENSMUSG00000032231	Anxa2	chr9:69453619-69491795	0.0707373304216639	-0.0265060378884452	-0.00779233617278127	-0.036269624536758	0.000530123856038128	0.0104786219733317	-0.0124059062415281	0.0612976194891078
ENSMUSG00000040856	Dlk1	chr12:109452848-109463336	-0.0685561410441388	0.0109881442016396	-0.0305551716048151	0.0455850144237251	-0.103184022611644	-0.0137073527605295	0.0523312233639257	0.0309248085750719
ENSMUSG00000049436	Upk1b	chr16:38773183-38800328	0.07192382004766	-0.00673530641656107	0.012817428151137	-0.00394816920257484	-0.0190210924434482	-0.0489274582716079	-0.0122572170613572	0.00187889919232142
ENSMUSG00000025407	Gli1	chr10:127329881-127341974	0.0218069710463866	-0.128647603744287	-0.0159869916313146	0.0672522531533263	-0.0288074193110691	-0.0855544201750131	0.00333299358233143	0.0360530208354176
ENSMUSG00000021281	Tnfaip2	chr12:111442468-111455018	0.0634968853101767	-0.0602087355017468	0.0331201595854503	-0.032013680258678	0.00925240979944137	0.0412807577420599	-0.0308418992059033	-0.0176219619519253
ENSMUSG00000075334	Rprm	chr2:54084092-54085552	0.037416482448303	0.00861627359987839	-0.146127478902867	0.111876933938147	0.0578978074601701	0.0490418583708053	0.0547896637409132	0.0102053283239117
ENSMUSG00000025927	Tfap2b	chr1:19208913-19238576	0.070474880150332	0.0159955914788149	0.0147804639632391	0.00990833486446217	0.0407952621097469	0.0578360170908967	0.0090783611039754	0.0266647364823716
ENSMUSG00000040280	Ndufa4l2	chr10:127514966-127517154	-0.0686746705604077	0.00753481169086644	0.0118087208611885	-0.0646471711752103	-0.0247962178984758	0.0222042458608075	-0.0965213840377725	0.0157227663461256
ENSMUSG00000006411	Nectin4	chr1:171370098-171388598	0.0654523042307441	-0.0528302273991218	0.0180559398442846	-0.0209040610092137	0.0051969337182193	0.00154107348951349	-0.0487915071553837	0.0568738722315032
ENSMUSG00000038203	Hoxa13	chr6:52257693-52260880	0.0456719785795521	-0.0619601775510268	-0.0918333964412661	0.097999883555765	0.0667748038296733	-0.0531718081716526	-0.0112202255755746	-0.0218726321577051
ENSMUSG00000054146	Krt15	chr11:100131757-100135928	0.0353558019274588	0.0989236458537684	0.0316504653210172	-0.09057522384635	0.082270819653796	-0.0963073034204199	-0.120311944600832	-0.00799469772803416
ENSMUSG00000024987	Cyp26a1	chr19:37697807-37701528	0.0669907120717567	-0.0329029425453928	0.013923330354161	0.0231214338905321	-0.0488068460601331	0.0148505494781317	0.00884764606317666	0.0270362515489443
ENSMUSG00000025650	Col7a1	chr9:108953585-108984875	0.0676740826435586	0.0207454468248229	0.0266368922008167	0.0175012319350829	0.0158304871741021	0.00336693537307333	-0.0476284986707628	-0.03448702258703
ENSMUSG00000000861	Bcl11a	chr11:24078055-24174123	0.0665010984512247	-0.0324322317442214	-0.018727325572238	-0.00810546318027884	0.0309068551534266	0.0227436625369896	-0.00291973758923567	0.0385023317807354
ENSMUSG00000063804	Lin28b	chr10:45376619-45470201	-0.0666774685030681	-0.016773295649875	0.041824514993924	0.013962068787658	-0.00918785013093521	-0.0196414134810745	0.00732616494578457	-0.0212075494342897
ENSMUSG00000039238	Zfp750	chr11:121510977-121519333	0.0607917061446905	-0.0540876039280294	0.0266335375418684	-0.0499642528997834	0.0202017169726827	0.0185336173329046	-0.0116591759583092	-0.0410655773715774
ENSMUSG00000042499	Hoxd11	chr2:74682322-74684168	0.0194904273879637	-0.0942432311537101	-0.117184580085338	0.0269574839256041	0.0219247728158576	0.0542065067876505	0.138750395510411	-0.00750189083983513
ENSMUSG00000058145	Adamts17	chr7:66839734-67153171	0.0620941624253827	0.00155102764933694	0.00135099785396591	-0.0847895449544713	0.0896964760370545	0.103274175006125	-0.024314235092932	-0.00633089179636551
ENSMUSG00000000739	Sult5a1	chr8:123140191-123158270	0.0582652805916287	0.0571166023563691	-0.0103486661355297	0.00636531145175506	-0.0188944955774907	-0.055956093513852	-0.181870082303358	-0.0267984157918596
ENSMUSG00000059898	Dsc3	chr18:19960929-20002351	0.0638898368088481	0.0400671313331488	-0.00151219190280599	-0.0316744048392183	0.00102419272056482	-0.0477190847797645	-0.0183059940705584	0.0162970477359323
ENSMUSG00000004885	Crabp2	chr3:87948665-87953376	-0.0629082474859394	0.00440373332932359	-0.0651917184026811	-0.00229378068558692	0.0580083671533374	0.00257957734177104	-0.0139763510501374	0.0470711805934771
ENSMUSG00000047261	Gap43	chr16:42248441-42340651	-0.0579194750452793	-0.0572455112230769	-0.0341566363672895	-0.0435868468000529	0.0327632346838588	0.039005908298223	0.0417412905835428	-0.0496586104092579
ENSMUSG00000050315	Synpo2	chr3:123076518-123236147	0.0641225632375062	0.0318866246957656	-0.0159537425926035	-0.024886853917517	0.0314916045249266	0.0328057907875033	0.0265382468753046	-0.0398278665677601
ENSMUSG00000063415	Cyp26b1	chr6:84571413-84593908	-0.0536941226984275	-0.064489487406807	-0.0607960515955981	0.0180167473361797	0.0145978892687272	-0.0351974570635469	0.0101138807444603	-0.0379591104975004
ENSMUSG00000032291	Crabp1	chr9:54764747-54773110	-0.061311880079162	-0.0464609205599014	-0.0193418457811702	-0.0323985676140233	0.00972843039474294	-0.000596771952818451	-0.0275279543831148	0.00285884713532462
ENSMUSG00000029026	Trp73	chr4:154056252-154140208	0.0655957800702857	0.0111085329798136	0.0202235178939764	-0.0174017553215697	0.0186440559097645	0.00830860979301964	0.00215431145146538	-0.0142903816489598
ENSMUSG00000000120	Ngfr	chr11:95568817-95587735	-0.0531333647445501	0.0186070508857277	-0.101431314981109	0.0287519981393694	0.0180747565680687	-0.0366280929792044	0.0622054003161481	-0.0254178581060301
ENSMUSG00000033737	Fndc3c1	chrX:106420040-106485401	-0.0613867932459473	-0.0232774516601263	-0.0189101863389387	0.0684772592088033	-0.0103761790673955	-0.00630771910123073	0.0426650710325859	0.0104043530204131
ENSMUSG00000041559	Fmod	chr1:134037253-134048277	0.0614881885510493	0.0402251677697564	-0.00666915709247164	-0.0330480555374516	-0.00227108574965661	0.0173941442688995	-0.0353225970898484	0.0229724961178136
ENSMUSG00000038418	Egr1	chr18:34859822-34864984	-0.000815617024377676	0.0109528430347568	-0.169067584030513	0.0892926017435003	-0.0258869052284833	0.0207819801808608	-0.0587558574513811	-0.00595302251427967
ENSMUSG00000000938	Hoxa10	chr6:52231196-52240854	0.0202084832400652	-0.0986148148756384	-0.0895251155303256	0.0528706081795992	0.0621185442701161	0.0348579714017664	-0.0366955228265385	-0.0108369000074242
ENSMUSG00000022382	Wnt7b	chr15:85535436-85582473	0.0638659922027761	-0.0105390403066439	-0.00757173000956521	-0.0404609635867966	-0.00425204489462357	-0.0111737413314666	0.00900618396123024	0.0393134604361781
ENSMUSG00000001657	Hoxc8	chr15:102990606-102993821	-0.0543397832739163	-0.065607123320411	0.0205245783025363	0.000724100545721567	-0.0420143773810787	0.033913570291903	0.00427740751277103	0.0149955199476741
ENSMUSG00000026413	Pkp1	chr1:135871394-135919207	0.0636358087827401	-0.0139521713699839	0.0204550160560852	-0.00346167616517602	0.0290505648789255	-0.0117377056100156	0.00282169732522112	-0.0146786354460072
ENSMUSG00000038580	Sct	chr7:141278330-141279133	-0.0547804564462157	-0.0623440209850159	-0.00292185106282655	0.0055185364719922	-0.0437436426603196	-0.065280222304783	0.0195286802564216	0.0649406340517733
ENSMUSG00000019929	Dcn	chr10:97479608-97518143	0.046337796431344	0.0774619073195731	0.0261493299278697	-0.0511677838410818	0.0429503462078627	0.0103957694387031	-0.0769112857473628	0.0173710623063974
ENSMUSG00000045573	Penk	chr4:4133530-4138819	0.0627022538147783	-0.0112758300505258	-0.0101679249960039	-0.0144383388673516	-0.00541514792121861	-0.0557628344095656	-0.0156862288160184	0.022453651022468
ENSMUSG00000078202	Nrarp	chr2:25180757-25183339	0.0563549951471286	-0.051517487407889	0.000719365530254395	-0.0414862109469098	-0.0138683732023705	0.00822652615814508	-0.0236454602320897	-0.0588513383753771
ENSMUSG00000068859	Sp9	chr2:73271924-73277471	0.0623633802114304	-0.00792765955253813	-0.000650782928842454	-0.00644321603738465	-0.0187068021856483	-0.0425147848861096	0.0545994557347335	0.0411535386298847
ENSMUSG00000022636	Alcam	chr16:52248995-52454074	0.0614765059441614	0.0222479315490074	0.00438922259239206	0.0154504049462318	-0.00218377962002848	0.0238903578873905	-0.0427878729277658	0.0802092995823134
ENSMUSG00000042190	Cmklr1	chr5:113612353-113650426	-0.0602654984865712	0.030244785720377	-0.000833916356253467	-0.0103636681411828	-0.013236632636958	-0.00138960307180412	0.0164008003129483	-0.00388902393249295
ENSMUSG00000046814	Gchfr	chr2:119167772-119172390	-0.0548344555852536	-0.00233036282758663	-0.073595593697548	0.031088138580534	-0.0115959789917698	-0.0448188799305441	0.0218034889397874	0.0269408142336981
ENSMUSG00000001021	S100a3	chr3:90584658-90602702	-0.0579472832688184	-0.0184358087865207	0.0120840845062205	-0.0674224403327759	-0.0121076841895291	0.0240273854369931	-0.00103806128011978	0.0107298380729577
ENSMUSG00000074207	Adh1	chr3:138277493-138290698	-0.0560714332770832	0.0437329230730136	0.00930747193531201	-0.0319071232189996	0.0029236514971039	-0.0158741536525322	-0.00797428836398234	0.0190138028994084
ENSMUSG00000069919	Hba-a1	chr11:32283510-32284465	-0.0387312802415726	0.0130742030249813	0.03825930211767	-0.034474361069999	0.260222497592538	-0.154491747754774	0.044033695101243	-0.0588979273319013
ENSMUSG00000028766	Alpl	chr4:137741732-137796384	-0.0460777735428273	-0.0706867280153626	0.0112190088691688	-0.0598979043215408	0.00106305042566825	0.010995512659057	-0.0553425953222258	0.00131832406664615
ENSMUSG00000048251	Bcl11b	chr12:107910402-108003602	0.0564961890171333	-0.0439278158837972	2.47823216196854e-05	-0.016866877071496	-0.00268545287881394	-0.00609744064908976	0.017875713160431	0.0194151595307046
ENSMUSG00000033965	Slc16a2	chrX:103697413-103821983	0.0584636977922386	0.00978008888897314	-0.0403779902463074	0.0271543891760357	0.0107474872227403	0.0116014933219224	-0.0037323369960511	0.0345969639829182
ENSMUSG00000052396	Mogat2	chr7:99219083-99238619	-0.0530535948763858	-0.00578704979776472	-0.0757159042979456	0.00967472761697825	0.00637068363467367	0.0445524570303112	-0.109940801719653	-0.00373672087825319
ENSMUSG00000056632	Dsg3	chr18:20510303-20541310	0.0586646834960991	0.0275156553438429	0.00433520360809494	0.0149157873525549	-0.0274491561443229	0.0275113310357396	0.0318573141932094	0.0128847162464791
ENSMUSG00000022996	Wnt10b	chr15:98770711-98778150	0.0353388765475885	-0.0768545082476985	0.0531837947099606	-0.0619385716572224	0.0962755624159896	0.00847216248535452	-0.0791029055108566	-0.038386343851485
ENSMUSG00000013766	Ly6g6e	chr17:35076901-35078804	0.0574607315279291	-0.0276050281994158	-0.0213305575233774	-0.0278173505923392	0.00917109535999045	-0.0220545870510162	-0.0527270254747991	0.0109304469368135
ENSMUSG00000016763	Scube1	chr15:83605002-83725021	0.00463014125650838	-0.117033535928049	-0.00648436139225099	0.00247267682231562	-0.0132997264028861	0.000217196828040994	0.0276996438530246	0.000627981227403279
ENSMUSG00000015312	Gadd45b	chr10:80930072-80932204	0.0564271202665275	-0.0355587501238607	0.0111291288575077	0.0283482907331866	-0.0163035555156996	0.00234971719116997	-0.0100406906370468	0.00962494262736936
ENSMUSG00000034227	Foxj1	chr11:116330703-116335399	-0.0591785569936175	0.00722448444268192	-0.00478303563426801	-0.0257777019800364	-0.0290646321679623	0.0119559457481631	-0.00837547348997622	-0.00217597199602522
ENSMUSG00000035245	Eogt	chr6:97110023-97149182	0.0546530646512142	-0.0391232151935745	0.022093080165218	0.0324785948844757	-0.00331424775208477	0.016364648205783	-0.0142775794580558	0.0306136044775742
ENSMUSG00000025161	Slc16a3	chr11:120948479-120960868	-0.0578061546519324	0.00129259335766322	-0.0288120925921973	-0.0185765229627826	-0.0122574391857245	-0.0499900154403152	-0.0405585629107734	0.0562909763184589
ENSMUSG00000007379	Dennd2c	chr3:103102603-103169769	0.0576569628189657	0.00295939815365418	0.0366941645608843	-0.00438974488394723	0.00463740514546464	0.0196168349053362	-0.0282726744324657	-0.0138412900846996
ENSMUSG00000075590	Nrbp2	chr15:76085517-76091627	0.0523445081378668	-0.0107472321838783	0.0655954587179438	0.0439126247985046	0.00963265649262138	0.0374789902247592	-0.00977375158459255	0.0134775277062437
ENSMUSG00000028255	Clca1	chr3:145003816-145032776	-0.00377735592868609	-0.110587986879677	-0.0107007627806957	-0.0563023512531997	-0.0283177582030588	-0.0130714626990898	-0.0479780980505908	0.0110154020219101
ENSMUSG00000091243	Vgll3	chr16:65815256-65866368	0.0569955778278171	-0.0147407377779547	0.0175213959357864	-0.0375193664038663	0.023406101670113	0.0172157412566331	0.0317722388676946	-0.0278916635203959
ENSMUSG00000043342	Hoxd9	chr2:74697726-74700208	-0.0517506171957746	-0.012826297929555	-0.066445342873766	0.00749961695433979	0.0235872931441553	0.0383783320659318	-0.118896361577416	-0.0202072012005556
ENSMUSG00000062432	Cyp26c1	chr19:37685580-37693398	0.0573655875935176	0.0113859983707378	-0.00460566537032179	0.00504253163570313	-0.0242529509070185	-0.0657452882483956	-0.0447356770127811	0.0262924403388001
ENSMUSG00000039601	Rcan2	chr17:43801350-44039516	0.0254476031532987	-0.0992044625412185	-0.0139956778380756	-0.0505650035382103	-0.0048015285473875	0.00873371957206473	-0.0117990524754291	-0.0170160576865619
ENSMUSG00000041120	Nbl1	chr4:139082283-139092993	0.0439940305996025	0.0493308625086147	-0.0767295555067545	0.00548126044943579	-0.00782881017641687	-0.0569766999333552	0.0620518997961559	0.00794088214844127
ENSMUSG00000032085	Tagln	chr9:45929618-45936058	0.0423543136891762	-0.0771342918003792	0.000554086607822313	-0.00289014653063109	0.00437835907477779	0.016581946236207	0.0658220150695224	0.0246943412580247
ENSMUSG00000027004	Frzb	chr2:80411969-80447625	-0.0413457379297409	-0.0779156118888395	-6.29478917127885e-05	0.0022841797697424	-0.0288626147616074	-0.0172937751036609	-0.0677093790819422	-0.0289468462539995
ENSMUSG00000057615	Ldoc1	chrX:61709496-61710955	-0.0560827718639783	0.0179557035604303	0.0119073460971424	-0.0320409431061074	0.022988527901871	0.0105502121538739	-0.0451204658629905	-0.0383931206955564
ENSMUSG00000026879	Gsn	chr2:35256379-35307892	0.0514616010871363	-0.000412316722618379	-0.0705855281494582	0.00561494738513652	-0.00404581053398218	-0.0604707740626101	-0.0226215349708216	-0.0315715223490665
ENSMUSG00000027377	Mall	chr2:127704385-127729932	0.0572489381883495	0.00291944170722134	0.00536093467252074	-0.0160785825106195	0.00698414381429601	-0.0390487107286981	0.0380800728042366	0.00446279318625412
ENSMUSG00000025491	Ifitm1	chr7:140967220-140969825	0.0515225795988407	0.0389445948097347	-0.0394824099783148	0.0262330752397665	-0.00648903748995945	-0.0415807907112208	-0.00428582529787883	0.0230060719627437
ENSMUSG00000060600	Eno3	chr11:70657201-70662513	-0.0569331128054413	0.00743159969883446	5.70253844199071e-05	-0.013023227917609	-0.0232356937792462	0.0448809720733318	0.00611028728549791	0.00890213708676842
ENSMUSG00000061527	Krt5	chr15:101707069-101712898	0.0554753524071789	-0.00853077086181961	-0.00370524729732514	-0.0492129718341072	-0.0121625568762205	-0.0201954269927277	-0.0372419540971432	0.0482617049009745
ENSMUSG00000078252	Krtap17-1	chr11:99993233-99993994	0.0386593520836557	-0.0738030941108071	-0.0346725628272723	0.0281354515034014	-0.0640588931796647	-0.062508428272389	0.0449891445788574	0.0206157100285159
ENSMUSG00000040488	Ltbp4	chr7:27305135-27337692	0.0552883362282352	0.0257705334578778	-0.00567694784925515	-0.0167801808641319	-0.0344751992784816	-0.0011018099183406	-0.022993050105449	-0.0257205065186181
ENSMUSG00000027547	Sall4	chr2:168748331-168767201	-0.0536558601016323	-0.0059063672995842	-0.0458234062137468	0.0386143018093783	0.0302089921781083	0.00312558509196619	0.0105663220401841	0.0171852008384315
ENSMUSG00000032744	Heyl	chr4:123233555-123249875	0.0371701049376707	-0.0826711454977818	0.022463796961558	-0.00404994054469137	0.0216572264581757	-0.0283064414377365	0.0133442775394992	-0.0346917039730843
ENSMUSG00000030268	Bcat1	chr6:144993834-145076184	-0.0469779158652662	0.00936080884041454	-0.0770374053454761	0.0545994204987461	0.00229148190545793	-0.0397904801074633	0.0351542192196753	-0.0430380438668752
ENSMUSG00000038526	Car14	chr3:95897767-95904691	-0.0440049174057337	-0.021468212962381	-0.0850566775180381	0.0570127671871138	0.026445976540317	-0.00316020599785028	0.00523340856558718	-0.0196736832209766
ENSMUSG00000001493	Meox1	chr11:101877509-101894374	-0.0556860346803274	0.012772809480792	0.0156394130485772	-0.0157760075661067	-0.0354562460545411	-0.00888302061911967	-0.00119533542995125	0.0327495307372598
ENSMUSG00000029413	Naaa	chr5:92257658-92278170	-0.055507991636586	0.00360037492124414	-0.0224537377508927	0.0137752618869051	-0.0139714291294215	-0.0129592291342191	0.0592196472593951	-0.0284406899557418
