gene_id	gene_short_name	locus	ECT115_R1	ECT115_R2	MES115_R1	MES115_R2	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000020758	Itgb4	chr11:115974708-116008412	1829.48563724095	1758.96058137797	50.0809336818632	35.9417509802368	918.617225820256	-5.36557022205261	0.338012392455764	-15.8738861113052	9.61018519390709e-57	6.70502620978898e-54
ENSMUSG00000002799	Jag2	chr12:112907818-112929776	5836.26193909261	8213.77220825287	232.342692327333	171.033159836989	3613.35249987745	-5.11793506978958	0.326685614822861	-15.666239459502	2.57363049252451e-55	1.71011618536605e-52
ENSMUSG00000039457	Ppl	chr16:5086290-5132421	1634.5276622579	2357.08041821018	38.5869489024192	33.4630095333239	1015.91450972595	-5.78385451481168	0.369342279952904	-15.6598765663904	2.84448746515645e-55	1.80418082221787e-52
ENSMUSG00000037188	Grhl3	chr4:135541887-135573630	1594.75623536135	2286.2825599729	38.5869489024192	33.4630095333239	988.272188442499	-5.74330230198645	0.368863717336159	-15.5702554413948	1.15943273481278e-54	7.03422799199026e-52
ENSMUSG00000022382	Wnt7b	chr15:85535436-85582473	5202.25860444773	4870.40438563367	137.927817353328	74.3622434073865	2571.23826271053	-5.55556127484737	0.356939296215952	-15.5644428443267	1.26970927368396e-54	7.38230133541084e-52
ENSMUSG00000051920	Rspo2	chr15:43020793-43170826	2135.17974201437	3524.02442639709	45.1549402049586	30.9842680864111	1433.83584417571	-6.1992425637047	0.399136932996602	-15.5316184778057	2.11961879154394e-54	1.18308642468817e-51
ENSMUSG00000051397	Tacstd2	chr6:67534061-67535796	1970.63521112868	2112.94987256438	31.1979586870623	12.3937072345644	1031.79418740367	-6.49678103761502	0.418631319585586	-15.5190993450905	2.57641808848289e-54	1.38274376948809e-51
ENSMUSG00000020159	Gabrp	chr11:33550780-33578959	2000.2688233261	3117.54706789684	50.9019325946806	38.4204924271497	1301.78457906119	-5.828230475289	0.377967381422523	-15.4199297657745	1.20235054705063e-53	6.21392575316463e-51
ENSMUSG00000034382	AI661453	chr17:47436614-47470638	2204.58478110834	1950.60305970993	55.8279260715852	33.4630095333239	1061.11969410579	-5.5177719958615	0.358335314158264	-15.3983483565466	1.67903356534809e-53	8.36758370388115e-51
ENSMUSG00000079679	Vwde	chr6:13156298-13224965	1508.19489446888	2449.85002555558	23.8089684717055	16.1118194049337	999.491426975276	-6.60611757548417	0.430457634423594	-15.3467311233314	3.72488605569836e-53	1.79231241452465e-50
ENSMUSG00000027356	Fermt1	chr2:132904388-132945906	2989.87550434007	5121.85884764884	83.7418891073778	66.9260190666479	2065.60056504073	-5.74424344718349	0.374910240231677	-15.3216499064785	5.48084033483118e-53	2.54932153440781e-50
ENSMUSG00000026638	Irf6	chr1:193153110-193172023	3106.8502893299	4705.61626732276	76.3528988920209	42.138604597519	1982.73951503555	-6.02528333050195	0.39391525462588	-15.2958872745978	8.14432534775005e-53	3.60928865697005e-50
ENSMUSG00000044393	Dsg2	chr18:20558073-20604521	3009.37130183837	4135.57144323982	113.297849968805	80.5590970246687	1834.69992301792	-5.19497957666851	0.339655804391557	-15.2948352700009	8.27699849670643e-53	3.60928865697005e-50
ENSMUSG00000055044	Pdlim1	chr19:40221172-40271842	3519.38136439403	3430.03416632346	204.42872929154	188.384349965379	1835.5571524936	-4.14336594234303	0.272136906448998	-15.2252996346879	2.40255363677153e-52	1.01591616507606e-49
ENSMUSG00000025219	Fgf8	chr19:45736797-45742915	3685.48555907959	7624.19694051827	65.6799130253944	38.4204924271497	2853.4457262626	-6.74890883781839	0.44428690625873	-15.1904292986032	4.09230767692361e-52	1.67953121540565e-49
ENSMUSG00000042367	Gjb3	chr4:127325234-127330844	1944.90075843091	2250.88363085426	50.9019325946806	27.2661559160417	1068.48811944897	-5.71810081888032	0.377269808815726	-15.1565290549747	6.86000969345715e-52	2.65901597951392e-49
ENSMUSG00000047501	Cldn4	chr5:134945118-134946934	1961.27722832949	2187.40968898635	41.0499456408715	18.5905608518466	1052.08185595214	-6.0812057361852	0.401204898801292	-15.1573566383522	6.7741309481203e-52	2.65901597951392e-49
ENSMUSG00000041782	Lad1	chr1:135818597-135833342	2497.80157548285	2610.97618568181	64.0379151997595	32.2236388098675	1301.25982879357	-5.70418756944678	0.376957011684268	-15.1321964909476	9.93240878057421e-52	3.74586032767926e-49
ENSMUSG00000025856	Pdgfa	chr5:138976013-138997370	3634.01665368407	6059.32014292871	118.22384344571	89.2346920888638	2475.19883303684	-5.53999822519754	0.366444256394175	-15.1182564019732	1.22749890977481e-51	4.50750520710465e-49
ENSMUSG00000053702	Nebl	chr2:17343908-17731043	1356.90750588203	1827.3171341588	37.7659499896018	34.7023802567804	814.173242571803	-5.45226976346194	0.360835113795867	-15.1101418764539	1.38840489042503e-51	4.96764149768996e-49
ENSMUSG00000026185	Igfbp5	chr1:72857931-72874884	87575.9021942863	90799.4738420416	1885.83450274164	822.942160375077	45271.0381748612	-6.04001485659116	0.403119098801634	-14.9832019235668	9.45499222035417e-51	3.29837403607055e-48
ENSMUSG00000032561	Acpp	chr9:104288250-104337748	2385.50578189261	2426.65762371923	77.1738978048384	44.6173460444319	1233.48866236528	-5.28512126737113	0.353155878437397	-14.965406467977	1.23566635130292e-50	4.20548494294656e-48
ENSMUSG00000041417	Pik3r1	chr13:101680562-101768217	5436.20817442739	6792.93243259433	342.356546644868	339.587578227065	3227.77118297341	-4.16427124406384	0.278617322661588	-14.9462036469348	1.64884784367551e-50	5.47810066920191e-48
ENSMUSG00000036856	Wnt4	chr4:137277488-137299726	2230.3192338061	1940.83783788409	45.1549402049586	21.0693022987595	1059.34532854848	-5.94212182120742	0.398232020317647	-14.9212557455017	2.39719163935267e-50	7.7791656129133e-48
ENSMUSG00000001655	Hoxc13	chr15:102921102-102928814	1029.37810791051	1170.6059663716	21.3459717332532	18.5905608518466	559.980151716802	-5.7726839670591	0.386938992338323	-14.9188478839365	2.48527492464595e-50	7.88171052238853e-48
ENSMUSG00000030093	Wnt7a	chr6:91363980-91411363	1641.54614935729	2437.64349827329	31.1979586870623	14.8724486814773	1031.31501374978	-6.42800325097925	0.4326108454561	-14.8586271437606	6.11657994462739e-50	1.89668347882957e-47
ENSMUSG00000034687	Fras1	chr5:96373954-96784728	12018.7692417551	11707.2803164442	522.976307464703	320.997017375218	6142.50572075982	-4.80983770545844	0.32428895155931	-14.8319505870639	9.10483253020564e-50	2.76193115492368e-47
ENSMUSG00000022286	Grhl2	chr15:37233035-37363569	1673.51925725451	2946.65568594478	35.3029532511495	24.7874144691288	1170.06632772989	-6.24726119717986	0.421860035831487	-14.8088481168085	1.2842219004911e-49	3.8127728509474e-47
ENSMUSG00000019312	Grb7	chr11:98446393-98455373	977.909202514982	1148.63421726348	18.0619760819834	18.5905608518466	540.798989178073	-5.86024855513906	0.396585225352103	-14.7767697345157	2.0685161643619e-49	6.01334886614707e-47
ENSMUSG00000084128	Esrp2	chr8:106130318-106136974	1498.83691166969	2501.1174401412	32.8399565126972	23.5480437456724	1014.08558801732	-6.13067070230185	0.41526154131535	-14.7633962993125	2.52251291612628e-49	7.18349902686247e-47
ENSMUSG00000047281	Sfn	chr4:133600555-133602168	5702.13085230427	5247.58607865643	112.476851055988	45.8567167678884	2777.01262469614	-6.09402467284959	0.413502623747309	-14.7375719593345	3.6984437420523e-49	1.03216167953196e-46
ENSMUSG00000032013	Trim29	chr9:43310847-43336115	3725.25698597613	3851.15935756246	87.0258847586475	37.1811217036933	1925.15583750023	-5.90858680142018	0.403402033509326	-14.6468939435418	1.41016329454017e-48	3.85831737490462e-46
ENSMUSG00000055333	Fat2	chr11:55250608-55336564	1097.22348320461	1287.78862828158	22.1669706460706	12.3937072345644	604.893197341707	-6.0660587218609	0.414785711704206	-14.6245604674704	1.95831459530536e-48	5.25506189670982e-46
ENSMUSG00000001494	Sost	chr11:101962457-101967015	1731.22681784949	2932.00785320603	49.2599347690458	44.6173460444319	1189.27798796725	-5.6300067916986	0.386735524201125	-14.5577699471194	5.21308163721018e-48	1.37251587104964e-45
ENSMUSG00000062960	Kdr	chr5:75932826-75978458	15.5966379986441	2.44130545645798	1738.0546984345	1554.17088721438	827.565882275995	7.38442419895465	0.509212548012963	14.5016540298741	1.18265343927947e-47	3.05606409105661e-45
ENSMUSG00000018569	Cldn7	chr11:69964778-69967885	1102.68230650413	1700.36925042298	18.0619760819834	11.154336511108	708.066967380052	-6.54798627479232	0.452576574180554	-14.4682395164802	1.9233210420482e-47	4.87964033104375e-45
ENSMUSG00000040680	Kremen2	chr17:23741196-23745833	1665.72093825519	1920.0867415042	32.8399565126972	12.3937072345644	907.760335876662	-6.25748893642888	0.4325675433804	-14.4659233735575	1.98917470661092e-47	4.95659711715156e-45
ENSMUSG00000041911	Dlx1	chr2:71528112-71533980	1838.0637881402	3611.91142282958	41.8709445536889	37.1811217036933	1382.25681930679	-6.10221441999887	0.422527930408021	-14.4421563187697	2.80914096903723e-47	6.87697422490273e-45
ENSMUSG00000061527	Krt5	chr15:101707069-101712898	21692.5839604141	22363.5786338833	467.969380305935	188.384349965379	11178.1290811422	-6.06421359321534	0.420477725573133	-14.4221993803584	3.7519310529145e-47	9.02662860558086e-45
ENSMUSG00000015647	Lama5	chr2:180176372-180225859	17887.0042887449	20895.1334018238	687.176090028188	365.61436341965	9958.73203600416	-5.20033348052073	0.361038789478951	-14.403808211372	4.89692107841939e-47	1.15816333437736e-44
ENSMUSG00000001507	Itga3	chr11:95044473-95076801	7463.77111425111	8493.30168301731	293.91761078864	159.878823325881	4102.71730784574	-5.1297865899476	0.356345136576127	-14.3955566202928	5.51788474533537e-47	1.2832760622735e-44
ENSMUSG00000020717	Pecam1	chr11:106654216-106750628	20.2756293982373	24.4130545645798	1395.69815178963	997.693432382436	609.520067033721	5.75709911741611	0.40150425366576	14.3388247194231	1.25157015207682e-46	2.86301801673442e-44
ENSMUSG00000028919	Arhgef19	chr4:141239498-141257564	1937.10243943159	2123.93574711844	69.7849075894815	39.6598631506061	1042.62073932253	-5.1928706482287	0.362426900236108	-14.3280497249121	1.46167959844903e-46	3.28972211560609e-44
ENSMUSG00000035498	Cdcp1	chr9:123170823-123216038	1239.15288899227	1830.97909234348	26.2719652101577	35.9417509802368	783.086424381537	-5.64104908978218	0.394051397617553	-14.3155160060036	1.75059932968304e-46	3.87743857879319e-44
ENSMUSG00000043969	Emx2	chr19:59458371-59465357	1019.24029321139	1536.8017848403	19.7039739076183	22.308673022216	649.51368124538	-5.9344098768697	0.416431333853644	-14.2506324438962	4.44239725066804e-46	9.68581425559717e-44
ENSMUSG00000053399	Adamts18	chr8:113697125-113848615	3039.00491403579	6064.20275384162	75.5318999792035	43.3779753209755	2305.5293857944	-6.24475529487768	0.438718404753026	-14.2340855255278	5.62945104046624e-46	1.20851322797948e-43
ENSMUSG00000031910	Has3	chr8:106870241-106884566	1268.78650118969	1506.28546663457	36.9449510767843	19.8299315753031	707.961712619089	-5.57740887464382	0.395325160325634	-14.1084085567679	3.37099689096844e-45	7.12710463887478e-43
ENSMUSG00000030123	Plxnd1	chr6:115954810-115995005	245.647048478644	208.731616527157	6178.83781786398	4207.66360613462	2710.2200222511	4.51270409249762	0.320898392992701	14.0627195119679	6.43644428788823e-45	1.34050960586854e-42
ENSMUSG00000023906	Cldn6	chr17:23679364-23682446	3343.91918690929	4456.60311076404	93.593876061187	40.8992338740626	1983.75385190214	-5.83873705125174	0.415378585631196	-14.0564228711487	7.0353522608121e-45	1.44369566834371e-42
ENSMUSG00000026413	Pkp1	chr1:135871394-135919207	1299.19994528705	1566.09745031779	29.5559608614275	12.3937072345644	726.811765925209	-6.04394677079407	0.430109485925838	-14.0521122378505	7.47701941992657e-45	1.51209172442979e-42
ENSMUSG00000003309	Ap1m2	chr9:21294612-21312337	1188.46381549668	1417.17781747386	32.0189575998797	16.1118194049337	663.443102493837	-5.71884334232196	0.408943106319556	-13.9844473569708	1.93977768345359e-44	3.86680825641591e-42
ENSMUSG00000045545	Krt14	chr11:100203161-100207548	11669.4045505855	9323.34553821303	270.929641229752	116.500848004906	5345.04514450829	-5.75255835829086	0.412899483720489	-13.9321035387514	4.04271010483047e-44	7.94534884546541e-42
ENSMUSG00000031995	St14	chr9:31089401-31131853	3320.52422991132	4694.63039276869	88.6678825842824	37.1811217036933	2035.250906742	-5.97285504514413	0.428920682861983	-13.9253136624005	4.44585440357102e-44	8.61631282603194e-42
ENSMUSG00000000125	Wnt3	chr11:103774149-103817957	1016.90079751159	1671.07358494549	23.8089684717055	23.5480437456724	683.832848668614	-5.82524785549624	0.421867951869201	-13.8082256063441	2.2736313898177e-43	4.34606197445428e-41
ENSMUSG00000022096	Hr	chr14:70553686-70573548	950.615086017355	1021.68633352766	33.6609554255146	26.0267851925853	507.99729004078	-5.0304549343854	0.366922459099985	-13.7098583355308	8.86307166836767e-43	1.67128786568111e-40
ENSMUSG00000006411	Nectin4	chr1:171370098-171388598	1547.96632136542	2307.03365635279	35.3029532511495	13.6330779580209	975.984002231846	-6.25608635431527	0.457214427078637	-13.6830466927486	1.28206225724984e-42	2.38531956502189e-40
ENSMUSG00000017897	Eya2	chr2:165595031-165771727	836.759628627254	900.841713432995	25.4509662973403	26.0267851925853	447.269773387543	-5.07823089680898	0.374187980644587	-13.5713362253408	5.92322760377608e-42	1.08753576293541e-39
ENSMUSG00000002980	Bcam	chr7:19756130-19771016	17493.9690111791	15325.295002915	458.938392264943	189.623720688836	8366.95653176196	-5.65666036540876	0.417588945993594	-13.5460012044848	8.3665315683571e-42	1.51618937019292e-39
ENSMUSG00000038560	Sp6	chr11:97013393-97024734	6522.51401103294	10336.4873026431	173.230770604478	68.1653897901043	4275.09936851765	-6.11542839032835	0.453499235316051	-13.4849805999483	1.91715915295463e-41	3.42974856670883e-39
ENSMUSG00000048562	Sp8	chr12:118846328-118852576	1955.03857313003	3703.46037744676	53.3649293331329	71.8835019604736	1445.9368454676	-5.50518430771693	0.409155129560458	-13.4550049846154	2.87719910541303e-41	5.08208054644726e-39
ENSMUSG00000034845	Plvap	chr8:71497764-71511752	6.23865519945762	3.66195818468697	1330.83923767705	872.516989313335	553.314210093633	7.73839359405851	0.576867834276918	13.4145000539999	4.97275208980683e-41	8.67372283264557e-39
ENSMUSG00000054580	Pla2r1	chr2:60417542-60553308	981.028530114711	1469.6658847877	25.4509662973403	13.6330779580209	622.444614789444	-5.93226204631457	0.442737213632029	-13.3990589985621	6.12346134111232e-41	1.05489851301088e-38
ENSMUSG00000054065	Pkp3	chr7:141078217-141090510	1671.95959345464	1547.78765939436	62.3959173741246	33.4630095333239	828.901544939113	-5.04650138187629	0.377524946166724	-13.3673322335834	9.38467367788225e-41	1.59699678659962e-38
ENSMUSG00000027435	Cd93	chr2:148436639-148443563	8.57815089925423	2.44130545645798	1177.31244098019	858.883911355314	511.803952172805	7.40931682079922	0.555442805262009	13.339477531452	1.36412216353687e-40	2.2933687554209e-38
ENSMUSG00000039323	Igfbp2	chr1:72824502-72852474	6059.29386247322	6741.66501800871	593.582213967002	542.844376873922	3484.34636783071	-3.49289304712391	0.262246608509186	-13.3191161822082	1.79216506019337e-40	2.97712752975455e-38
ENSMUSG00000033227	Wnt6	chr1:74771891-74785322	7503.54254114766	7211.61631837687	151.063799958407	47.0960874913448	3728.32968674357	-6.20043133736336	0.471571266737397	-13.1484502443534	1.73698093606231e-39	2.85150964491923e-37
ENSMUSG00000029108	Pcdh7	chr5:57717966-58133230	3097.49230653071	3618.01468647073	268.466644491299	272.661559160417	1814.15879916329	-3.63346808836567	0.276459789360829	-13.1428447397945	1.87059790686732e-39	3.03515385958449e-37
ENSMUSG00000020122	Egfr	chr11:16752202-16918158	1489.47892887051	2391.25869460059	51.7229315074981	69.4047605135608	1000.46632887304	-5.01049568555695	0.381398004889874	-13.1371837852264	2.01590677402309e-39	3.2333290947952e-37
ENSMUSG00000028339	Col15a1	chr4:47208160-47313167	25.7344526977627	8.54456909760293	2367.76086456547	1306.29674252309	927.084157220981	6.68718604585914	0.510023812539847	13.1115173084917	2.82881673006582e-39	4.48560325583392e-37
ENSMUSG00000017754	Pltp	chr2:164839517-164857711	3352.49733780854	2971.06874050936	153.526796696859	84.2772091950381	1640.34252105245	-4.72205819053246	0.361102239411408	-13.0767901030726	4.46917540714546e-39	7.00706445295593e-37
ENSMUSG00000074121	Ntf5	chr7:45413694-45417179	818.823494928813	843.471035206232	27.0929641229752	17.3511901283902	426.684671096603	-5.19582022631486	0.399427599882055	-13.0081652541014	1.09950317714427e-38	1.70471859265234e-36
ENSMUSG00000004951	Hspb1	chr5:135887918-135889563	1597.09573106115	1719.89969407465	77.9948967176558	44.6173460444319	859.901916974472	-4.73929059512754	0.364521723592204	-13.0013941238505	1.20133106133844e-38	1.84212897032051e-36
ENSMUSG00000041607	Mbp	chr18:82475145-82585637	892.12769352244	998.493931691314	41.8709445536889	34.7023802567804	491.798737506056	-4.61559017819475	0.355760533899629	-12.9738679206529	1.72120621399726e-38	2.61062081631714e-36
ENSMUSG00000026479	Lamc2	chr1:153122755-153186447	5472.8602737242	5810.30698636999	137.106818440511	45.8567167678884	2866.53269882565	-5.931173129315	0.457320278172761	-12.969407682977	1.82434641598803e-38	2.7373042891072e-36
ENSMUSG00000024987	Cyp26a1	chr19:37697807-37701528	1231.35456999295	1796.80081595307	40.228946728054	18.5905608518466	771.743723381481	-5.65182361475963	0.435986077757573	-12.9633121402154	1.97530628527496e-38	2.93227913880073e-36
ENSMUSG00000023043	Krt18	chr15:102028179-102032027	1516.77304536813	2567.03268746557	68.1429097638466	48.3354582148012	1050.07102520309	-5.1207782758922	0.395643938112964	-12.9428958277888	2.57728367545892e-38	3.78562277972145e-36
ENSMUSG00000029859	Epha1	chr6:42358486-42373268	2894.73601254834	3264.02539528432	268.466644491299	255.310369032027	1670.634605339	-3.55467554142524	0.274719633855251	-12.9392846501033	2.70133039868568e-38	3.92649628992291e-36
ENSMUSG00000035551	Igfbpl1	chr4:45809467-45826923	1081.62684520597	1070.51244265682	34.481954338332	16.1118194049337	550.683265401514	-5.37022331569647	0.41559972624728	-12.9216238042015	3.39891789604268e-38	4.88953611560613e-36
ENSMUSG00000023467	Tulp2	chr7:45486261-45523632	738.500809235796	872.766700683728	16.4199782563486	7.43622434073865	408.780928129153	-6.01603348787383	0.466345168578562	-12.9003877239919	4.47838238557719e-38	6.37666814370859e-36
ENSMUSG00000020357	Flt4	chr11:49609262-49652739	9.35798279918643	4.88261091291596	1039.38462362687	686.611380794869	435.059149533459	6.85830743995721	0.533170522632739	12.8632532160473	7.24615467534735e-38	1.02134184181613e-35
ENSMUSG00000049382	Krt8	chr15:101996697-102004482	1543.28732996583	3181.02100976475	56.6489249844026	45.8567167678884	1206.70349537072	-5.51949282830083	0.429881515650706	-12.8395677119218	9.84225086122644e-38	1.37338768517554e-35
ENSMUSG00000034282	Evpl	chr11:116220558-116238077	968.551219715796	1113.23528814484	42.6919434665063	26.0267851925853	537.626309129932	-4.89616951971728	0.383172287844793	-12.7779844081535	2.17636726145067e-37	3.00683453131511e-35
ENSMUSG00000005251	Ripk4	chr16:97741932-97763787	1192.36297499634	1572.20071395894	40.228946728054	17.3511901283902	705.53595645293	-5.54777593064372	0.434295114368119	-12.7742075540396	2.28462671213985e-37	3.12545893541171e-35
ENSMUSG00000024376	Epb41l4a	chr18:33796326-34007206	1162.72936279891	1359.80713924709	73.0689032407512	58.2504240024528	663.463957322303	-4.25485921565055	0.333541659342219	-12.7566050491012	2.86414039839334e-37	3.88021506011462e-35
ENSMUSG00000022297	Fzd6	chr15:39006033-39038188	1667.28060205505	2385.15543095945	107.550857579083	83.0378384715816	1060.75618226629	-4.40328991487399	0.346553594863669	-12.7059421115115	5.48054061562354e-37	7.35340997600105e-35
ENSMUSG00000025082	Vwa2	chr19:56874248-56912078	2057.97638392108	2509.6620092388	115.760846707258	157.400081878968	1210.19983043653	-4.06972912361791	0.320473648863108	-12.6991068939847	5.98083322646531e-37	7.94824255639018e-35
ENSMUSG00000040998	Npnt	chr3:132881744-132950291	3254.23851841708	4482.23681805685	249.583669496499	178.469384177728	2041.13209753704	-4.17131774887537	0.331377570940967	-12.5878095401287	2.46416798743911e-36	3.24386793365334e-34
ENSMUSG00000003153	Slc2a3	chr6:122727808-122801640	22834.2578619148	35098.6485474964	1998.31135379762	1886.3222411007	15454.3850010774	-3.89838508048373	0.310689406145343	-12.5475314039515	4.10096417943906e-36	5.34811721120492e-34
ENSMUSG00000025064	Col17a1	chr19:47646343-47692094	10825.6264348588	6631.8062724681	255.330661886221	107.82525294071	4455.14715553847	-5.58035963202438	0.445155467261749	-12.5357544552927	4.75811626436692e-36	6.14766244009036e-34
ENSMUSG00000032092	Mpzl2	chr9:45039798-45054015	2787.89904225763	3650.97231013291	152.705797784042	80.5590970246687	1668.03406179981	-4.77589565248595	0.381541346766583	-12.5173737865105	5.99872937400153e-36	7.67947428301076e-34
ENSMUSG00000027315	Spint1	chr2:119237361-119249527	2369.90914389396	2845.34150950178	140.39081409178	78.0803555777559	1358.43045576632	-4.56571136111549	0.365722442117122	-12.4840885746173	9.11814868329553e-36	1.15667860660642e-33
ENSMUSG00000024063	Lbh	chr17:72918304-72941942	9489.77439027498	12658.1687917346	977.809705165559	852.687057738032	5994.6099862283	-3.59620501702032	0.288596436355856	-12.4610167139625	1.21807707977902e-35	1.53126554695823e-33
ENSMUSG00000029026	Trp73	chr4:154056252-154140208	665.976442542101	717.743804198646	17.240977169166	8.67559506419509	352.409204743527	-5.68574419538606	0.4568882074798	-12.4444975867263	1.49824150877283e-35	1.866648394055e-33
ENSMUSG00000016494	Cd34	chr1:194938818-194961279	45.2302501960678	19.5304436516638	1527.05797784042	1184.83841162436	694.164270828127	5.35246766975093	0.431721880685966	12.3979531944185	2.68084107537705e-35	3.3104828642311e-33
ENSMUSG00000003534	Ddr1	chr17:35681566-35704621	4239.16620803145	4726.36736370265	376.8385009832	260.267851925853	2400.65998116079	-3.81104330862202	0.308678211854506	-12.3463307815789	5.09841680244439e-35	6.24064105800956e-33
ENSMUSG00000024659	Anxa1	chr19:20373427-20390944	669.09577014183	895.959102520079	24.6299673845229	17.3511901283902	401.759007543705	-5.1970726505329	0.421192207075107	-12.3389572818145	5.58747981026413e-35	6.77979941499354e-33
ENSMUSG00000042808	Gpx2	chr12:76792334-76795554	669.09577014183	1039.9961244511	20.5249728204357	12.3937072345644	435.502643661982	-5.66429116569027	0.462839677519853	-12.2381278892134	1.94466455398936e-34	2.33929734365237e-32
ENSMUSG00000034177	Rnf43	chr11:87663086-87735539	747.07896013505	1096.14614994963	27.9139630357926	16.1118194049337	471.812723131352	-5.35589134988632	0.438480074044949	-12.2146744331586	2.59538346395841e-34	3.09538297915176e-32
ENSMUSG00000042751	Nmnat2	chr1:152954997-153119261	728.362994536678	728.729678752707	18.8829749948009	7.43622434073865	370.852968156231	-5.72573522978365	0.468930964850603	-12.2101879785393	2.74254793980519e-34	3.2431791484781e-32
ENSMUSG00000022484	Hoxc10	chr15:102966795-102971893	651.159636443389	623.753544125014	13.1359826050789	4.95748289382577	323.251661516827	-6.05976126656022	0.501616307776102	-12.0804710146406	1.33950203331464e-33	1.57070683805652e-31
