gene_id	gene_short_name	locus	ECT105_R1	ECT105_R2	MES105_R1	MES105_R2	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000025064	Col17a1	chr19:47646343-47692094	1855.37514390455	1958.78893193598	34.0917361168017	36.8891058466997	971.286229451008	-5.75571242821319	0.304947722117401	-18.874423420016	1.85133294996798e-79	9.01599146634404e-77
ENSMUSG00000032092	Mpzl2	chr9:45039798-45054015	3489.084056497	3297.87251593646	95.4568611270447	69.3068049241025	1737.93005962115	-5.34732810654278	0.286390931851707	-18.6714295455124	8.45588451380012e-78	3.98074856627997e-75
ENSMUSG00000022297	Fzd6	chr15:39006033-39038188	1783.40558828374	2018.37598462209	25.5688020876013	35.7712541543755	965.780407286951	-5.98792935435377	0.326181563085998	-18.3576573050361	2.86711800998155e-75	1.30620347274095e-72
ENSMUSG00000005087	Cd44	chr2:102811140-102901665	2543.40409563952	2848.26111839585	85.2293402920042	77.1317667703722	1388.50658027444	-5.04781571034506	0.27611733003568	-18.2814157651488	1.16365889084852e-74	5.13573578607927e-72
ENSMUSG00000032561	Acpp	chr9:104288250-104337748	2058.32929075524	2092.04724976127	29.5461713012281	14.532072000215	1048.61369595449	-6.48589474834308	0.356860015909231	-18.1748990057569	8.15786424739802e-74	3.49131868987885e-71
ENSMUSG00000058665	En1	chr1:120602417-120607992	1413.48207239276	1448.50708075133	13.6366944467207	10.0606652309181	721.421628205433	-6.87086967946239	0.381276792821567	-18.0206868312541	1.34068684983254e-72	5.56897658240733e-70
ENSMUSG00000028919	Arhgef19	chr4:141239498-141257564	1934.54165508744	1737.77513651843	28.9779756992814	15.6499236925393	929.236172749423	-6.29945267766458	0.354281976882474	-17.780900775978	9.93705634103849e-71	4.00974419155676e-68
ENSMUSG00000005251	Ripk4	chr16:97741932-97763787	1699.9209037636	1482.09251044714	26.136997689548	17.8856270771877	806.509009744367	-6.13295185457027	0.344978693289464	-17.7777699720842	1.0507711769789e-70	4.12223370346473e-68
ENSMUSG00000003153	Slc2a3	chr6:122727808-122801640	26339.417966105	23087.2744134711	1149.45970273816	1320.18284863492	12974.0837327373	-4.32366360719032	0.243316637781105	-17.7696997896216	1.21338363953753e-70	4.63151814626719e-68
ENSMUSG00000025219	Fgf8	chr19:45736797-45742915	25913.3581968298	14656.2481588661	149.435443311981	54.7747329238875	10193.454132983	-7.61519203945545	0.430363186220245	-17.6948035596108	4.59831043987106e-70	1.70899837742892e-67
ENSMUSG00000040680	Kremen2	chr17:23741196-23745833	2762.19154472679	1960.95573385184	30.1143669031748	15.6499236925393	1192.22789229359	-6.62895255849884	0.374770339343919	-17.6880394806687	5.18481957585949e-70	1.87756940691958e-67
ENSMUSG00000017754	Pltp	chr2:164839517-164857711	3500.59918539633	2428.98494767725	51.1376041752025	31.2998473850786	1503.00539615847	-6.13529767392429	0.347359771815914	-17.6626603646427	8.13150969262185e-70	2.87103278472246e-67
ENSMUSG00000039457	Ppl	chr16:5086290-5132421	1813.63280164448	1900.28528020781	26.7051932914946	12.2963686155666	938.229910939836	-6.49328555925679	0.368362293566879	-17.6274436136822	1.51671397017986e-69	5.22452473191467e-67
ENSMUSG00000023067	Cdkn1a	chr17:29090978-29100722	2595.2221756865	1969.62294151527	58.5241470005095	52.539029539239	1168.97707343538	-5.35344331100874	0.306267639701855	-17.4796244102714	2.04843842721441e-68	6.88811807322596e-66
ENSMUSG00000079679	Vwde	chr6:13156298-13224965	1971.96582401027	2959.85141706256	17.6140636603475	5.58925846162117	1238.7551407987	-7.60847166149188	0.435434538341019	-17.4732847111296	2.28927149659448e-68	7.51892589451254e-66
ENSMUSG00000023391	Dlx2	chr2:71543407-71546754	4138.24944819673	3644.56082247381	59.0923426024562	23.4748855388089	1966.34437470295	-6.50795602559626	0.375647604004627	-17.3246307342775	3.06657457879547e-67	9.84300744916555e-65
ENSMUSG00000000125	Wnt3	chr11:103774149-103817957	1702.79968598843	1466.92489703613	24.4324108837079	13.4142203078908	801.892803554039	-6.3215682347499	0.364993669622836	-17.3196654103131	3.34295788588714e-67	1.04916876049742e-64
ENSMUSG00000001510	Dlx3	chr11:95120118-95125296	2179.23814419821	1729.10792885499	28.4097800973347	13.4142203078908	987.542518364606	-6.47363651291045	0.375289654872896	-17.2497068034102	1.12468642489178e-66	3.45303182146666e-64
ENSMUSG00000001507	Itga3	chr11:95044473-95076801	10022.4803157544	7411.54595319361	228.414631982571	135.260054771232	4449.42523892545	-5.5725294340578	0.323915241532877	-17.2036654023648	2.49253431749993e-66	7.33376295126074e-64
ENSMUSG00000044393	Dsg2	chr18:20558073-20604521	3330.75103413121	2956.60121418877	36.3645185245884	11.1785169232423	1583.72382094195	-6.96255643967666	0.404697224911592	-17.2043592371993	2.46285977822297e-66	7.33376295126074e-64
ENSMUSG00000047501	Cldn4	chr5:134945118-134946934	3395.52363418994	2241.5565819555	37.5009097284818	17.8856270771877	1423.11668823778	-6.61357134756717	0.38574685936173	-17.1448482004759	6.86779858794952e-66	1.97946774403288e-63
ENSMUSG00000020961	Ston2	chr12:91633008-91786436	3730.90176338293	3438.71464046726	175.004245399582	173.267012310256	1879.47191539001	-4.36317243266288	0.254910254238903	-17.116504181796	1.11790256261035e-65	3.15762757834918e-63
ENSMUSG00000027376	Prom2	chr2:127526472-127541467	1255.14905002697	1137.57100582565	15.9094768545074	13.4142203078908	605.510938253756	-6.32660046783297	0.369819594285221	-17.1072613933853	1.3101638953662e-65	3.62812641063858e-63
ENSMUSG00000048562	Sp8	chr12:118846328-118852576	3894.99235019838	3889.4094389658	61.365125010243	23.4748855388089	1967.31044992831	-6.46936058331003	0.379011702951792	-17.0690259243338	2.52375508018788e-65	6.8544217302872e-63
ENSMUSG00000068740	Celsr2	chr3:108390850-108415552	3903.62869687288	4404.02489398217	200.573047487183	209.038266464632	2179.31622620172	-4.34345141252899	0.254579568152755	-17.0612726074027	2.88207546641227e-65	7.67991543625292e-63
ENSMUSG00000054889	Dsp	chr13:38151293-38198577	12149.9003799056	10933.6824674214	169.322289380115	64.8353981548056	5829.43513371548	-6.60362370151113	0.387157898269182	-17.0566679151662	3.11843132355447e-65	8.15585288565922e-63
ENSMUSG00000006411	Nectin4	chr1:171370098-171388598	1365.98216568302	1679.27148479025	18.7504548642409	8.94281353859387	768.236729719027	-6.69228168665824	0.392503393581123	-17.0502517840653	3.48030878404697e-65	8.93680017401735e-63
ENSMUSG00000040624	Plekhg1	chr10:3740363-3967303	3022.72133607413	3957.66369931534	127.844010438006	128.552944617287	1809.19549761119	-4.76734826096582	0.280164970808623	-17.0162181489218	6.22646313147653e-65	1.57029176439005e-62
ENSMUSG00000045319	Proser2	chr2:6097606-6130211	1304.08834784913	1145.15481253116	19.3186504661876	15.6499236925393	621.052933634752	-6.10303258452705	0.359049307836169	-16.9977561614234	8.53238917900906e-65	2.11408653289728e-62
ENSMUSG00000001657	Hoxc8	chr15:102990606-102993821	1404.84572571826	1161.4058269001	10.2275208350405	6.70711015394541	645.796545901836	-7.17683730649146	0.424450871153444	-16.9085229746105	3.89344556992166e-64	9.48053996275924e-62
ENSMUSG00000051397	Tacstd2	chr6:67534061-67535796	1914.39017951362	1553.59697367046	21.0232372720277	7.82496184626964	874.208838075594	-6.80332305426008	0.403261407718705	-16.87075163663	7.38506462134469e-64	1.76778419741103e-61
ENSMUSG00000031626	Sorbs2	chr8:45507787-45827906	2166.28362418646	2704.16879099127	86.3657314958976	90.545987078263	1261.84103343797	-4.78571449296075	0.285436222617603	-16.7663180554773	4.30363796061347e-63	1.01300464862907e-60
ENSMUSG00000074227	Spint2	chr7:29256340-29281912	5191.88374248543	3918.66126482989	119.321076408806	67.071101539454	2324.23429631589	-5.59094018491352	0.335057392404373	-16.6865149423892	1.64285124303907e-62	3.80360460744931e-60
ENSMUSG00000035498	Cdcp1	chr9:123170823-123216038	1252.27026780214	1392.17023093901	15.9094768545074	6.70711015394541	666.764271437402	-6.75941878687315	0.405809934834379	-16.6566123858743	2.70942549052092e-62	6.17180906493982e-60
ENSMUSG00000034612	Chst11	chr10:82985497-83195900	3968.40129693161	3211.20043930213	163.640333360648	144.202868309826	1871.86123447605	-4.53918723088892	0.27283599993926	-16.6370538781519	3.75651027824536e-62	8.42114200946971e-60
ENSMUSG00000053024	Cntn2	chr1:132511781-132543256	2870.14587815801	1775.69417004595	31.2507581070682	15.6499236925393	1173.18518250089	-6.57311230731488	0.397539104071669	-16.5345050084177	2.07072140874585e-61	4.56949975870589e-59
ENSMUSG00000061527	Krt5	chr15:101707069-101712898	17238.1479622971	12649.7895847813	246.028695642919	100.606652309181	7558.6432237576	-6.41730564549057	0.388352370077974	-16.5244405337403	2.44699812039184e-61	5.31676222373753e-59
ENSMUSG00000030208	Emp1	chr6:135362544-135383173	10425.5098272309	10005.2078464761	553.990711898027	666.239608625244	5412.73699855757	-4.06749821555585	0.246878962540505	-16.4756776912026	5.48702269421791e-61	1.17413971985514e-58
ENSMUSG00000018569	Cldn7	chr11:69964778-69967885	1979.16277957235	1820.11360932104	23.8642152817612	6.70711015394541	957.461928582275	-6.83956631000455	0.415700088090447	-16.4531269199934	7.96478944685593e-61	1.67890628892457e-58
ENSMUSG00000055333	Fat2	chr11:55250608-55336564	1731.58750823675	1491.8431190685	15.3412812525608	3.3535550769727	810.531365908696	-7.26200918437294	0.442308930878318	-16.4184095716819	1.41219983377346e-60	2.9330144488798e-58
ENSMUSG00000018634	Crhr1	chr11:104132854-104175523	1152.95228104542	1113.73618475121	13.6366944467207	6.70711015394541	571.758067599324	-6.7009632116711	0.4092680071818	-16.3730442988046	2.97931070233485e-60	6.09808768827174e-58
ENSMUSG00000032036	Kirrel3	chr9:34485893-35036716	1722.95116156226	1170.07303456353	22.1596284759211	25.7105889234574	735.223603381291	-5.93176583005145	0.365212530994527	-16.241955920566	2.54672912802008e-59	5.13820792500394e-57
ENSMUSG00000001823	Hoxd12	chr2:74675012-74677705	344.014475867485	321.77008450497	5217.7402126765	5572.49068623631	2864.00386482131	4.01926109185095	0.24810230482915	16.2000151293182	5.04146698628193e-59	1.00282589080647e-56
ENSMUSG00000019312	Grb7	chr11:98446393-98455373	1322.80043231054	1033.56451386445	12.5003032428273	19.003478769512	596.967182046832	-6.27867294486047	0.387845578838308	-16.1885897053838	6.07039768557963e-59	1.19072536824224e-56
ENSMUSG00000022286	Grhl2	chr15:37233035-37363569	2213.7835308962	2354.23028158014	38.6373009323752	13.4142203078908	1155.01633342915	-6.38008306284907	0.394555792314175	-16.1702937509248	8.17078334131527e-59	1.5807667551972e-56
ENSMUSG00000036103	Colec12	chr18:9707647-9877995	4253.40073719003	3606.64178894628	217.050719943637	187.799084310471	2066.22308259761	-4.27494944492468	0.264676907273933	-16.1515769885441	1.10695114908802e-58	2.1126312268338e-56
ENSMUSG00000022996	Wnt10b	chr15:98770711-98778150	1043.55855650178	1600.18321486142	7.95473842725372	6.70711015394541	664.6009049861	-7.46789788117761	0.465454721315992	-16.0443057921154	6.26556129255021e-58	1.17984696179582e-55
ENSMUSG00000024713	Pcsk5	chr19:17432831-17837632	2277.11673984251	2107.21486317228	114.207315991286	102.84235569383	1150.34531867498	-4.33126135025204	0.271943810275447	-15.9270451710778	4.11341007718283e-57	7.6439066473754e-55
ENSMUSG00000054580	Pla2r1	chr2:60417542-60553308	916.892138609153	1083.40095792919	13.068498844774	7.82496184626964	505.296639307348	-6.50900418739328	0.412052071059497	-15.79655738814	3.28577002633389e-56	6.02661429635241e-54
ENSMUSG00000002980	Bcam	chr7:19756130-19771016	19428.9012353946	12747.2956709949	252.847042866279	95.0173938475599	8131.01533577583	-6.51920060252477	0.413554105058301	-15.7638396591559	5.51764039260802e-56	9.99046605959013e-54
ENSMUSG00000033419	Snap91	chr9:86765922-86880449	990.301085342382	1439.8398730879	11.3639120389339	17.8856270771877	614.847624386601	-6.43481429144502	0.408671307386089	-15.7456962971119	7.35174188612791e-56	1.31428671718714e-53
ENSMUSG00000064294	Aox3	chr1:58113135-58200698	1057.95246762595	1872.11685530165	6.81834722336033	7.82496184626964	736.178157999306	-7.66698115654571	0.486968363206202	-15.7443105873784	7.51456092002194e-56	1.32660179841837e-53
ENSMUSG00000043969	Emx2	chr19:59458371-59465357	1210.52792554207	986.978272673495	13.068498844774	5.58925846162117	554.04098888049	-6.76552710064742	0.429941108163107	-15.7359391139699	8.57746381620655e-56	1.49554964785537e-53
ENSMUSG00000047281	Sfn	chr4:133600555-133602168	5923.09442759288	4220.93013209214	63.0697118160831	17.8856270771877	2556.24497464457	-6.91887618473277	0.439937578073729	-15.726949752797	9.88601183482566e-56	1.68217042341256e-53
ENSMUSG00000050917	Fgf4	chr7:144847366-144865243	3948.24982135778	1559.01397846011	13.6366944467207	6.70711015394541	1381.90190110464	-8.00592218910171	0.509044038397028	-15.7273665640251	9.82116021307892e-56	1.68217042341256e-53
ENSMUSG00000039601	Rcan2	chr17:43801350-44039516	1132.80080547159	971.810659262486	25.0006064856546	19.003478769512	537.153887497311	-5.54929354816669	0.353756826891242	-15.6867461666619	1.86366804821778e-55	3.13340283868806e-53
ENSMUSG00000025105	Bnc1	chr7:81966671-81992292	890.983098585661	984.811470757637	17.6140636603475	13.4142203078908	476.705713327884	-5.88302103767721	0.375367858303517	-15.6726818973411	2.32555833748457e-55	3.86398357650524e-53
ENSMUSG00000031119	Gpc4	chrX:52053020-52165252	2917.64578486775	2501.57281185851	152.844616923661	141.967164925178	1428.50759464377	-4.19732943163485	0.268070832659142	-15.6575386810987	2.95098575744617e-55	4.8461362619084e-53
ENSMUSG00000024331	Dsc2	chr18:20030632-20059554	1519.99701471156	1615.35082827243	26.7051932914946	48.0676227699421	802.530164761357	-5.43565262575895	0.347596126900858	-15.6378400249244	4.02138563737569e-55	6.52804935133987e-53
ENSMUSG00000042367	Gjb3	chr4:127325234-127330844	2661.43416685765	1911.1192897871	40.910083340162	15.6499236925393	1157.27836591936	-6.27328318051044	0.402508454251855	-15.5854693590738	9.13896272503953e-55	1.4666996655197e-52
ENSMUSG00000023043	Krt18	chr15:102028179-102032027	4439.08219069173	2924.09918545089	65.3424942238699	25.7105889234574	1863.55861482249	-6.29587607531839	0.404706871970117	-15.5566324946992	1.43450388654602e-54	2.27634813367297e-52
ENSMUSG00000027009	Itga4	chr2:79255499-79333123	2688.78259799356	3317.37373317919	64.7742986219232	111.785169232423	1545.67894975677	-5.10983375964223	0.330040346159455	-15.4824518247641	4.55766322536064e-54	7.15198641464092e-52
ENSMUSG00000033227	Wnt6	chr1:74771891-74785322	9885.73816007483	5751.77568564609	111.366337981552	40.2426609236724	3947.28071115654	-6.6631060043853	0.430461411397983	-15.47898563717	4.80997164748063e-54	7.46497028322736e-52
ENSMUSG00000025082	Vwa2	chr19:56874248-56912078	2128.85945526364	2069.29582964476	92.6158831173112	117.374427694045	1102.03639892994	-4.33206064735517	0.281423443643108	-15.3933893753676	1.81282359890416e-53	2.78288127036125e-51
ENSMUSG00000023039	Krt7	chr15:101411102-101430313	2174.91997086096	1661.93706946338	24.4324108837079	5.58925846162117	966.719677417418	-6.87825420278665	0.447169637134989	-15.3817558966113	2.1698247504553e-53	3.29510053233121e-51
ENSMUSG00000026479	Lamc2	chr1:153122755-153186447	3448.78110534934	2943.60040269362	48.8648217674157	13.4142203078908	1613.66513752957	-6.61503179894687	0.430086100004873	-15.3807151611547	2.20498631759296e-53	3.31287465567717e-51
ENSMUSG00000034177	Rnf43	chr11:87663086-87735539	840.604409651092	1024.89730620102	15.3412812525608	10.0606652309181	472.725915583897	-6.14338094683014	0.399769964692194	-15.3672899152398	2.71281563279142e-53	4.03295738756981e-51
ENSMUSG00000042793	Lgr6	chr1:134983300-135105276	1420.67902795484	1105.06897708778	17.6140636603475	5.58925846162117	637.237831791147	-6.64113540436756	0.432896810167614	-15.3411511667092	4.05931979468454e-53	5.97185140211768e-51
ENSMUSG00000023467	Tulp2	chr7:45486261-45523632	960.073871981641	791.96610024624	10.2275208350405	7.82496184626964	442.523113727298	-6.55899202506981	0.428946717709338	-15.2909248498185	8.78930419421321e-53	1.27970456840075e-50
ENSMUSG00000020000	Moxd1	chr10:24223516-24302790	1329.99738787262	1282.74673418816	14.7730856506141	2.23570338464847	657.438227774011	-7.07371965518325	0.463592021260836	-15.2585017230124	1.44528895817331e-52	2.0617995915436e-50
ENSMUSG00000034382	AI661453	chr17:47436614-47470638	2454.16184666971	1729.10792885499	49.4330173693624	23.4748855388089	1064.04441960822	-5.79621689338793	0.379864521275077	-15.2586424073825	1.44217658182936e-52	2.0617995915436e-50
ENSMUSG00000020911	Krt19	chr11:100140809-100146120	981.664738667885	793.04950120417	8.52293402920042	6.70711015394541	447.4860710138	-6.82510844631296	0.448455723297576	-15.2191355617601	2.63996210689531e-52	3.72841848356825e-50
ENSMUSG00000025085	Ablim1	chr19:57032732-57314911	3104.76662948186	3384.5445925708	216.482524341691	228.041745234144	1733.45887290712	-3.86926247559113	0.254362306533382	-15.2116189239042	2.96128377354811e-52	4.14081294394257e-50
ENSMUSG00000036596	Cpz	chr5:35502217-35525698	1371.73973013269	955.559644893549	17.0458680584008	7.82496184626964	588.042551232727	-6.45758758175345	0.425060355489059	-15.1921662379536	3.98528689969829e-52	5.51805949847441e-50
ENSMUSG00000041417	Pik3r1	chr13:101680562-101768217	4139.68883930914	5260.99505170416	291.484343798654	296.230698465922	2497.09973331947	-4.00009244663688	0.263853460037628	-15.160280430154	6.47921021078834e-52	8.88406658320036e-50
ENSMUSG00000034981	Parm1	chr5:91517614-91626894	1229.24001000348	924.141017113602	27.2733888934413	21.2391821541604	550.473399541171	-5.44651301704578	0.360430159959302	-15.1111466855625	1.36739338338931e-51	1.85689391861608e-49
ENSMUSG00000022483	Col2a1	chr15:97975601-98004695	31371.5292951122	19174.0301534309	673.311788306833	333.119804312622	12887.9977602906	-5.64633966611581	0.374721848398592	-15.0680823395966	2.62625805770549e-51	3.5324421475214e-49
ENSMUSG00000003309	Ap1m2	chr9:21294612-21312337	1420.67902795484	1037.89811769617	20.455041670081	7.82496184626964	621.71428729184	-6.3428261286489	0.422928711610064	-14.9973883411749	7.63655175675407e-51	1.01746245717583e-48
ENSMUSG00000026765	Lypd6b	chr2:49787687-49948849	826.210498526929	735.629250433922	9.65932523309381	8.94281353859387	395.110471933135	-6.37915491804332	0.425726063764853	-14.9841775286908	9.31718152243337e-51	1.22978088449838e-48
ENSMUSG00000029032	Arhgef16	chr4:154278485-154301676	1075.22516097494	886.22198358608	26.7051932914946	19.003478769512	501.788954155507	-5.38778661819291	0.360369232663864	-14.9507397686705	1.54028565056155e-50	1.99572974705329e-48
ENSMUSG00000033060	Lmo7	chr14:101729956-101934710	3906.50747909771	4498.28077732201	169.890484982062	248.16307569598	2205.71045427444	-4.33802306431723	0.290151189651947	-14.9509056623926	1.53645319516902e-50	1.99572974705329e-48
ENSMUSG00000022218	Tgm1	chr14:55700008-55713926	1214.84609887932	894.889191249514	23.2960196798145	14.532072000215	536.890845452215	-5.75127398975337	0.385132486971676	-14.93323514455	2.00307399815405e-50	2.57176491599361e-48
ENSMUSG00000041782	Lad1	chr1:135818597-135833342	4423.24888845515	2706.33559290712	65.3424942238699	24.5927372311332	1804.87992820432	-6.26785563567699	0.420515876886455	-14.9051581169417	3.05089531434419e-50	3.88178329049396e-48
ENSMUSG00000032744	Heyl	chr4:123233555-123249875	706.74103619638	921.974215197744	10.2275208350405	10.0606652309181	412.250859365021	-6.32534132477159	0.427074636414848	-14.8108568981543	1.24641175338448e-49	1.57170296366509e-47
ENSMUSG00000038235	F11r	chr1:171437534-171464603	3513.55370540807	2859.09512797514	209.095981516384	179.974122464202	1690.42973434095	-4.02951319181461	0.272545110231252	-14.7847568734424	1.8371950421499e-49	2.29616863542327e-47
ENSMUSG00000038576	Susd4	chr1:182763859-182896591	2552.04044231402	2433.31855150897	150.571834515874	107.313762463126	1310.8111477005	-4.26097830469057	0.288383257039661	-14.7754011395487	2.11096626936377e-49	2.61519093177408e-47
ENSMUSG00000000303	Cdh1	chr8:106603350-106670246	11410.0533481236	8799.38258030091	138.639726874993	35.7712541543755	5095.96172736348	-6.83209451738755	0.463069034135399	-14.7539438264185	2.90198864410104e-49	3.56389440179469e-47
ENSMUSG00000032318	Isl2	chr9:55538671-55546180	703.862253971548	801.716708867603	7.95473842725372	7.82496184626964	380.339665778169	-6.57386495673743	0.446573436380111	-14.720680679139	4.74856458027363e-49	5.78137737648314e-47
ENSMUSG00000041607	Mbp	chr18:82475145-82585637	850.680147438006	765.96447725594	20.455041670081	16.7677753848635	413.466860437223	-5.41684070898841	0.368069819236044	-14.7168836614517	5.02278970528079e-49	6.03586982286475e-47
ENSMUSG00000054065	Pkp3	chr7:141078217-141090510	1283.9368722753	1014.06329662173	25.5688020876013	11.1785169232423	583.686871976967	-5.88754717598259	0.400061340858117	-14.7166111160704	5.04306902993727e-49	6.03586982286475e-47
ENSMUSG00000029055	Plch2	chr4:154983114-155056784	875.149796349082	1016.23009853758	12.5003032428273	3.3535550769727	476.808438301616	-6.7374584157658	0.458687727541684	-14.6885517340412	7.63277431068557e-49	9.05862786469011e-47
