gene_id	gene_short_name	locus	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16
ENSMUSG00000052187	Hbb-y	chr7:103851748-103853216	0.0821926959815255	-0.0081992766357449	0.0545491760121532	0.037017127046106	-0.0281545108556501	0.163366964624625	0.0470312059704207	-0.13884250142843	-0.160040605016203	0.129680471110761	0.133313079468743	-0.00787726064625656	-0.0388943322163585	0.0275005189932699	0.0555910388176505	0.110553704182943
ENSMUSG00000002980	Bcam	chr7:19756130-19771016	-0.0845101251148752	-0.0239790691685545	0.00908735916916099	-0.0196157865158532	-0.0174727348370752	-0.0875237831173696	0.028410785523195	-0.130657908983728	-0.0424484149842201	-0.0347806061472593	0.00955503095212983	-0.00795855288022658	0.0581356392900153	0.0281413881035469	0.0234963871381966	-0.0456950886796228
ENSMUSG00000022510	Trp63	chr16:25683762-25892102	-0.0846040589391875	-0.00425257353166666	0.0345635695806204	0.011984201397909	-0.0740953991684006	-0.0434791266175578	-0.00782517364002855	-0.0535654776102523	-0.0172507599961816	-0.00735409860029008	0.0247683379382097	-0.0499892773182849	0.0588505637039714	0.0216349073614605	0.0189354281595557	0.097984149927265
ENSMUSG00000044243	Bhlha9	chr11:76672469-76673676	-0.0818409684528966	0.00114365230133484	0.0383275620341214	-0.0117270876483573	-0.0301156192931796	-0.0572912655453997	0.01134183184705	-0.0829245793378195	-0.017779528818051	-0.0613010355195555	0.00649657374201557	0.0279505877273502	-0.00338590234146063	-0.0545006313897411	0.154323519103078	-0.0935233225088233
ENSMUSG00000045394	Epcam	chr17:87635978-87651106	-0.0817413532522838	0.00508815241488376	0.0522546853925305	-0.000128079258166157	-0.0301761823450442	-0.0242939077861517	0.00465991797025852	-0.0319431083400305	-0.041887055250715	-0.00202390621211349	0.0314824259197542	-0.0357470016547732	0.082236442889825	-0.0287589983064369	-0.0201116446974839	0.0666739078180623
ENSMUSG00000000303	Cdh1	chr8:106603350-106670246	-0.0813411380511969	-0.0112986040229819	0.0451288209003428	-0.00261100086042213	-0.0280495231353235	-0.0298659092593739	0.0251150983142081	-0.0332445485293085	-0.00838767805610651	-0.00534289490348871	0.0106786477718482	-0.0297854368104569	0.0244036162467772	-0.0480162103324405	0.0784226734580215	-0.0608778027468215
ENSMUSG00000001819	Hoxd13	chr2:74668309-74671599	0.0481002746448194	0.156096219010207	0.0850628242783815	-0.0573568720572262	0.0177453879202988	-0.0447771482485057	-0.099755590528599	0.012187445677083	0.0213417916021494	0.0283297810421998	0.0264810283227548	0.0142167742612331	0.0111591309163097	0.0982845691913035	-0.0633687810081094	0.0305128461272164
ENSMUSG00000069919	Hba-a1	chr11:32283510-32284465	0.0780036540359728	0.00848941480984699	0.0364243594258472	0.0540686325706149	-0.0209515995783502	0.112867451597343	0.11519810786421	-0.127069754501458	-0.180980501532011	0.117216482551543	0.0981675495668818	0.015664627954762	-0.0590602779983728	0.000768759945853048	0.0341591042680886	-0.00788466473463867
ENSMUSG00000025856	Pdgfa	chr5:138976013-138997370	-0.0796521332891206	-0.0114095932078164	0.0623806907467415	0.0314658081291553	-0.0376855843836264	-0.00852272671967071	-0.0271692211683146	-0.00584238995616114	-0.0185848476858542	0.0150234848002663	0.0524444356698881	-0.00607102764707871	0.00745536003990292	0.0182738400191303	0.0564848875316065	0.0368619492299131
ENSMUSG00000001823	Hoxd12	chr2:74675012-74677705	0.0420579261806939	0.155072680351182	0.131134024446295	-0.0490971904664392	-0.00605144355241	-0.0713299375995741	-0.0295601300695477	-0.0194179867198299	0.0429223341315186	0.0303471798337424	0.0564461318402695	0.0459474075832221	0.0183538079431015	-0.0134191110866553	-0.057299071329016	0.026334360905019
ENSMUSG00000038560	Sp6	chr11:97013393-97024734	-0.0785789527306873	-0.0302675918332386	0.043829421277844	-0.00216444625854934	-0.0128439394454735	-0.0510973926221984	-0.0373930805541915	-0.0685355357306894	-0.0461548501800146	-0.00886588260430779	0.0275199588119782	0.0531397527334982	-0.0511138441797499	-0.123443948037684	-0.063617592972924	-0.00641246273545985
ENSMUSG00000032394	Igdcc3	chr9:65141188-65185872	0.0074134889434237	-0.174110602536212	0.0892900966367289	-0.160981849437167	-0.015460710196077	0.00339756997510942	0.129746911159316	0.140246988684514	-0.00522733596374788	-0.0377850768323185	0.0321712208826188	-0.0127676438229623	0.0190526148636169	-0.0243819475524211	-0.0284131356260746	-0.0439359180344771
ENSMUSG00000035557	Krt17	chr11:100256216-100261029	-0.0674854167881876	0.0787972117187622	-0.098269901169029	-0.0750679628341301	0.00595603408548279	-0.0396729658121131	-0.00277588304626568	-0.0548868602706792	-0.100669447045809	-0.0733242580316976	0.00952459524147668	0.00645665195041079	0.0158374496397958	-0.0609167290192328	0.0973867651920894	-0.0503330586775886
ENSMUSG00000047501	Cldn4	chr5:134945118-134946934	-0.0767061892310558	-0.00963782486494446	0.0430165562052239	0.00124720833736387	-0.0335690891625275	-0.0436033454673441	0.0470576038797786	-0.0352968157978131	-0.00766377818516526	0.0235421501463853	-0.0372025763047725	-0.0108629265417828	-0.026375929747065	0.00624433635357412	-0.0190253692160109	-0.0396878989742118
ENSMUSG00000042367	Gjb3	chr4:127325234-127330844	-0.0748215442839779	-0.0143365562987728	0.0561077855784664	0.0099437983168122	-0.045090995483668	-0.0552552485786271	0.00706835971189966	-0.0420110033321747	-0.0222479499970351	-0.0187251961510454	0.00959995625735955	0.00800549148977831	-0.0191606882147149	-0.0254533369079852	0.0211770828221785	-0.000630628995322912
ENSMUSG00000040728	Esrp1	chr4:11331932-11386783	-0.075685056164511	-0.00427159689774344	0.0195872346726727	-0.00541711603309474	-0.0392803523400731	-0.0198854690656744	-0.0346614330490371	-0.0217384077435214	-0.0223469230834386	0.0149507260915802	0.0322165004099698	-0.0228108650317004	0.0365408211574547	-0.0770324218760744	0.0272128296727628	-0.0436839530185708
ENSMUSG00000032013	Trim29	chr9:43310847-43336115	-0.0750478817625878	0.0203539831971114	0.00535401748176618	-0.0357611207760969	-0.00167438426193478	-0.032295961939857	0.0429926517477286	-0.07127661537608	0.00423927849170161	0.0322654900654373	-0.0118142562417332	0.0198365620405457	0.00345804044328662	-0.0597653171903273	0.0309526392764382	-0.0414745506684104
ENSMUSG00000023391	Dlx2	chr2:71543407-71546754	-0.0748198091543928	0.0120146923942384	0.0294466806015871	0.0335740709221557	-0.0130532081849413	-0.0313624925201274	0.0184285424857867	-0.00580336840377574	-0.0880247837047575	-0.0255245939789505	-0.00133849594333401	0.0119965720246401	0.0114829124065518	-0.0256745021096296	0.0777864978324581	-0.0295617490022713
ENSMUSG00000022382	Wnt7b	chr15:85535436-85582473	-0.0728999238025011	0.0393783027568995	-0.0287598152731007	-0.0489839505898045	-0.0174738944344243	-0.0374794024553824	0.0311311357212192	-0.0837992614500441	-0.010913682429631	0.00537855198206915	-0.0132691032090674	0.0280317567810251	0.0299238687606395	-0.0384756177531151	0.0370504985472355	-0.0828458512317748
ENSMUSG00000054889	Dsp	chr13:38151293-38198577	-0.0744978412085497	0.011423984280024	-0.0330101681598311	-0.0249389766323901	0.000268672272150604	-0.0403877068601924	-0.00496330353965396	-0.0526284358647729	-0.0205534283159049	-0.0110939448620288	0.0150810563197162	-0.016394056601279	0.0474590158752701	0.0867484565695004	0.0745746559260291	-0.058165425495504
ENSMUSG00000031995	St14	chr9:31089401-31131853	-0.0733272183591734	-0.00344355109867532	0.0583342654416454	-0.0259779032964881	0.0128863035005618	-0.0132069165368307	0.042920908526874	-0.0395806348863478	-0.00135515183319666	0.0338023083046734	-0.0126563143993303	0.00502146480463942	-0.0248562814705591	-0.0472148561047604	-0.046779435172722	-0.0256381166167243
ENSMUSG00000018569	Cldn7	chr11:69964778-69967885	-0.0731576146489162	-0.0142571056730818	0.0573196353473928	0.0151505919438378	-0.0155576132426441	-0.00921925914145029	-0.022277652253532	-0.000161824801698354	-0.0138488134030049	0.0155483396616266	-0.00658022735570713	-0.0109869158476574	0.0097519739840945	-0.0635643210220983	0.0530976116610548	-0.0343517760557704
ENSMUSG00000025064	Col17a1	chr19:47646343-47692094	-0.0666325017699612	0.0582736850433055	-0.0827672523017563	-0.0574094071911241	-0.0422596604554677	-0.0629853092133997	-0.0369428182030497	-0.0543750026650159	-0.0127328724870862	-0.0187704570289503	-0.00353311997793698	-0.0352506293271336	0.0483773587803839	-0.0104155788605738	-0.0703530806447046	-0.0763344327170287
ENSMUSG00000051397	Tacstd2	chr6:67534061-67535796	-0.0688921680320189	0.0432208559900747	-0.0288508997550499	-0.087512164160397	0.0506353025393758	-0.000899601279197294	0.0385836410148675	-0.0364963865483186	0.0163748823266006	0.0535734765599424	0.0170851182208921	-0.00159116550188707	0.0273320395773482	-0.0131109713777638	-0.0271905941489225	-0.00304710859925642
ENSMUSG00000038203	Hoxa13	chr6:52257693-52260880	0.0400638347276739	0.14060669792237	0.0981150042971174	-0.0278439032019665	-0.017810634693514	-0.0230944935661838	-0.0273194657874065	0.0681970660325334	-0.0817064702092811	0.00614142264977576	0.0443399708646123	-0.054459263742668	-0.0544195287578753	0.010320211298587	0.0157780673967562	0.0179592444967655
ENSMUSG00000030093	Wnt7a	chr6:91363980-91411363	-0.0697038224544389	-0.0189324649049436	0.033578178904891	0.0319167158323566	-0.0617416131837368	-0.032023286746167	0.027372628343822	-0.0175700513416214	-0.0260355338564626	0.0186204683338152	-0.000656684742598884	0.0499634199360297	-0.0993147061844748	-0.0579766236656635	0.0719812576174791	-0.00925594677059484
ENSMUSG00000050966	Lin28a	chr4:134003329-134018841	-0.0103194738825844	-0.175685564065048	0.00799589150647245	0.00972228814565514	0.0343725163159004	-0.0361854197161159	-0.0417168941440626	0.0687803426222108	-0.0520799374369202	-0.0302561649980748	0.0815329400755578	0.0229415728321444	-0.0392491313339224	-0.0318514539147948	-0.0952862642892841	0.0355116630979767
ENSMUSG00000017754	Pltp	chr2:164839517-164857711	-0.0699774560996618	0.0194987308126886	0.0218528634919902	0.0323809143613171	-0.0119077289092716	-0.0439815288897854	0.02596599084062	-0.0475403798676509	0.000947254232641902	-0.00192073336839922	-0.0231575155708704	-0.0173144724610859	0.0248420195364039	0.0507504482795614	0.0346604755906207	0.00915071679221339
ENSMUSG00000057092	Fxyd3	chr7:31068171-31076704	-0.0689776438434832	0.0171330337533686	0.0134663785933593	-0.0594982728425541	0.0513744297747284	0.00736346741093797	-0.00728923953311013	-0.00218805462087102	-0.0213569652339844	0.0327836101756444	-0.0246282869160367	-0.0583906834440846	-0.0267764377023416	0.0421528342512363	-0.0716670476470466	-0.0137699000012785
ENSMUSG00000040680	Kremen2	chr17:23741196-23745833	-0.0701435786821716	0.00438760091078501	0.0193282850872286	-0.0111644131669125	-0.0157434041071721	-0.0114233999480921	0.0304436227985935	-0.0128462196275691	0.0235424781729611	0.0542522666306631	0.00424057101962588	-0.00715609801795625	0.0312328817353112	0.0109770659557234	-0.0551510629571435	-0.0395788760267932
ENSMUSG00000048562	Sp8	chr12:118846328-118852576	-0.0686413490696359	-0.0171345500928435	0.053364100443193	0.0150853713080871	-0.0340598688295948	-0.00346132664940393	-0.0150696271880142	-0.0261962471975338	0.00333097216534542	-0.0106616898427797	0.0181959783610604	-0.0227913467909423	0.00984231771462829	-0.00903681359313533	0.0823675832620087	-0.0519200598412199
ENSMUSG00000021508	Cxcl14	chr13:56288642-56296551	-0.0536423625738958	0.10738683836464	-0.0259466992902505	0.0243822021138347	-0.0435932488776546	0.00459383912399706	0.100113287709203	0.0851223097051418	-0.0509019524037511	-0.0280738568626274	0.0404181011076192	0.033859506200498	0.0291432818561778	0.0721082236231897	-0.0278262367092777	-0.0164003247520237
ENSMUSG00000001507	Itga3	chr11:95044473-95076801	-0.0677971426708853	-0.021658060035274	0.0272357876702446	0.0271312350147854	-0.0193234205016056	-0.0464390097901372	0.0163990411528884	-0.0226624641251252	-0.0443869518035166	-0.0196676979756036	0.0204410018336611	-0.0101885509821114	0.0141834722868955	-0.00503690665917088	-0.0485368517512209	0.0150235914224036
ENSMUSG00000053399	Adamts18	chr8:113697125-113848615	-0.0671313944141232	-0.0211965083903939	0.0558888446415952	0.011162404704389	0.00586719023043586	0.00180294026768757	-0.0538444723429468	-0.00654857991578122	-0.0331261068542741	-0.0148869945380396	0.073846646340742	-0.0254107349825238	0.0224115257305961	-0.00932049956805424	0.0155366116360046	0.0098627040700243
ENSMUSG00000015647	Lama5	chr2:180176372-180225859	-0.0684901185481219	0.00152695372604892	0.00456480170738491	0.00291185480075385	-0.0128055332782813	-0.0255425128007147	-0.0580448873208022	-0.0316124677700596	0.00671845120363631	0.00950702931822531	0.0567048887879087	-0.0375186614522152	0.0238507513605807	0.000719424180668186	-0.033751162703967	0.00451377772249695
ENSMUSG00000020159	Gabrp	chr11:33550780-33578959	-0.0544305858186858	0.0712969434312482	-0.102052057415741	-0.103978313759643	0.02648779126811	0.0168994908704661	-0.0460235400148092	-0.0329177617255051	-0.0467877147105697	-0.0636462267992693	0.0507458560999724	-0.0357471018975094	-0.0198140428829117	-0.00849670770682254	0.0306528669121779	-0.0608427516346389
ENSMUSG00000041782	Lad1	chr1:135818597-135833342	-0.0674866175146252	-0.0232717151143957	0.0240364190589431	0.0027878960152839	-0.0094967159593047	-0.0464164337645882	0.0436218340023891	-0.0300280338965067	-0.00604791770209877	0.0443921411331266	-0.0358009894531984	0.0170004421438225	-0.0207728700428823	-0.0587925271691977	0.0103064703460513	0.000392492793203459
ENSMUSG00000002799	Jag2	chr12:112907818-112929776	-0.0678913504387646	0.000195047563287973	0.0261291374424529	0.00502725893699032	-0.0243731406948735	-0.00208782529048929	-0.0291702440679177	0.00578859475294455	-0.0192585345480186	0.0340113457195777	0.021615362591498	-0.0152899184046934	0.03174911028461	0.003627163980375	-0.0393880784958251	-0.0391652986341837
ENSMUSG00000001510	Dlx3	chr11:95120118-95125296	-0.0654458628635731	0.0167940231137028	0.00379973363447734	0.0919385865272815	-0.0106070462081345	-0.0214817712302319	0.0265945605199869	0.0508835298237021	-0.0759547154572316	0.00762305282413817	0.0296676676347413	0.0351238205880465	-0.0237722495626225	-0.0311856958542049	-0.00508297757380826	-0.0286182178296597
ENSMUSG00000027356	Fermt1	chr2:132904388-132945906	-0.0673740963062265	-0.00218595272526022	0.0208089230889436	-0.000431191333812168	-0.0360471823090355	-0.00613476608511354	-0.0399123135529168	-0.0252850951643279	-0.0331062602942224	-0.0185029813189445	0.0224126014561294	0.00812896931573935	0.0157564163923756	0.0136911320801495	0.00968297841833738	-0.0470243535528015
ENSMUSG00000026638	Irf6	chr1:193153110-193172023	-0.0670518898224233	0.019833017025806	-9.57109314399088e-05	-0.0255153743579925	0.0172651788270843	-6.29073333387858e-05	-0.0176139901750637	-0.0115442226250773	-0.0154884653715346	0.00985222361670468	0.0247971784969665	-0.0319021092775803	-0.00232244433596562	-0.0274021968169258	-0.00470619884348717	0.0110512538837513
ENSMUSG00000003309	Ap1m2	chr9:21294612-21312337	-0.0668330465468106	-0.0106700752330415	0.0255022548212291	0.0125779419674569	-0.0469010269627894	-0.0393964815421057	0.00394529238881495	-0.0118878747652093	-0.0174786044164687	-0.00650593984311864	-0.00929876736325049	0.0208696760297967	-0.00519528092533877	0.0300067872875384	-0.0348223333698325	-0.0454755268315981
ENSMUSG00000023039	Krt7	chr15:101411102-101430313	-0.0673414159446581	0.00117265342966688	0.0028114573256001	-0.00812676553713725	-0.0126515116059324	-0.0144513733077789	0.00371895832726861	-0.0218017110216048	-0.00986145641347218	0.022415272603211	0.0324120155777998	0.0286736822140204	0.00808576962895386	0.0334149846352119	0.0229654503953207	-0.0324422899063264
ENSMUSG00000004951	Hspb1	chr5:135887918-135889563	-0.0647903635452648	0.0271514073493797	0.0302804590705267	-0.00510248360132012	0.0518949611160762	-0.0167526866195006	0.101803691498755	-0.0231388186703235	-0.016092085153519	0.00235091013127157	-0.0137914408071259	-0.00733252093775297	0.00794350505234065	0.0448736042674066	0.087322310923253	-0.0144537447986341
ENSMUSG00000052305	Hbb-bs	chr7:103826533-103828096	0.0539169920683756	0.0545763297784278	0.0260761022292231	0.134993330003366	-0.0297096957640407	0.0938233449658787	0.0508379331787341	-0.115775447614702	-0.233349406233598	0.0638190177333724	0.152083136773125	0.140759386989969	-0.0444969924314504	0.0639895282926315	-0.201589855134509	-0.033741909336869
ENSMUSG00000023043	Krt18	chr15:102028179-102032027	-0.0626004242038001	-0.0475619304443902	0.0384370792298401	-0.0120077005123559	0.0580129845955941	-0.0284222754205449	0.00784345182193989	-0.0604296131610126	-0.0144662813612487	-0.0127685075985247	0.0109760962257486	0.0382526502635786	0.00214951513302704	-0.00407721684060516	0.0595823001750921	-0.029950645388898
ENSMUSG00000026479	Lamc2	chr1:153122755-153186447	-0.065193683838372	0.0258563758692573	-0.00652519694053324	-0.00996117893111261	0.0206884737420065	-0.0415447881315891	0.0116261111554531	0.0063182033915949	-0.0619536363270643	-0.0407363746595654	0.00205321840183802	-0.00519634798491087	0.00684997151290984	-0.0448563265475575	-0.0164295417570513	-0.01725970023434
ENSMUSG00000074227	Spint2	chr7:29256340-29281912	-0.0622316428003658	0.0343608981932093	0.0356292750123007	0.0749260372487423	0.0467582692465311	-0.0111330735105272	0.0364317377989148	0.0390390199328964	-0.00788498796827728	0.0239088070445743	0.0301327727629101	-0.026418796400721	-0.00674267637504695	-0.0525556727228557	0.042087110455308	-0.0232707676524208
ENSMUSG00000049382	Krt8	chr15:101996697-102004482	-0.0603911992013119	-0.0463705295486805	0.067910528852627	-0.00912126797205597	0.0709206322465528	-0.0270845124124475	0.0023873176011878	-0.004159935045997	-0.0110964708781828	-0.0566734798601626	0.0393711344298034	0.0482529252871272	-0.00890433020640377	-0.0949044390735385	0.0925099150127205	-0.0320247471399935
ENSMUSG00000041911	Dlx1	chr2:71528112-71533980	-0.0651601422366756	0.00123872665855671	0.024768532326423	-0.010809521335146	-0.000963277767486268	-8.39386511865337e-05	-0.0358819606072655	-0.0108239615490751	-0.0152382893984117	-0.0142980534764059	0.0250213728765147	-0.0335920627643298	-0.00396039959525458	0.0175113965263634	0.0377798406363693	-0.0367674988980776
ENSMUSG00000027210	Meis2	chr2:115863063-116065839	-0.0435947809430219	-0.106982415773749	-0.0971283166525002	-0.026118142747598	0.0233478582188343	-0.04118285382653	-0.0265458424185647	0.0226521325177023	-0.0273485719444039	0.075988485451758	-0.0181371517528472	0.0355740562353804	0.0212520535139532	0.0184232883928964	-0.0974377334178892	0.0270367224855414
ENSMUSG00000001494	Sost	chr11:101962457-101967015	-0.0630472725987966	0.00713310813105605	0.0394176435957114	-0.0337531061151693	0.0365990669573569	-0.0239705952761587	-0.0479878809339009	-0.0138855404319346	0.0417622796268756	-0.0851032770054977	0.0523947805288712	0.0244668569568785	0.0283966480341122	-0.0209964741330614	0.103023658406104	-0.0496016235346477
ENSMUSG00000024247	Pkdcc	chr17:83215291-83225070	0.00661628482650624	-0.156066033747619	-0.0467711960901494	-0.0285003470953884	0.0671202435250485	-0.0318277679696773	-0.00288566079026427	0.055366126416762	-0.0758322047244015	0.00216886632708816	-0.0665140906382247	0.0106265919613477	-0.000464009788494412	0.0393040837821382	-0.109540904610105	-0.0129103966058738
ENSMUSG00000027315	Spint1	chr2:119237361-119249527	-0.0629942020419242	0.0149546222622593	0.0429863086505148	0.0278881523547033	0.0071068653760067	-0.0187893069822432	-0.0006069371140284	-0.0136820479071847	0.0212348662345571	0.0253555913467189	-0.0327020169239427	-0.0199907942430226	-0.0405988419008184	-0.011802648545729	0.00190382469302286	0.00316059183148557
ENSMUSG00000028919	Arhgef19	chr4:141239498-141257564	-0.0630196107066032	0.013647095000913	0.0131672684142672	0.035749500365345	-0.0156943375286019	-0.0355091676011664	-0.00412935555275296	-0.0170894793510999	0.00408909077272005	0.0148114237520943	-0.0299850581867212	-0.0403178244966468	-0.0385754579664316	-0.00210958227266166	0.0447380173614891	-0.002897476208165
ENSMUSG00000073940	Hbb-bt	chr7:103812523-103813996	0.0502538268341866	0.073082933172089	0.0543592730210675	0.086183635857618	-0.0424852352925409	0.106402980388943	0.0586347182043179	-0.0279333911489873	-0.170622660539611	0.0224269153244227	0.0164525294937202	0.0722050744008404	0.0652641659538551	-0.0451401824831326	0.0596527092751535	-0.00100161861566346
ENSMUSG00000058665	En1	chr1:120602417-120607992	-0.0629035821165506	-0.00633203960229648	0.0170399219943669	0.00105807865620041	-0.0090561822022537	-0.0501415966391659	-0.0246243960478416	-0.00719225460213139	-0.00517786368466923	-0.0139072718777761	0.012705228003305	-0.0669686676684378	0.0213496720168353	0.0361892420078772	-0.06306622305083	-0.033678061088388
ENSMUSG00000031871	Cdh5	chr8:104101624-104144511	0.0621138659328011	0.0154888230921117	-0.0131122165478509	0.0195930812749813	0.0276040576403845	0.0371216083912696	0.0379809915128218	-0.0716713952527367	0.0133715273805284	-0.0457566852323041	-0.0349817074191489	-0.135907672406312	-0.01288110604335	-0.0213360606584559	0.00413183611706365	-0.0259165466840309
ENSMUSG00000046352	Gjb2	chr14:57098599-57104702	-0.050944659106167	0.0662078831497697	-0.0795034002071707	-0.0810449819645262	-0.00872755692904333	0.0380614131372707	0.0119114748790309	-0.0441963726166968	0.0478470849349276	0.0378135150616606	-0.0666664210782959	-0.0354260800402902	0.0645398816186937	-0.0712197839387992	0.0587251554510737	-0.0543752309607755
ENSMUSG00000037188	Grhl3	chr4:135541887-135573630	-0.0616342033401052	0.0203658356002819	-0.00510556369789985	-0.0178202769377102	0.0196305259112441	0.0147870816863869	0.0135796360831614	0.00730649500202881	-0.0278039497821781	0.019406320593272	-0.00564391429064255	-0.0328777624727458	0.0546995534397591	0.00766852123803526	0.0202915013224311	0.00855884436801887
ENSMUSG00000054065	Pkp3	chr7:141078217-141090510	-0.0611641219923792	0.0114969531632197	-0.0124810694486388	0.00010574349254058	-0.0335732445262879	-0.0436808910053116	0.0206491315733973	-0.0215936477043832	0.000455769223554673	0.0393942399048515	-0.0193101138034019	0.0274265747424668	-0.0324020605231239	-0.0480736113354995	0.0081549099680514	-0.0508911762291814
ENSMUSG00000034382	AI661453	chr17:47436614-47470638	-0.0609413376400077	-0.00421533388423533	0.0206613851138665	0.0114198479631172	-0.0426106517735127	-0.0425766941116679	0.0160291654126831	-0.0218132462515006	-0.00788536331855572	0.0335248497967615	-0.0186298736963002	0.0159661387638663	-0.00180724782562168	0.00243686993598596	-0.00974479666218679	-0.0472646691608841
ENSMUSG00000024987	Cyp26a1	chr19:37697807-37701528	-0.0574555551551468	0.0333143214699335	-0.046190512812659	-0.0678601777474756	0.0296115979759709	-0.0107056771606284	-0.0452783259764194	-0.0400998900717209	-0.00392723955557106	-0.0583589476448532	0.0545350585384266	-0.0231603349946147	0.0190668918862243	0.0233607813750394	-0.0379000078628724	0.00310836562320887
ENSMUSG00000000125	Wnt3	chr11:103774149-103817957	-0.0613483426179053	-0.000142091226312584	0.00956894670302184	-0.00263154254677309	-0.0296797131262507	0.0108283109770777	0.012742140283125	-0.0135048497032446	0.0109680583993262	0.0322693225828642	-0.0155344361745806	-0.0091975725914601	-0.00475329612928686	0.00692217768243559	0.0342290283106164	-0.0325898146686933
ENSMUSG00000042808	Gpx2	chr12:76792334-76795554	-0.0571661827538892	-0.00286606973860292	0.0742096316499739	-0.033085110825896	0.0839903076067207	-0.0447534827719694	-0.021114267850163	-0.0475422425075733	-0.029079885373099	-0.0545816780397759	-0.0530726331991384	0.112172063714799	-0.102211941045472	-0.052967007683859	-0.00307822260227844	-0.0172915513314698
ENSMUSG00000022286	Grhl2	chr15:37233035-37363569	-0.0610418147278953	-0.00463287126185084	0.0146620552687164	0.0109917104329802	-0.0311596090351117	0.00805437172976597	-0.0251906789163488	0.00658901456274512	-0.011436333783781	0.0174705591389998	0.0490012194417844	0.00850174407846568	0.0270944870005126	0.0194486817548215	0.0692885001385046	-0.0234373795139491
